,Unnamed: 0,time,tc_1,tc_2
0,0,0.0,22.038329449648113,22.26788764226859
1,1,1.0,22.036233167288717,22.24776692507755
2,2,2.0,22.03322902252342,22.228473184436094
3,3,3.0,22.02960921443796,22.210117711388726
4,4,4.0,22.025653032776773,22.192813986619566
5,5,5.0,22.021608823699445,22.176671242516957
6,6,6.0,22.017681473738868,22.1617921101475
7,7,7.0,22.014025423246018,22.14826999167405
8,8,8.0,22.010742201033036,22.136182103285297
9,9,9.0,22.007881652669774,22.125588414362355
10,10,10.0,22.005446108809068,22.116529389605
11,11,11.0,22.00339676710279,22.109025198260166
12,12,12.0,22.00166172123774,22.103075624438492
13,13,13.0,22.00014511907158,22.09866031872979
14,14,14.0,21.99873699145552,22.09573942200127
15,15,15.0,21.99732347337437,22.094254151108597
16,16,16.0,21.995797027817773,22.094127401648308
17,17,17.0,21.994066420619692,22.095264318635255
18,18,18.0,21.99206616429658,22.097552428491614
19,19,19.0,21.989765105276394,22.100862059927607
20,20,20.0,21.987173810528606,22.10504616167362
21,21,21.0,21.984350293594122,22.109940439939102
22,22,22.0,21.981403694822795,22.1153632608452
23,23,23.0,21.97849525067675,22.121115790275383
24,24,24.0,21.97583605762233,22.126982350202518
25,25,25.0,21.97368097260377,22.132731285081242
26,26,26.0,21.972317964262473,22.138116175820592
27,27,27.0,21.972052473196648,22.142877919892864
28,28,28.0,21.973186153358213,22.1467476773195
29,29,29.0,21.97598979485155,22.149450717276114
30,30,30.0,21.980670292964874,22.150711398913312
31,31,31.0,21.98733181419025,22.15025956590195
32,32,32.0,21.995931690117082,22.14783801301297
33,33,33.0,22.006232621943862,22.14321132165339
34,34,34.0,22.017755760294186,22.13617642910235
35,35,35.0,22.029750077835978,22.12657360051193
36,36,36.0,22.041183374765545,22.114299722991586
37,37,37.0,22.050757858121973,22.09932163991513
38,38,38.0,22.056953279329942,22.08169043883172
39,39,39.0,22.058099371865932,22.06155640107406
40,40,40.0,22.05248028893724,22.03918400985242
41,41,41.0,22.03847164642621,22.014965885337933
42,42,42.0,22.014707311288774,21.989436791065305
43,43,43.0,21.980261284717752,21.9632849759605
44,44,44.0,21.934838869920476,21.93736230680447
45,45,45.0,21.878971540060874,21.9126909385087
46,46,46.0,21.81420867104976,21.890466769510898
47,47,47.0,21.743296704471724,21.87205849859191
48,48,48.0,21.67033437455485,21.85900201997817
49,49,49.0,21.60089052911062,21.852989257843916
50,50,50.0,21.542069750668603,21.85585109185048
51,51,51.0,21.50251076868107,21.86953399481023
52,52,52.0,21.492303036102687,21.89607034473052
53,53,53.0,21.522809259178242,21.937542247210256
54,54,54.0,21.60638564860061,21.996039419001896
55,55,55.0,21.755997032925094,22.073611795174607
56,56,56.0,21.984730132630048,22.17221822720349
57,57,57.0,22.30520875376452,22.293670320171504
58,58,58.0,22.72893947786139,22.439579587624678
