,Unnamed: 0,time,tc_1,tc_2
0,0,0.0,22.07957309763846,21.859238635792885
1,1,1.0,22.06172847228568,21.850568250376732
2,2,2.0,22.04440299432182,21.84231211343584
3,3,3.0,22.02768372055551,21.834535163866274
4,4,4.0,22.011649809947436,21.82730381824285
5,5,5.0,21.99636935801134,21.82068054887873
6,6,6.0,21.981901960758165,21.81472407137306
7,7,7.0,21.968301913567167,21.809487422103288
8,8,8.0,21.955620423248202,21.805016721908846
9,9,9.0,21.943906862115284,21.80135040187288
10,10,10.0,21.93320306612404,21.798518428439195
11,11,11.0,21.92353482417038,21.796541768445454
12,12,12.0,21.91490744802054,21.795431799948158
13,13,13.0,21.90730493169069,21.795189701751013
14,14,14.0,21.900695868004885,21.795805665389295
15,15,15.0,21.895038621001902,21.797258349807663
16,16,16.0,21.890290828334262,21.799513856994142
17,17,17.0,21.88641570434791,21.802524898357056
18,18,18.0,21.88339066291296,21.806229865537894
19,19,19.0,21.88121359711169,21.810551724697497
20,20,20.0,21.879904575526123,21.81539722124722
21,21,21.0,21.879509054260623,21.820655992849865
22,22,22.0,21.880094163181294,21.826199812610444
23,23,23.0,21.881743572079344,21.831882367876695
24,24,24.0,21.884549597212015,21.83753910969767
25,25,25.0,21.888600869625325,21.842987644824575
26,26,26.0,21.893966898971787,21.848028785782546
27,27,27.0,21.900681763519184,21.852448030075262
28,28,28.0,21.90872435073773,21.856018004281726
29,29,29.0,21.9179974295098,21.85850154920188
30,30,30.0,21.928309454983427,21.85965596286214
31,31,31.0,21.939354559585027,21.85923780679345
32,32,32.0,21.950697090521718,21.857009004963935
33,33,33.0,21.961760512589688,21.852744302281625
34,34,34.0,21.97182336484968,21.846238922073283
35,35,35.0,21.98002275605864,21.83731794266354
36,36,36.0,21.98536568943477,21.8258463000486
37,37,37.0,21.986758789719133,21.81173969650469
38,38,38.0,21.983042221744114,21.794976104172697
39,39,39.0,21.97304399076741,21.775607697022217
40,40,40.0,21.955646198270607,21.753773280517542
41,41,41.0,21.92986349321839,21.729710337267857
42,42,42.0,21.89493824283999,21.70376672935343
43,43,43.0,21.850460474801313,21.67641191926748
44,44,44.0,21.796500821455957,21.648246760517715
45,45,45.0,21.733767624073586,21.62001165766794
46,46,46.0,21.663767148823812,21.5925927901317
47,47,47.0,21.588965523117423,21.56702566576565
48,48,48.0,21.512938452108312,21.544495581291823
49,49,49.0,21.440499352426894,21.526334589342902
50,50,50.0,21.37779244095797,21.514014519366064
51,51,51.0,21.332322062296655,21.509135575096487
52,52,52.0,21.31291025457235,21.513410218976315
53,53,53.0,21.329571875327154,21.52864219388534
54,54,54.0,21.393293861571895,21.556700610110504
55,55,55.0,21.515724153927483,21.599488951176088
56,56,56.0,21.70876518321451,21.658909596465747
57,57,57.0,21.98409085552615,21.736824006052508
58,58,58.0,22.35259972552519,21.835009573512977
59,59,59.0,22.823840925601488,21.955113992182202
60,60,60.0,23.405457580726885,22.09860855620902
61,61,61.0,24.102706469633418,22.26674205700243
62,62,62.0,24.91812762860911,22.460497959847242
63,63,63.0,25.851423280304715,22.680554666969158
64,64,64.0,26.8995464842466,22.927256972562187
65,65,65.0,28.05697807427067,23.200592261767493
66,66,66.0,29.316135952074028,23.50018677892249
67,67,67.0,30.667828522412186,23.825303444457607
68,68,68.0,32.10168520720913,24.17487294407964
69,69,69.0,33.606520064688134,24.547500492252308
70,70,70.0,35.17075221295505,24.94157493807365
71,71,71.0,36.782846914494705,25.355266200988716
72,72,72.0,38.43173247538902,25.786617075951018
73,73,73.0,40.10714166995468,26.233573152130212
74,74,74.0,41.799832655326924,26.694013303783443
75,75,75.0,43.501681226109795,27.16581242095777
76,76,76.0,45.20563993210626,27.646886055453013
77,77,77.0,46.90574500671329,28.135196524126002
78,78,78.0,48.5971466313797,28.628828893834413
79,79,79.0,50.27614966192989,29.12597827033712
80,80,80.0,51.940238138574486,29.6249972589295
81,81,81.0,53.588059998737506,30.124411751069065
82,82,82.0,55.219331014330216,30.622906459229025
83,83,83.0,56.83464493711971,31.11935283404886
84,84,84.0,58.43521000666258,31.61277428639258
85,85,85.0,60.02267303128641,32.10236863132856
86,86,86.0,61.59898531286606,32.58750124957799
87,87,87.0,63.166279136325294,33.06766616736598
88,88,88.0,64.72672998800643,33.54250057935391
89,89,89.0,66.2823810884051,34.01175162032171
90,90,90.0,67.83493975373577,34.47523881045439
91,91,91.0,69.38569837990833,34.93287972873223
92,92,92.0,70.93553953419625,35.38463493533556
93,93,93.0,72.4849944831958,35.8305415690411
94,94,94.0,74.03431862901768,36.27066398114104
95,95,95.0,75.58355857398512,36.70512689840326
96,96,96.0,77.1325756437103,37.134077729097314
97,97,97.0,78.68101030302016,37.55769141874451
98,98,98.0,80.22818485081886,37.97617469934079
99,99,99.0,81.77310728414714,38.38973082003754
100,100,100.0,83.31453321212953,38.79858924782918
101,101,101.0,84.85107216210733,39.202961480796056
102,102,102.0,86.38130290521663,39.60306709610904
103,103,103.0,87.90387433223094,39.99911107501108
104,104,104.0,89.41754593659472,40.391262976622244
