,Unnamed: 0,time,tc_1,tc_2
0,0,0.0,21.774483788277465,21.509679648260274
1,1,1.0,21.756517840756324,21.50146888281888
2,2,2.0,21.73823904948678,21.493456598852372
3,3,3.0,21.71998308559371,21.485722102214012
4,4,4.0,21.702092604465985,21.478348481454873
5,5,5.0,21.684898115920717,21.471422693349297
6,6,6.0,21.66869943637271,21.46503550682226
7,7,7.0,21.653747421685186,21.459280618039234
8,8,8.0,21.640226039396957,21.45425331795584
9,9,9.0,21.628243529925513,21.45004810698185
10,10,10.0,21.61783235237928,21.446754895883767
11,11,11.0,21.60895616761174,21.444456500801298
12,12,12.0,21.60152177624525,21.443220517926225
13,13,13.0,21.59539417486059,21.443096761380435
14,14,14.0,21.590413137237217,21.444113300337758
15,15,15.0,21.58641013409528,21.446274082050106
16,16,16.0,21.583224420619153,21.449557645651325
17,17,17.0,21.58071755115311,21.453916926557493
18,18,18.0,21.57878554781702,21.459280666475664
19,19,19.0,21.57736822870097,21.465553664634754
20,20,20.0,21.576455238080253,21.472622667257035
21,21,21.0,21.576088504049835,21.480356893580616
22,22,22.0,21.576360767790398,21.488610129149063
23,23,23.0,21.57741012383711,21.497221775710276
24,24,24.0,21.579410500264796,21.50601719807806
25,25,25.0,21.582558027807636,21.514807880707206
26,26,26.0,21.587053519860724,21.523391608981324
27,27,27.0,21.593081470010546,21.531552538662755
28,28,28.0,21.600785896027457,21.53906193364688
29,29,29.0,21.610244010208458,21.545679191535584
30,30,30.0,21.62143856803058,21.551153864285933
31,31,31.0,21.634230257323548,21.5552285720589
32,32,32.0,21.648331819834112,21.557643006880074
33,33,33.0,21.663285651856867,21.558139333070223
34,34,34.0,21.678447245501864,21.556468854390506
35,35,35.0,21.69297685865242,21.552400127808717
36,36,36.0,21.705841898779667,21.545728607718218
37,37,37.0,21.715832783000934,21.536287907963857
38,38,38.0,21.72159481423414,21.523961544723985
39,39,39.0,21.72167827539282,21.5086972780026
