,time,tc_1,tc_2
0,0.0,21.3,21.2
1,1.0,21.3,21.2
2,2.0,21.3,21.3
3,3.0,21.3,21.3
4,4.0,21.3,21.3
5,5.0,21.3,21.3
6,6.0,21.3,21.3
7,7.0,21.3,21.3
8,8.0,21.3,21.3
9,9.0,21.3,21.2
10,10.0,21.3,21.2
11,11.0,21.3,21.2
12,12.0,21.3,21.2
13,13.0,21.3,21.2
14,14.0,21.3,21.2
15,15.0,21.3,21.2
16,16.0,21.3,21.2
17,17.0,21.3,21.3
18,18.0,21.3,21.3
19,19.0,21.3,21.3
20,20.0,21.3,21.3
21,21.0,21.3,21.3
22,22.0,21.3,21.3
23,23.0,21.3,21.3
24,24.0,21.3,21.3
25,25.0,21.3,21.3
26,26.0,21.3,21.3
27,27.0,21.3,21.3
28,28.0,21.3,21.3
29,29.0,21.3,21.3
30,30.0,21.3,21.3
31,31.0,21.3,21.3
32,32.0,21.3,21.3
33,33.0,21.3,21.3
34,34.0,21.3,21.3
35,35.0,21.3,21.3
36,36.0,21.3,21.3
37,37.0,21.3,21.3
38,38.0,21.3,21.3
39,39.0,21.3,21.3
40,40.0,21.3,21.3
41,41.0,21.3,21.3
42,42.0,21.3,21.3
43,43.0,21.3,21.3
44,44.0,21.3,21.3
45,45.0,21.3,21.3
46,46.0,21.3,21.3
47,47.0,21.3,21.3
48,48.0,21.3,21.3
49,49.0,21.3,21.3
50,50.0,21.3,21.3
51,51.0,21.3,21.2
52,52.0,21.3,21.2
53,53.0,21.3,21.2
54,54.0,21.3,21.2
55,55.0,21.3,21.2
56,56.0,21.3,21.2
57,57.0,21.3,21.2
58,58.0,21.3,21.2
59,59.0,21.3,21.2
60,60.0,21.3,21.2
61,61.0,22.2,21.3
62,62.0,23.1,21.3
63,63.0,24.2,21.4
64,64.0,25.3,21.6
65,65.0,25.3,21.6
66,66.0,26.8,21.8
67,67.0,28.0,22.0
68,68.0,29.3,22.3
69,69.0,30.4,22.6
70,70.0,31.7,22.9
71,71.0,33.0,22.9
72,72.0,34.1,23.3
73,73.0,34.1,23.6
74,74.0,35.6,24.0
75,75.0,36.9,24.3
76,76.0,38.1,24.7
77,77.0,39.3,25.0
78,78.0,40.5,25.3
79,79.0,41.8,25.3
80,80.0,42.9,25.7
81,81.0,42.9,26.0
82,82.0,44.3,26.4
83,83.0,45.6,26.7
84,84.0,46.8,27.1
85,85.0,47.9,27.4
86,86.0,49.1,27.8
87,87.0,50.3,27.8
88,88.0,51.4,28.1
89,89.0,51.4,28.4
90,90.0,52.8,28.8
91,91.0,53.9,29.1
92,92.0,55.1,29.4
93,93.0,56.3,29.8
94,94.0,57.3,30.1
95,95.0,57.3,30.1
96,96.0,58.7,30.4
97,97.0,59.8,30.8
98,98.0,60.9,31.1
99,99.0,62.0,31.4
100,100.0,63.1,31.7
101,101.0,64.2,31.7
102,102.0,65.2,32.1
103,103.0,65.2,32.4
104,104.0,66.5,32.7
105,105.0,67.6,33.0
106,106.0,68.7,33.3
107,107.0,69.7,33.6
108,108.0,70.8,34.0
109,109.0,71.8,34.0
110,110.0,72.8,34.3
111,111.0,72.8,34.6
112,112.0,73.9,34.9
113,113.0,75.0,35.2
114,114.0,76.0,35.5
115,115.0,77.0,35.8
116,116.0,78.0,36.1
117,117.0,79.0,36.1
118,118.0,79.9,36.4
119,119.0,79.9,36.7
120,120.0,81.0,37.0
121,121.0,82.0,37.3
122,122.0,82.9,37.6
123,123.0,83.9,37.9
124,124.0,84.8,38.2
125,125.0,84.8,38.2
126,126.0,85.9,38.4
127,127.0,86.8,38.7
128,128.0,87.7,39.0
129,129.0,88.6,39.3
130,130.0,89.5,39.5
131,131.0,90.4,39.5
132,132.0,91.2,39.8
133,133.0,91.2,40.1
134,134.0,92.3,40.4
135,135.0,93.1,40.6
136,136.0,94.0,40.9
137,137.0,94.8,41.2
138,138.0,95.6,41.4
139,139.0,96.5,41.4
140,140.0,97.3,41.7
141,141.0,97.3,42.0
142,142.0,98.3,42.2
143,143.0,99.2,42.5
144,144.0,99.9,42.7
145,145.0,100.8,43.0
146,146.0,101.6,43.2
147,147.0,102.3,43.2
148,148.0,103.2,43.5
149,149.0,103.2,43.7
150,150.0,104.2,44.0
151,151.0,105.0,44.2
152,152.0,105.6,44.4
153,153.0,106.4,44.7
154,154.0,107.1,44.9
155,155.0,107.1,44.9
156,156.0,108.0,45.1
157,157.0,108.7,45.4
158,158.0,109.4,45.6
159,159.0,110.1,45.8
160,160.0,110.8,46.1
161,161.0,111.6,46.1
162,162.0,112.3,46.3
163,163.0,112.3,46.5
164,164.0,113.0,46.8
165,165.0,113.7,47.0
166,166.0,114.4,47.2
167,167.0,115.1,47.4
168,168.0,115.8,47.6
169,169.0,116.5,47.6
170,170.0,117.1,47.9
171,171.0,117.1,48.1
172,172.0,117.9,48.3
173,173.0,118.7,48.5
174,174.0,118.7,48.7
175,175.0,119.9,48.9
176,176.0,120.6,49.1
177,177.0,121.2,49.1
178,178.0,121.8,49.3
179,179.0,121.8,49.5
180,180.0,122.7,49.8
181,181.0,123.3,50.0
182,182.0,123.3,50.2
183,183.0,124.5,50.4
184,184.0,124.5,50.6
185,185.0,124.5,50.6
186,186.0,125.8,50.8
187,187.0,126.5,51.0
188,188.0,126.5,51.2
189,189.0,127.6,51.3
190,190.0,128.2,51.5
191,191.0,128.8,51.5
192,192.0,128.8,51.7
193,193.0,128.8,51.9
194,194.0,130.0,52.1
195,195.0,130.6,52.3
196,196.0,131.2,52.5
197,197.0,131.2,52.8
198,198.0,132.3,53.0
199,199.0,132.9,53.0
200,200.0,132.9,53.2
201,201.0,132.9,53.4
202,202.0,134.1,53.6
203,203.0,134.7,53.8
204,204.0,134.7,54.0
205,205.0,135.7,54.1
206,206.0,135.7,54.3
207,207.0,136.7,54.3
208,208.0,136.7,54.5
209,209.0,136.7,54.7
210,210.0,137.9,54.9
211,211.0,137.9,55.1
212,212.0,138.8,55.3
213,213.0,139.4,55.5
214,214.0,139.4,55.7
215,215.0,139.4,55.7
216,216.0,140.3,55.8
217,217.0,140.3,56.0
218,218.0,141.3,56.2
219,219.0,141.3,56.4
220,220.0,142.3,56.6
221,221.0,142.3,56.6
222,222.0,143.2,56.7
223,223.0,143.2,56.9
224,224.0,143.2,57.1
225,225.0,144.2,57.3
226,226.0,144.2,57.5
227,227.0,145.0,57.6
228,228.0,145.0,57.8
229,229.0,146.0,57.8
230,230.0,146.0,58.0
231,231.0,146.0,58.2
232,232.0,147.0,58.4
233,233.0,147.0,58.6
