,time,tc_1,tc_2
0,0.0,21.5,21.5
1,1.0,21.5,21.5
2,2.0,21.5,21.5
3,3.0,21.5,21.4
4,4.0,21.5,21.4
5,5.0,21.5,21.4
6,6.0,21.5,21.4
7,7.0,21.5,21.4
8,8.0,21.5,21.3
9,9.0,21.5,21.3
10,10.0,21.5,21.3
11,11.0,21.5,21.3
12,12.0,21.5,21.3
13,13.0,21.4,21.3
14,14.0,21.4,21.3
15,15.0,21.4,21.3
16,16.0,21.4,21.3
17,17.0,21.4,21.3
18,18.0,21.4,21.3
19,19.0,21.4,21.3
20,20.0,21.4,21.3
21,21.0,21.4,21.3
22,22.0,21.4,21.3
23,23.0,21.4,21.3
24,24.0,21.4,21.3
25,25.0,21.4,21.3
26,26.0,21.4,21.3
27,27.0,21.4,21.3
28,28.0,21.4,21.3
29,29.0,21.4,21.3
30,30.0,21.4,21.3
31,31.0,21.4,21.3
32,32.0,21.4,21.3
33,33.0,21.4,21.3
34,34.0,21.4,21.3
35,35.0,21.4,21.3
36,36.0,21.4,21.3
37,37.0,21.4,21.3
38,38.0,21.4,21.3
39,39.0,21.4,21.3
40,40.0,21.4,21.3
41,41.0,21.4,21.3
42,42.0,21.4,21.3
43,43.0,21.4,21.3
44,44.0,21.4,21.3
45,45.0,21.4,21.3
46,46.0,21.4,21.3
47,47.0,21.4,21.3
48,48.0,21.4,21.3
49,49.0,21.4,21.3
50,50.0,21.3,21.3
51,51.0,21.3,21.3
52,52.0,21.3,21.3
53,53.0,21.4,21.3
54,54.0,21.4,21.3
55,55.0,21.4,21.3
56,56.0,21.4,21.3
57,57.0,21.4,21.3
58,58.0,21.4,21.3
59,59.0,21.5,21.4
60,60.0,21.5,21.4
61,61.0,21.5,21.4
62,62.0,22.4,21.4
63,63.0,23.4,21.4
64,64.0,24.5,21.4
65,65.0,25.7,21.5
66,66.0,25.7,21.7
67,67.0,27.1,21.8
68,68.0,28.4,22.1
69,69.0,29.6,22.4
70,70.0,30.7,22.7
71,71.0,32.1,23.1
72,72.0,33.3,23.1
73,73.0,34.5,23.4
74,74.0,34.5,23.8
75,75.0,36.0,24.1
76,76.0,37.2,24.5
77,77.0,38.5,24.8
78,78.0,39.6,25.2
79,79.0,40.9,25.5
80,80.0,42.2,25.5
81,81.0,43.3,25.9
82,82.0,43.3,26.2
83,83.0,44.9,26.6
84,84.0,46.0,26.9
85,85.0,47.2,27.3
86,86.0,48.4,27.6
87,87.0,49.5,28.0
88,88.0,49.5,28.0
89,89.0,51.0,28.4
90,90.0,52.2,28.7
91,91.0,53.4,29.1
92,92.0,54.4,29.4
93,93.0,55.6,29.8
94,94.0,56.8,29.8
95,95.0,58.0,30.1
96,96.0,58.0,30.4
97,97.0,59.2,30.8
98,98.0,60.4,31.1
99,99.0,61.5,31.4
100,100.0,62.6,31.8
101,101.0,63.7,32.1
102,102.0,64.8,32.1
103,103.0,65.8,32.4
104,104.0,65.8,32.8
105,105.0,67.2,33.1
106,106.0,68.2,33.4
107,107.0,69.3,33.8
108,108.0,70.3,34.1
109,109.0,71.4,34.4
110,110.0,72.4,34.4
111,111.0,73.4,34.7
112,112.0,73.4,35.0
113,113.0,74.7,35.4
114,114.0,75.6,35.7
115,115.0,76.7,36.0
116,116.0,77.7,36.3
117,117.0,78.6,36.6
118,118.0,78.6,36.6
119,119.0,79.8,36.9
120,120.0,80.8,37.2
121,121.0,81.8,37.5
122,122.0,82.7,37.8
123,123.0,83.7,38.1
124,124.0,84.6,38.1
125,125.0,85.5,38.4
126,126.0,85.5,38.7
127,127.0,86.7,39.0
128,128.0,87.6,39.3
129,129.0,88.6,39.6
130,130.0,89.4,39.9
131,131.0,90.4,40.1
132,132.0,91.3,40.1
133,133.0,92.1,40.4
134,134.0,92.1,40.7
135,135.0,93.2,40.9
136,136.0,94.1,41.2
137,137.0,94.9,41.5
138,138.0,95.8,41.8
139,139.0,96.8,42.0
140,140.0,97.5,42.0
141,141.0,98.3,42.3
142,142.0,98.3,42.6
143,143.0,99.4,42.8
144,144.0,100.2,43.1
145,145.0,101.1,43.4
146,146.0,101.8,43.6
147,147.0,102.6,43.9
148,148.0,102.6,43.9
149,149.0,103.5,44.1
150,150.0,104.3,44.3
151,151.0,105.0,44.6
152,152.0,105.8,44.8
153,153.0,106.6,45.0
154,154.0,107.4,45.0
155,155.0,108.1,45.3
156,156.0,108.1,45.5
157,157.0,109.0,45.8
158,158.0,109.8,46.0
159,159.0,110.5,46.3
160,160.0,111.1,46.5
161,161.0,112.0,46.8
162,162.0,112.6,46.8
163,163.0,113.3,47.0
164,164.0,113.3,47.2
165,165.0,114.1,47.5
