,time,tc_1,tc_2
0,0.0,21.4,21.5
1,1.0,21.4,21.5
2,2.0,21.4,21.5
3,3.0,21.4,21.5
4,4.0,21.4,21.5
5,5.0,21.4,21.5
6,6.0,21.4,21.5
7,7.0,21.4,21.5
8,8.0,21.4,21.5
9,9.0,21.4,21.5
10,10.0,21.4,21.5
11,11.0,21.4,21.5
12,12.0,21.4,21.4
13,13.0,21.4,21.4
14,14.0,21.4,21.4
15,15.0,21.4,21.4
16,16.0,21.4,21.4
17,17.0,21.4,21.4
18,18.0,21.4,21.4
19,19.0,21.4,21.4
20,20.0,21.4,21.4
21,21.0,21.4,21.4
22,22.0,21.4,21.4
23,23.0,21.4,21.4
24,24.0,21.4,21.4
25,25.0,21.4,21.4
26,26.0,21.4,21.4
27,27.0,21.4,21.4
28,28.0,21.4,21.4
29,29.0,21.4,21.4
30,30.0,21.4,21.4
31,31.0,21.4,21.4
32,32.0,21.4,21.4
33,33.0,21.4,21.4
34,34.0,21.4,21.4
35,35.0,21.4,21.4
36,36.0,21.4,21.4
37,37.0,21.4,21.4
38,38.0,21.4,21.4
39,39.0,21.4,21.4
40,40.0,21.4,21.4
41,41.0,21.4,21.4
42,42.0,21.4,21.4
43,43.0,21.4,21.4
44,44.0,21.4,21.4
45,45.0,21.4,21.4
46,46.0,21.4,21.4
47,47.0,21.4,21.4
48,48.0,21.4,21.4
49,49.0,21.4,21.4
50,50.0,21.4,21.3
51,51.0,21.4,21.3
52,52.0,21.4,21.3
53,53.0,21.4,21.3
54,54.0,21.4,21.4
55,55.0,21.4,21.4
56,56.0,21.4,21.4
57,57.0,21.4,21.4
58,58.0,21.4,21.4
59,59.0,21.4,21.4
60,60.0,21.5,21.4
61,61.0,21.5,21.5
62,62.0,22.4,21.5
63,63.0,23.3,21.6
64,64.0,24.3,21.7
65,65.0,25.4,21.9
66,66.0,26.5,21.9
67,67.0,26.5,22.2
68,68.0,27.9,22.4
69,69.0,29.1,22.8
70,70.0,30.2,23.1
71,71.0,31.4,23.5
72,72.0,32.6,23.8
73,73.0,33.8,23.8
74,74.0,34.9,24.2
75,75.0,34.9,24.5
76,76.0,36.4,24.9
77,77.0,37.5,25.2
78,78.0,38.8,25.6
79,79.0,39.9,26.0
80,80.0,41.1,26.3
81,81.0,42.3,26.3
82,82.0,43.4,26.7
83,83.0,43.4,27.0
84,84.0,44.9,27.4
85,85.0,46.0,27.7
86,86.0,47.2,28.1
87,87.0,48.3,28.4
88,88.0,49.5,28.8
89,89.0,50.6,28.8
90,90.0,51.7,29.1
91,91.0,51.7,29.5
92,92.0,53.1,29.8
93,93.0,54.1,30.2
94,94.0,55.3,30.5
95,95.0,56.5,30.8
96,96.0,57.6,30.8
97,97.0,58.6,31.2
98,98.0,58.6,31.5
99,99.0,60.0,31.8
100,100.0,61.0,32.2
101,101.0,62.1,32.5
102,102.0,63.2,32.9
103,103.0,64.2,33.2
104,104.0,65.3,33.2
105,105.0,66.3,33.5
106,106.0,66.3,33.8
107,107.0,67.6,34.2
108,108.0,68.6,34.5
109,109.0,69.6,34.8
110,110.0,70.6,35.1
111,111.0,71.6,35.1
112,112.0,71.6,35.5
113,113.0,72.8,35.8
114,114.0,73.8,36.1
115,115.0,74.8,36.4
116,116.0,75.7,36.7
117,117.0,76.7,37.0
118,118.0,77.7,37.0
119,119.0,78.7,37.3
120,120.0,78.7,37.6
121,121.0,79.8,37.9
122,122.0,80.7,38.2
123,123.0,81.7,38.5
124,124.0,82.6,38.8
125,125.0,83.6,39.1
126,126.0,84.4,39.1
127,127.0,85.3,39.3
128,128.0,85.3,39.6
129,129.0,86.4,39.9
130,130.0,87.3,40.2
131,131.0,88.2,40.5
132,132.0,89.1,40.7
133,133.0,90.0,41.0
134,134.0,90.9,41.0
135,135.0,91.7,41.3
136,136.0,91.7,41.6
137,137.0,92.6,41.8
138,138.0,93.5,42.1
139,139.0,94.4,42.4
140,140.0,95.2,42.6
141,141.0,96.0,42.6
142,142.0,96.0,42.9
143,143.0,97.0,43.1
144,144.0,97.8,43.4
145,145.0,98.6,43.6
146,146.0,99.4,43.9
147,147.0,100.3,44.1
148,148.0,101.1,44.1
149,149.0,101.8,44.4
150,150.0,101.8,44.7
151,151.0,102.7,44.9
152,152.0,103.6,45.2
153,153.0,104.3,45.4
154,154.0,105.0,45.7
155,155.0,105.8,45.9
156,156.0,106.5,45.9
157,157.0,107.2,46.1
158,158.0,107.2,46.4
159,159.0,108.1,46.6
160,160.0,108.8,46.8
161,161.0,109.6,47.1
162,162.0,110.2,47.3
163,163.0,110.9,47.5
164,164.0,111.7,47.5
165,165.0,112.3,47.7
166,166.0,112.3,47.9
167,167.0,113.1,48.2
168,168.0,113.8,48.4
169,169.0,114.4,48.6
170,170.0,115.1,48.8
171,171.0,115.7,48.8
172,172.0,115.7,49.0
173,173.0,116.6,49.3
174,174.0,117.3,49.5
175,175.0,117.9,49.7
176,176.0,118.5,49.9
177,177.0,119.2,50.1
178,178.0,119.8,50.1
179,179.0,120.4,50.3
180,180.0,120.4,50.5
181,181.0,121.1,50.7
182,182.0,121.8,50.9
183,183.0,122.4,51.2
184,184.0,123.0,51.4
185,185.0,123.6,51.6
186,186.0,124.2,51.6
187,187.0,124.8,51.8
188,188.0,124.8,52.0
189,189.0,125.5,52.2
190,190.0,126.1,52.4
191,191.0,126.7,52.6
192,192.0,127.3,52.8
193,193.0,127.9,53.0
194,194.0,128.5,53.0
195,195.0,129.1,53.2
196,196.0,129.1,53.4
197,197.0,129.7,53.6
198,198.0,130.3,53.8
199,199.0,130.9,54.0
200,200.0,130.9,54.2
201,201.0,131.8,54.2
202,202.0,131.8,54.4
203,203.0,132.5,54.6
204,204.0,133.1,54.7
205,205.0,133.1,54.9
206,206.0,134.1,55.1
207,207.0,134.7,55.3
208,208.0,134.7,55.3
209,209.0,135.7,55.5
210,210.0,135.7,55.7
211,211.0,136.3,55.9
212,212.0,136.3,56.1
213,213.0,137.3,56.3
214,214.0,137.3,56.5
215,215.0,138.4,56.7
216,216.0,138.4,56.7
217,217.0,139.3,56.8
218,218.0,139.3,57.0
219,219.0,139.3,57.2
220,220.0,140.3,57.3
221,221.0,140.3,57.5
222,222.0,141.3,57.7
223,223.0,141.3,57.9
224,224.0,142.2,57.9
225,225.0,142.2,58.1
226,226.0,142.2,58.3
227,227.0,143.3,58.4
228,228.0,143.3,58.6
229,229.0,144.2,58.8
230,230.0,144.2,59.0
231,231.0,145.1,59.0
232,232.0,145.1,59.2
233,233.0,145.1,59.4
234,234.0,146.1,59.5
235,235.0,146.1,59.7
236,236.0,147.0,59.9
237,237.0,147.0,60.1
238,238.0,147.9,60.3
239,239.0,147.9,60.3
240,240.0,148.7,60.5
241,241.0,148.7,60.7
242,242.0,149.3,60.8
243,243.0,149.3,61.0
244,244.0,150.2,61.2
245,245.0,150.2,61.4
246,246.0,151.0,61.4
247,247.0,151.0,61.6
248,248.0,151.0,61.8
249,249.0,151.9,61.9
250,250.0,151.9,62.1
251,251.0,152.7,62.3
252,252.0,152.7,62.5
253,253.0,153.5,62.5
254,254.0,153.5,62.6
