,time,tc_1,tc_2
0,0.0,21.6,21.6
1,1.0,21.6,21.6
2,2.0,21.6,21.6
3,3.0,21.6,21.6
4,4.0,21.6,21.5
5,5.0,21.6,21.5
6,6.0,21.6,21.5
7,7.0,21.6,21.5
8,8.0,21.6,21.5
9,9.0,21.6,21.5
10,10.0,21.6,21.5
11,11.0,21.6,21.5
12,12.0,21.6,21.5
13,13.0,21.6,21.5
14,14.0,21.6,21.5
15,15.0,21.6,21.5
16,16.0,21.6,21.5
17,17.0,21.6,21.5
18,18.0,21.6,21.5
19,19.0,21.6,21.5
20,20.0,21.6,21.5
21,21.0,21.6,21.5
22,22.0,21.6,21.5
23,23.0,21.6,21.5
24,24.0,21.6,21.5
25,25.0,21.6,21.5
26,26.0,21.6,21.5
27,27.0,21.6,21.5
28,28.0,21.6,21.5
29,29.0,21.6,21.5
30,30.0,21.6,21.5
31,31.0,21.6,21.5
32,32.0,21.6,21.5
33,33.0,21.6,21.5
34,34.0,21.6,21.5
35,35.0,21.6,21.5
36,36.0,21.6,21.5
37,37.0,21.6,21.5
38,38.0,21.6,21.5
39,39.0,21.6,21.5
40,40.0,21.6,21.5
41,41.0,21.6,21.5
42,42.0,21.6,21.5
43,43.0,21.6,21.5
44,44.0,21.6,21.5
45,45.0,21.6,21.5
46,46.0,21.6,21.5
47,47.0,21.6,21.5
48,48.0,21.6,21.5
49,49.0,21.6,21.5
50,50.0,21.6,21.5
51,51.0,21.5,21.5
52,52.0,21.5,21.5
53,53.0,21.5,21.5
54,54.0,21.5,21.5
55,55.0,21.5,21.5
56,56.0,21.5,21.5
57,57.0,21.5,21.5
58,58.0,21.5,21.5
59,59.0,21.6,21.5
60,60.0,21.6,21.5
61,61.0,22.3,21.5
62,62.0,22.9,21.5
63,63.0,22.9,21.6
64,64.0,23.9,21.6
65,65.0,24.8,21.7
66,66.0,25.9,21.8
67,67.0,26.8,21.9
68,68.0,27.9,22.1
69,69.0,29.0,22.1
70,70.0,30.1,22.3
71,71.0,30.1,22.5
72,72.0,31.4,22.7
73,73.0,32.5,23.0
74,74.0,33.6,23.3
75,75.0,34.7,23.5
76,76.0,35.9,23.8
77,77.0,37.0,23.8
78,78.0,38.1,24.1
79,79.0,38.1,24.4
80,80.0,39.5,24.6
81,81.0,40.6,24.9
82,82.0,41.8,25.2
83,83.0,42.9,25.5
84,84.0,44.1,25.8
85,85.0,44.1,25.8
86,86.0,45.4,26.1
87,87.0,46.5,26.4
88,88.0,47.7,26.7
89,89.0,48.7,27.0
90,90.0,50.0,27.3
91,91.0,51.1,27.3
92,92.0,52.2,27.6
93,93.0,52.2,28.0
94,94.0,53.5,28.3
95,95.0,54.6,28.6
96,96.0,55.8,28.9
97,97.0,56.9,29.2
98,98.0,58.0,29.5
99,99.0,59.1,29.8
100,100.0,59.1,29.8
101,101.0,60.3,30.1
102,102.0,61.5,30.4
103,103.0,62.5,30.7
104,104.0,63.6,31.0
105,105.0,64.7,31.3
106,106.0,65.8,31.3
107,107.0,66.8,31.6
108,108.0,66.8,31.9
109,109.0,68.1,32.2
110,110.0,69.2,32.5
111,111.0,70.3,32.8
112,112.0,71.2,33.1
113,113.0,72.3,33.4
114,114.0,73.3,33.4
115,115.0,74.3,33.7
116,116.0,74.3,34.0
117,117.0,75.5,34.3
118,118.0,76.5,34.6
119,119.0,77.6,34.9
120,120.0,78.5,35.2
121,121.0,79.5,35.5
122,122.0,80.6,35.5
123,123.0,81.4,35.8
124,124.0,81.4,36.0
125,125.0,82.6,36.3
126,126.0,83.6,36.6
127,127.0,84.5,36.9
128,128.0,85.5,37.1
129,129.0,86.4,37.4
130,130.0,86.4,37.4
131,131.0,87.5,37.7
132,132.0,88.4,38.0
133,133.0,89.3,38.3
134,134.0,90.2,38.5
135,135.0,91.2,38.8
136,136.0,92.1,38.8
137,137.0,92.9,39.1
138,138.0,93.8,39.3
139,139.0,93.8,39.6
140,140.0,94.8,39.8
141,141.0,95.7,40.1
142,142.0,96.5,40.4
143,143.0,97.4,40.6
144,144.0,98.3,40.9
145,145.0,98.3,40.9
146,146.0,99.3,41.1
147,147.0,100.1,41.4
148,148.0,100.9,41.6
149,149.0,101.7,41.8
150,150.0,102.5,42.1
151,151.0,103.4,42.1
152,152.0,104.1,42.3
153,153.0,104.1,42.6
154,154.0,105.1,42.8
155,155.0,105.9,43.1
156,156.0,106.5,43.3
157,157.0,107.4,43.5
158,158.0,108.2,43.8
159,159.0,108.9,43.8
160,160.0,109.7,44.0
161,161.0,109.7,44.2
162,162.0,110.5,44.4
163,163.0,111.3,44.6
164,164.0,112.0,44.8
165,165.0,112.7,45.1
166,166.0,113.5,45.3
167,167.0,114.2,45.3
168,168.0,114.8,45.5
169,169.0,114.8,45.7
170,170.0,115.7,45.9
171,171.0,116.4,46.1
172,172.0,117.1,46.3
173,173.0,117.8,46.5
174,174.0,118.5,46.7
175,175.0,118.5,46.7
176,176.0,119.4,47.0
177,177.0,120.1,47.2
178,178.0,120.7,47.4
179,179.0,121.3,47.6
180,180.0,122.0,47.8
181,181.0,122.7,47.8
182,182.0,123.4,48.0
183,183.0,123.4,48.2
184,184.0,124.2,48.5
185,185.0,124.8,48.7
186,186.0,125.4,48.9
187,187.0,126.1,49.1
188,188.0,126.7,49.3
189,189.0,127.4,49.3
190,190.0,128.0,49.5
191,191.0,128.0,49.7
192,192.0,128.7,49.8
193,193.0,129.3,50.0
194,194.0,129.9,50.2
195,195.0,130.5,50.4
196,196.0,131.1,50.6
197,197.0,131.7,50.6
198,198.0,131.7,50.8
199,199.0,131.7,51.0
200,200.0,132.9,51.1
201,201.0,132.9,51.3
202,202.0,134.1,51.5
203,203.0,134.1,51.7
204,204.0,135.2,51.9
205,205.0,135.2,51.9
206,206.0,135.8,52.1
207,207.0,136.4,52.2
208,208.0,136.4,52.4
209,209.0,137.5,52.6
210,210.0,138.1,52.8
211,211.0,138.1,52.8
212,212.0,139.2,53.0
213,213.0,139.2,53.2
214,214.0,139.8,53.4
215,215.0,140.4,53.6
216,216.0,140.4,53.8
217,217.0,141.4,53.9
218,218.0,141.4,54.1
219,219.0,142.4,54.1
220,220.0,142.4,54.3
221,221.0,142.4,54.5
222,222.0,143.5,54.7
223,223.0,144.1,54.9
224,224.0,144.1,55.0
225,225.0,145.0,55.2
226,226.0,145.0,55.4
227,227.0,146.1,55.4
228,228.0,146.1,55.5
229,229.0,146.1,55.7
230,230.0,146.9,55.8
231,231.0,147.5,56.0
232,232.0,147.5,56.2
233,233.0,148.5,56.4
234,234.0,148.5,56.6
235,235.0,148.5,56.6
236,236.0,149.5,56.7
237,237.0,149.5,56.9
238,238.0,150.4,57.1
239,239.0,150.4,57.3
240,240.0,151.3,57.4
241,241.0,151.3,57.4
242,242.0,152.0,57.6
243,243.0,152.0,57.8
244,244.0,152.6,58.0
245,245.0,152.6,58.1
246,246.0,153.5,58.3
247,247.0,153.5,58.5
248,248.0,154.3,58.7
249,249.0,154.3,58.7
250,250.0,155.0,58.8
251,251.0,155.0,59.0
252,252.0,155.6,59.2
253,253.0,155.6,59.3
254,254.0,156.3,59.5
255,255.0,156.3,59.7
256,256.0,157.2,59.8
257,257.0,157.2,59.8
258,258.0,158.0,60.0
259,259.0,158.0,60.1
260,260.0,158.0,60.3
261,261.0,158.8,60.5
262,262.0,158.8,60.6
263,263.0,159.6,60.8
264,264.0,159.6,61.0
265,265.0,159.6,61.0
266,266.0,160.4,61.2
267,267.0,160.4,61.3
268,268.0,161.2,61.5
269,269.0,161.2,61.7
270,270.0,162.0,61.8
271,271.0,162.0,61.8
272,272.0,162.6,62.0
273,273.0,162.6,62.1
274,274.0,162.6,62.3
275,275.0,163.6,62.5
276,276.0,163.6,62.6
277,277.0,164.3,62.8
278,278.0,164.3,63.0
279,279.0,164.9,63.0
280,280.0,164.9,63.2
281,281.0,164.9,63.4
282,282.0,165.9,63.5
283,283.0,165.9,63.7
284,284.0,166.5,63.9
285,285.0,166.5,64.0
286,286.0,167.3,64.2
287,287.0,167.3,64.2
288,288.0,167.3,64.3
289,289.0,167.3,64.5
290,290.0,168.1,64.6
291,291.0,168.1,64.8
292,292.0,168.9,65.0
293,293.0,168.9,65.1
294,294.0,169.6,65.3
295,295.0,169.6,65.3
296,296.0,169.6,65.4
297,297.0,170.4,65.5
298,298.0,170.4,65.7
299,299.0,170.4,65.9
300,300.0,171.2,66.0
301,301.0,171.2,66.0
302,302.0,171.9,66.2
303,303.0,171.9,66.3
304,304.0,171.9,66.5
305,305.0,172.5,66.7
306,306.0,172.5,66.8
307,307.0,173.2,67.0
308,308.0,173.2,67.2
309,309.0,173.9,67.2
310,310.0,173.9,67.3
311,311.0,173.9,67.5
312,312.0,174.7,67.7
313,313.0,174.7,67.9
314,314.0,175.3,68.0
315,315.0,175.3,68.2
316,316.0,175.3,68.4
317,317.0,176.1,68.5
318,318.0,176.1,68.5
319,319.0,176.1,68.7
320,320.0,176.1,68.9
321,321.0,177.0,69.1
322,322.0,177.0,69.2
323,323.0,177.6,69.4
324,324.0,177.6,69.4
325,325.0,178.2,69.5
326,326.0,178.2,69.7
327,327.0,178.2,69.9
328,328.0,178.8,70.0
329,329.0,178.8,70.2
330,330.0,179.4,70.4
331,331.0,179.4,70.5
332,332.0,180.0,70.5
333,333.0,180.0,70.7
334,334.0,180.0,70.9
335,335.0,180.6,71.0
336,336.0,180.6,71.2
337,337.0,180.6,71.4
338,338.0,181.4,71.5
339,339.0,181.4,71.7
340,340.0,181.4,71.7
341,341.0,181.4,71.8
342,342.0,182.2,71.9
343,343.0,182.2,72.1
344,344.0,182.2,72.3
345,345.0,182.9,72.4
346,346.0,182.9,72.4
347,347.0,182.9,72.6
348,348.0,182.9,72.7
349,349.0,183.7,72.9
350,350.0,183.7,73.1
351,351.0,183.7,73.2
352,352.0,184.4,73.4
353,353.0,184.4,73.6
354,354.0,184.4,73.6
355,355.0,185.1,73.7
356,356.0,185.1,73.9
357,357.0,185.1,74.1
358,358.0,185.7,74.3
359,359.0,185.7,74.4
360,360.0,185.7,74.5
361,361.0,186.4,74.7
362,362.0,187.2,74.7
363,363.0,187.2,74.4
364,364.0,185.8,74.4
365,365.0,184.5,75.6
366,366.0,183.7,75.6
367,367.0,183.0,75.6
368,368.0,182.2,75.6
369,369.0,181.3,75.6
370,370.0,180.6,75.5
371,371.0,180.6,75.5
372,372.0,179.6,75.5
373,373.0,178.9,75.4
