,time,tc_1,tc_2
0,0.0,23.4,23.4
1,1.0,23.4,23.4
2,2.0,23.3,23.4
3,3.0,23.3,23.3
4,4.0,23.3,23.3
5,5.0,23.3,23.3
6,6.0,23.3,23.3
7,7.0,23.3,23.3
8,8.0,23.3,23.3
9,9.0,23.3,23.3
10,10.0,23.3,23.3
11,11.0,23.3,23.3
12,12.0,23.3,23.3
13,13.0,23.3,23.3
14,14.0,23.3,23.3
15,15.0,23.3,23.3
16,16.0,23.3,23.3
17,17.0,23.3,23.3
18,18.0,23.3,23.3
19,19.0,23.3,23.3
20,20.0,23.3,23.3
21,21.0,23.3,23.3
22,22.0,23.3,23.3
23,23.0,23.3,23.3
24,24.0,23.3,23.3
25,25.0,23.3,23.3
26,26.0,23.3,23.3
27,27.0,23.3,23.3
28,28.0,23.3,23.3
29,29.0,23.3,23.3
30,30.0,23.3,23.3
31,31.0,23.3,23.3
32,32.0,23.3,23.3
33,33.0,23.3,23.3
34,34.0,23.3,23.3
35,35.0,23.3,23.3
36,36.0,23.3,23.3
37,37.0,23.3,23.3
38,38.0,23.3,23.3
39,39.0,23.3,23.3
40,40.0,23.3,23.3
41,41.0,23.3,23.3
42,42.0,23.3,23.3
43,43.0,23.3,23.3
44,44.0,23.3,23.3
45,45.0,23.3,23.3
46,46.0,23.3,23.3
47,47.0,23.3,23.3
48,48.0,23.3,23.3
49,49.0,23.3,23.3
50,50.0,23.3,23.3
51,51.0,23.3,23.3
52,52.0,23.3,23.3
53,53.0,23.3,23.3
54,54.0,23.3,23.3
55,55.0,23.3,23.3
56,56.0,23.3,23.3
57,57.0,23.3,23.3
58,58.0,23.3,23.3
59,59.0,23.4,23.3
60,60.0,23.4,23.3
61,61.0,23.5,23.3
62,62.0,24.7,23.3
63,63.0,24.7,23.3
64,64.0,25.9,23.4
65,65.0,27.0,23.5
66,66.0,28.3,23.6
67,67.0,29.4,23.8
68,68.0,30.8,24.0
69,69.0,32.1,24.0
70,70.0,33.4,24.3
71,71.0,33.4,24.5
72,72.0,34.9,24.8
73,73.0,36.3,25.1
74,74.0,37.5,25.3
75,75.0,38.8,25.6
76,76.0,40.0,25.8
77,77.0,40.0,25.8
78,78.0,41.5,26.1
79,79.0,42.8,26.4
80,80.0,44.0,26.7
81,81.0,45.2,26.9
82,82.0,46.4,27.3
83,83.0,47.7,27.3
84,84.0,48.7,27.6
85,85.0,48.7,27.9
86,86.0,50.2,28.3
87,87.0,51.4,28.6
88,88.0,52.5,29.0
89,89.0,53.5,29.4
90,90.0,54.7,29.7
91,91.0,55.9,29.7
92,92.0,57.1,30.1
93,93.0,57.1,30.5
94,94.0,58.6,30.8
95,95.0,59.8,31.1
96,96.0,61.0,31.5
97,97.0,62.0,31.8
98,98.0,63.2,32.1
99,99.0,64.4,32.1
100,100.0,65.4,32.4
101,101.0,65.4,32.7
102,102.0,66.8,33.0
103,103.0,68.0,33.3
104,104.0,69.1,33.6
105,105.0,70.1,33.9
106,106.0,71.1,34.3
107,107.0,71.1,34.3
108,108.0,72.3,34.6
109,109.0,73.4,34.9
110,110.0,74.5,35.2
111,111.0,75.5,35.5
112,112.0,76.5,35.9
113,113.0,77.5,35.9
114,114.0,78.5,36.2
115,115.0,78.5,36.5
116,116.0,79.7,36.8
117,117.0,80.7,37.1
118,118.0,81.8,37.4
119,119.0,82.7,37.7
120,120.0,83.8,38.0
121,121.0,84.8,38.0
122,122.0,85.7,38.3
123,123.0,85.7,38.6
124,124.0,86.9,38.9
125,125.0,87.8,39.2
126,126.0,88.7,39.5
127,127.0,89.5,39.7
128,128.0,90.5,40.0
129,129.0,91.4,40.0
130,130.0,92.3,40.3
131,131.0,92.3,40.6
132,132.0,93.4,40.8
133,133.0,94.3,41.1
134,134.0,95.2,41.4
135,135.0,96.0,41.7
136,136.0,96.9,42.0
137,137.0,96.9,42.0
138,138.0,98.0,42.2
139,139.0,98.9,42.5
140,140.0,99.7,42.8
141,141.0,100.6,43.0
142,142.0,101.4,43.3
143,143.0,102.2,43.3
144,144.0,103.0,43.5
145,145.0,103.0,43.8
146,146.0,104.0,44.1
147,147.0,104.8,44.3
148,148.0,105.5,44.5
149,149.0,106.3,44.8
150,150.0,107.1,45.0
151,151.0,107.9,45.0
152,152.0,108.5,45.3
153,153.0,108.5,45.5
154,154.0,109.5,45.8
155,155.0,110.3,46.0
156,156.0,111.1,46.3
157,157.0,111.7,46.5
158,158.0,112.5,46.8
159,159.0,113.3,46.8
160,160.0,114.0,47.0
