,time,tc_1,tc_2
0,0.0,24.9,24.9
1,1.0,24.9,24.8
2,2.0,24.9,24.8
3,3.0,24.9,24.8
4,4.0,24.8,24.8
5,5.0,24.8,24.8
6,6.0,24.8,24.8
7,7.0,24.8,24.8
8,8.0,24.8,24.7
9,9.0,24.8,24.7
10,10.0,24.8,24.7
11,11.0,24.8,24.7
12,12.0,24.8,24.7
13,13.0,24.8,24.7
14,14.0,24.8,24.7
15,15.0,24.8,24.7
16,16.0,24.8,24.7
17,17.0,24.8,24.7
18,18.0,24.8,24.7
19,19.0,24.8,24.7
20,20.0,24.8,24.7
21,21.0,24.8,24.7
22,22.0,24.8,24.7
23,23.0,24.8,24.7
24,24.0,24.8,24.7
25,25.0,24.8,24.7
26,26.0,24.8,24.7
27,27.0,24.8,24.7
28,28.0,24.8,24.7
29,29.0,24.8,24.7
30,30.0,24.8,24.7
31,31.0,24.8,24.7
32,32.0,24.8,24.7
33,33.0,24.8,24.7
34,34.0,24.8,24.7
35,35.0,24.8,24.7
36,36.0,24.8,24.7
37,37.0,24.8,24.7
38,38.0,24.8,24.7
39,39.0,24.7,24.7
40,40.0,24.7,24.7
41,41.0,24.7,24.7
42,42.0,24.7,24.7
43,43.0,24.7,24.7
44,44.0,24.7,24.7
45,45.0,24.7,24.7
46,46.0,24.7,24.7
47,47.0,24.7,24.7
48,48.0,24.7,24.7
49,49.0,24.7,24.7
50,50.0,24.7,24.7
51,51.0,24.7,24.7
52,52.0,24.7,24.7
53,53.0,24.7,24.7
54,54.0,24.7,24.7
55,55.0,24.7,24.7
56,56.0,24.8,24.7
57,57.0,24.8,24.7
58,58.0,24.8,24.7
59,59.0,24.8,24.7
60,60.0,24.9,24.7
61,61.0,26.0,24.7
62,62.0,26.9,24.7
63,63.0,28.0,24.7
64,64.0,29.0,24.8
65,65.0,29.0,24.9
66,66.0,30.5,25.1
67,67.0,31.7,25.3
68,68.0,32.9,25.5
69,69.0,34.1,25.8
70,70.0,35.4,26.1
71,71.0,36.6,26.1
72,72.0,37.8,26.5
73,73.0,37.8,26.8
74,74.0,39.3,27.1
75,75.0,40.5,27.5
76,76.0,41.7,27.8
77,77.0,42.9,28.2
78,78.0,44.1,28.5
79,79.0,45.4,28.5
80,80.0,46.6,28.9
81,81.0,46.6,29.2
82,82.0,48.0,29.6
83,83.0,49.2,29.9
84,84.0,50.4,30.2
85,85.0,51.6,30.6
86,86.0,52.8,30.9
87,87.0,52.8,30.9
88,88.0,54.2,31.3
89,89.0,55.4,31.6
90,90.0,56.6,32.0
91,91.0,57.7,32.3
92,92.0,58.9,32.6
93,93.0,60.0,32.6
94,94.0,61.2,33.0
95,95.0,61.2,33.3
96,96.0,62.6,33.7
97,97.0,63.7,34.0
98,98.0,64.8,34.4
99,99.0,65.9,34.7
100,100.0,67.1,35.0
101,101.0,68.2,35.0
102,102.0,69.3,35.4
103,103.0,69.3,35.7
104,104.0,70.5,36.0
105,105.0,71.7,36.4
106,106.0,72.7,36.7
107,107.0,73.8,37.0
108,108.0,74.9,37.3
109,109.0,75.9,37.3
110,110.0,76.9,37.7
111,111.0,76.9,38.0
112,112.0,78.2,38.3
113,113.0,79.3,38.6
114,114.0,80.3,38.9
115,115.0,81.3,39.3
116,116.0,82.3,39.6
117,117.0,82.3,39.6
118,118.0,83.5,39.9
119,119.0,84.5,40.2
120,120.0,85.5,40.5
121,121.0,86.4,40.8
122,122.0,87.4,41.1
123,123.0,88.4,41.1
124,124.0,89.4,41.4
125,125.0,89.4,41.7
126,126.0,90.6,42.0
127,127.0,91.4,42.3
128,128.0,92.3,42.6
129,129.0,93.2,42.9
130,130.0,94.2,43.1
131,131.0,95.1,43.1
132,132.0,96.0,43.4
133,133.0,96.0,43.7
134,134.0,97.1,44.0
135,135.0,98.0,44.2
136,136.0,98.9,44.5
137,137.0,99.8,44.8
138,138.0,100.7,45.0
139,139.0,101.6,45.0
140,140.0,102.4,45.3
141,141.0,102.4,45.6
142,142.0,103.5,45.9
143,143.0,104.3,46.1
144,144.0,105.2,46.4
145,145.0,106.0,46.7
146,146.0,106.9,46.9
147,147.0,106.9,46.9
148,148.0,107.8,47.2
149,149.0,108.6,47.5
150,150.0,109.5,47.7
151,151.0,110.2,48.0
152,152.0,111.1,48.2
153,153.0,111.9,48.2
154,154.0,112.6,48.5
155,155.0,112.6,48.7
156,156.0,113.5,49.0
157,157.0,114.3,49.2
158,158.0,115.0,49.5
159,159.0,115.7,49.7
160,160.0,116.5,49.9
161,161.0,117.3,49.9
162,162.0,118.0,50.2
163,163.0,118.0,50.4
164,164.0,118.9,50.6
165,165.0,119.6,50.9
166,166.0,120.4,51.1
167,167.0,121.0,51.3
168,168.0,121.8,51.6
169,169.0,122.5,51.6
170,170.0,123.2,51.8
171,171.0,123.2,52.0
172,172.0,124.1,52.3
173,173.0,124.8,52.5
174,174.0,125.4,52.7
175,175.0,126.0,53.0
176,176.0,126.7,53.2
177,177.0,126.7,53.2
178,178.0,127.4,53.4
179,179.0,128.1,53.6
180,180.0,128.8,53.8
181,181.0,129.4,54.0
182,182.0,130.1,54.2
183,183.0,130.8,54.2
184,184.0,131.5,54.5
185,185.0,131.5,54.7
186,186.0,132.2,54.9
187,187.0,132.9,55.1
188,188.0,133.5,55.3
189,189.0,134.1,55.6
190,190.0,134.7,55.8
191,191.0,135.3,55.8
192,192.0,135.9,56.0
193,193.0,135.9,56.2
194,194.0,136.6,56.4
195,195.0,137.3,56.6
196,196.0,137.3,56.8
197,197.0,138.3,57.0
198,198.0,138.9,57.2
199,199.0,139.5,57.2
200,200.0,139.5,57.4
201,201.0,139.5,57.6
202,202.0,140.7,57.8
203,203.0,141.3,58.0
204,204.0,141.3,58.2
205,205.0,142.2,58.5
206,206.0,142.2,58.7
207,207.0,142.2,58.7
208,208.0,143.4,58.9
209,209.0,143.4,59.1
210,210.0,144.4,59.2
211,211.0,144.4,59.4
212,212.0,145.5,59.6
213,213.0,145.5,59.6
214,214.0,146.5,59.8
215,215.0,146.5,60.0
216,216.0,147.1,60.2
217,217.0,147.1,60.4
218,218.0,148.0,60.6
219,219.0,148.6,60.8
220,220.0,148.6,61.0
221,221.0,149.6,61.0
222,222.0,149.6,61.2
223,223.0,149.6,61.4
224,224.0,150.7,61.6
225,225.0,151.3,61.8
226,226.0,151.3,62.0
227,227.0,152.1,62.2
228,228.0,152.7,62.4
229,229.0,152.7,62.4
230,230.0,153.6,62.6
231,231.0,153.6,62.8
232,232.0,154.2,63.0
233,233.0,154.2,63.2
234,234.0,155.1,63.4
235,235.0,155.1,63.6
236,236.0,156.0,63.8
237,237.0,156.0,63.8
238,238.0,156.0,64.0
239,239.0,157.0,64.1
240,240.0,157.0,64.3
241,241.0,157.8,64.5
242,242.0,157.8,64.7
243,243.0,158.7,64.7
244,244.0,158.7,64.9
245,245.0,158.7,65.1
246,246.0,159.5,65.3
247,247.0,159.5,65.4
248,248.0,160.4,65.6
249,249.0,160.4,65.8
250,250.0,161.2,66.0
251,251.0,161.2,66.0
252,252.0,162.0,66.2
253,253.0,162.0,66.3
254,254.0,162.0,66.5
255,255.0,163.0,66.7
256,256.0,163.0,66.9
257,257.0,163.6,67.1
258,258.0,163.6,67.3
259,259.0,164.6,67.3
260,260.0,164.6,67.5
261,261.0,164.6,67.7
262,262.0,165.4,67.9
263,263.0,165.4,68.1
264,264.0,166.2,68.3
265,265.0,166.2,68.4
266,266.0,166.9,68.6
267,267.0,166.9,68.6
268,268.0,166.9,68.8
269,269.0,167.7,69.0
270,270.0,167.7,69.2
271,271.0,168.5,69.4
272,272.0,168.5,69.5
273,273.0,169.2,69.5
274,274.0,169.2,69.7
275,275.0,169.2,69.9
276,276.0,170.0,70.1
277,277.0,170.0,70.3
278,278.0,170.7,70.5
279,279.0,170.7,70.6
280,280.0,171.5,70.8
281,281.0,171.5,70.8
282,282.0,172.2,71.0
283,283.0,172.2,71.2
284,284.0,172.2,71.4
285,285.0,173.0,71.6
286,286.0,173.0,71.8
287,287.0,173.0,72.0
288,288.0,173.8,72.2
289,289.0,173.8,72.2
290,290.0,174.5,72.3
291,291.0,174.5,72.5
292,292.0,174.5,72.7
293,293.0,175.4,72.9
294,294.0,175.4,73.1
295,295.0,176.0,73.3
296,296.0,176.0,73.5
297,297.0,176.0,73.5
298,298.0,176.7,73.7
299,299.0,176.7,73.8
300,300.0,176.7,74.0
301,301.0,177.6,74.2
302,302.0,177.6,74.4
303,303.0,178.2,74.4
304,304.0,178.2,74.6
305,305.0,178.2,74.8
306,306.0,178.8,74.9
307,307.0,178.8,75.1
308,308.0,179.4,75.3
309,309.0,179.4,75.5
310,310.0,180.0,75.7
311,311.0,180.0,75.7
312,312.0,180.6,75.9
313,313.0,180.6,76.1
314,314.0,180.6,76.3
315,315.0,181.4,76.5
316,316.0,181.4,76.7
317,317.0,181.4,76.8
318,318.0,182.2,77.0
319,319.0,182.2,77.0
320,320.0,182.8,77.2
321,321.0,182.8,77.4
322,322.0,182.8,77.6
323,323.0,183.5,77.8
324,324.0,183.5,78.0
325,325.0,183.5,78.2
326,326.0,184.3,78.4
327,327.0,184.3,78.4
328,328.0,184.3,78.6
329,329.0,184.9,78.7
330,330.0,184.9,78.9
331,331.0,185.5,79.1
332,332.0,185.5,79.2
333,333.0,186.1,79.2
334,334.0,186.1,79.4
335,335.0,186.1,79.6
336,336.0,186.1,79.8
337,337.0,186.9,80.0
338,338.0,186.9,80.2
339,339.0,186.9,80.4
340,340.0,187.6,80.6
341,341.0,187.6,80.7
342,342.0,187.6,80.7
343,343.0,188.2,80.9
344,344.0,188.2,81.1
345,345.0,188.2,81.3
346,346.0,188.9,81.4
347,347.0,188.9,81.6
348,348.0,189.5,81.6
349,349.0,189.5,81.8
350,350.0,189.5,82.0
351,351.0,189.5,82.2
352,352.0,190.2,82.4
353,353.0,190.2,82.5
354,354.0,190.8,82.7
355,355.0,190.8,82.9
356,356.0,190.8,82.9
357,357.0,191.5,83.1
358,358.0,191.5,83.3
359,359.0,191.5,83.5
360,360.0,191.5,83.7
361,361.0,191.5,83.9
362,362.0,191.4,84.1
