,time,tc_1,tc_2
0,0.0,21.8,21.7
1,1.0,21.8,21.7
2,2.0,21.8,21.7
3,3.0,21.7,21.7
4,4.0,21.7,21.6
5,5.0,21.7,21.6
6,6.0,21.7,21.6
7,7.0,21.7,21.6
8,8.0,21.7,21.6
9,9.0,21.7,21.6
10,10.0,21.7,21.6
11,11.0,21.7,21.6
12,12.0,21.7,21.6
13,13.0,21.7,21.6
14,14.0,21.7,21.6
15,15.0,21.7,21.6
16,16.0,21.7,21.6
17,17.0,21.7,21.6
18,18.0,21.7,21.6
19,19.0,21.7,21.6
20,20.0,21.7,21.6
21,21.0,21.7,21.6
22,22.0,21.7,21.6
23,23.0,21.7,21.6
24,24.0,21.7,21.6
25,25.0,21.7,21.6
26,26.0,21.7,21.6
27,27.0,21.7,21.6
28,28.0,21.7,21.6
29,29.0,21.7,21.6
30,30.0,21.7,21.6
31,31.0,21.7,21.6
32,32.0,21.7,21.6
33,33.0,21.7,21.6
34,34.0,21.7,21.6
35,35.0,21.7,21.6
36,36.0,21.7,21.6
37,37.0,21.7,21.6
38,38.0,21.7,21.6
39,39.0,21.7,21.6
40,40.0,21.7,21.6
41,41.0,21.7,21.6
42,42.0,21.7,21.6
43,43.0,21.7,21.6
44,44.0,21.7,21.6
45,45.0,21.7,21.6
46,46.0,21.7,21.6
47,47.0,21.7,21.6
48,48.0,21.7,21.6
49,49.0,21.7,21.6
50,50.0,21.7,21.6
51,51.0,21.7,21.5
52,52.0,21.7,21.5
53,53.0,21.7,21.5
54,54.0,21.7,21.5
55,55.0,21.7,21.5
56,56.0,21.7,21.6
57,57.0,21.7,21.6
58,58.0,21.8,21.6
59,59.0,21.8,21.6
60,60.0,21.8,21.6
61,61.0,21.8,21.6
62,62.0,22.9,21.7
63,63.0,23.8,21.8
64,64.0,24.7,21.9
65,65.0,25.8,22.0
66,66.0,27.0,22.2
67,67.0,28.2,22.2
68,68.0,29.3,22.4
69,69.0,29.3,22.7
70,70.0,30.8,23.1
71,71.0,32.0,23.4
72,72.0,33.2,23.7
73,73.0,34.4,24.1
74,74.0,35.7,24.5
75,75.0,36.9,24.5
76,76.0,38.1,24.8
77,77.0,38.1,25.2
78,78.0,39.5,25.5
79,79.0,40.8,25.8
80,80.0,42.1,26.2
81,81.0,43.3,26.5
82,82.0,44.4,26.9
83,83.0,44.4,26.9
84,84.0,45.9,27.3
85,85.0,47.1,27.6
86,86.0,48.4,28.0
87,87.0,49.5,28.3
88,88.0,50.7,28.7
89,89.0,51.9,28.7
90,90.0,53.0,29.0
91,91.0,53.0,29.4
92,92.0,54.4,29.7
93,93.0,55.6,30.1
94,94.0,56.8,30.4
95,95.0,57.8,30.8
96,96.0,59.0,31.1
97,97.0,60.2,31.1
98,98.0,61.3,31.4
99,99.0,61.3,31.8
100,100.0,62.6,32.1
101,101.0,63.8,32.5
102,102.0,64.9,32.8
103,103.0,66.0,33.1
104,104.0,67.1,33.5
105,105.0,68.2,33.5
106,106.0,69.2,33.8
107,107.0,69.2,34.1
108,108.0,70.5,34.5
109,109.0,71.6,34.8
110,110.0,72.7,35.1
111,111.0,73.7,35.4
112,112.0,74.7,35.8
113,113.0,74.7,35.8
114,114.0,76.0,36.1
115,115.0,77.0,36.4
116,116.0,78.1,36.7
117,117.0,79.1,37.0
118,118.0,80.1,37.3
119,119.0,81.2,37.3
120,120.0,82.1,37.6
121,121.0,82.1,37.9
122,122.0,83.4,38.2
123,123.0,84.3,38.5
124,124.0,85.3,38.8
