,time,tc_1,tc_2
0,0.0,21.3,21.2
1,1.0,21.3,21.2
2,2.0,21.2,21.1
3,3.0,21.2,21.1
4,4.0,21.2,21.1
5,5.0,21.2,21.1
6,6.0,21.2,21.1
7,7.0,21.1,21.1
8,8.0,21.1,21.1
9,9.0,21.1,21.1
10,10.0,21.1,21.1
11,11.0,21.1,21.0
12,12.0,21.1,21.0
13,13.0,21.1,21.0
14,14.0,21.1,21.0
15,15.0,21.1,21.0
16,16.0,21.1,21.0
17,17.0,21.1,21.0
18,18.0,21.1,21.0
19,19.0,21.1,21.0
20,20.0,21.1,21.0
21,21.0,21.1,21.0
22,22.0,21.1,21.0
23,23.0,21.1,21.0
24,24.0,21.1,21.0
25,25.0,21.1,21.0
26,26.0,21.1,21.0
27,27.0,21.1,21.0
28,28.0,21.1,21.0
29,29.0,21.1,21.0
30,30.0,21.1,21.0
31,31.0,21.1,21.0
32,32.0,21.1,21.0
33,33.0,21.1,21.0
34,34.0,21.1,21.0
35,35.0,21.1,21.0
36,36.0,21.1,21.0
37,37.0,21.1,21.0
38,38.0,21.1,21.0
39,39.0,21.1,21.0
40,40.0,21.1,21.0
41,41.0,21.1,21.0
42,42.0,21.1,21.0
43,43.0,21.1,21.0
44,44.0,21.1,21.0
45,45.0,21.1,21.0
46,46.0,21.1,21.0
47,47.0,21.1,21.0
48,48.0,21.1,21.0
49,49.0,21.1,21.0
50,50.0,21.1,21.0
51,51.0,21.1,21.0
52,52.0,21.1,21.0
53,53.0,21.1,21.0
54,54.0,21.1,21.0
55,55.0,21.1,21.0
56,56.0,21.1,21.0
57,57.0,21.1,21.0
58,58.0,21.1,21.0
59,59.0,21.1,21.0
60,60.0,21.1,21.0
61,61.0,21.1,21.0
62,62.0,21.2,21.0
63,63.0,21.3,21.0
64,64.0,21.5,21.1
65,65.0,21.5,21.1
66,66.0,23.3,21.2
67,67.0,23.3,21.3
68,68.0,24.3,21.5
69,69.0,24.9,21.6
70,70.0,25.5,21.8
71,71.0,25.5,21.8
72,72.0,26.3,21.9
73,73.0,26.3,22.1
74,74.0,27.5,22.3
75,75.0,28.1,22.4
76,76.0,28.7,22.6
77,77.0,29.4,22.6
78,78.0,29.4,22.8
79,79.0,29.4,23.0
80,80.0,30.7,23.2
81,81.0,31.3,23.3
82,82.0,31.9,23.5
83,83.0,32.5,23.7
84,84.0,33.1,23.9
85,85.0,33.8,23.9
86,86.0,34.4,24.0
87,87.0,34.4,24.2
88,88.0,35.1,24.4
89,89.0,35.8,24.6
90,90.0,35.8,24.8
91,91.0,36.9,25.0
92,92.0,37.6,25.1
93,93.0,37.6,25.1
94,94.0,38.8,25.3
95,95.0,38.8,25.5
96,96.0,39.4,25.7
97,97.0,40.0,25.8
98,98.0,40.6,26.0
99,99.0,41.2,26.2
100,100.0,41.8,26.2
101,101.0,41.8,26.3
102,102.0,41.8,26.5
103,103.0,43.0,26.7
104,104.0,43.6,26.9
105,105.0,44.2,27.0
106,106.0,44.2,27.2
107,107.0,45.3,27.4
108,108.0,45.3,27.4
109,109.0,46.4,27.5
110,110.0,46.4,27.7
111,111.0,47.2,27.9
112,112.0,47.2,28.1
113,113.0,48.2,28.3
114,114.0,48.2,28.4
115,115.0,49.3,28.6
116,116.0,49.3,28.6
117,117.0,49.9,28.8
118,118.0,49.9,28.9
119,119.0,51.0,29.1
120,120.0,51.0,29.2
121,121.0,52.1,29.4
122,122.0,52.1,29.4
123,123.0,53.1,29.6
124,124.0,53.1,29.7
125,125.0,53.1,29.9
126,126.0,54.2,30.1
127,127.0,54.2,30.2
128,128.0,55.2,30.4
129,129.0,55.2,30.6
130,130.0,56.2,30.6
131,131.0,56.2,30.7
132,132.0,56.2,30.9
133,133.0,57.3,31.0
134,134.0,57.3,31.2
135,135.0,58.3,31.4
136,136.0,58.3,31.5
137,137.0,59.2,31.7
138,138.0,59.2,31.7
139,139.0,60.2,31.8
140,140.0,60.2,32.0
141,141.0,60.8,32.1
142,142.0,60.8,32.3
143,143.0,61.7,32.4
144,144.0,61.7,32.6
145,145.0,62.5,32.7
146,146.0,62.5,32.7
147,147.0,63.1,32.9
148,148.0,63.1,33.0
149,149.0,64.0,33.1
150,150.0,64.0,33.3
151,151.0,64.9,33.4
152,152.0,64.9,33.4
153,153.0,65.7,33.5
154,154.0,65.7,33.7
155,155.0,65.7,33.8
156,156.0,66.7,34.0
157,157.0,66.7,34.1
158,158.0,67.5,34.3
159,159.0,67.5,34.4
160,160.0,68.4,34.4
161,161.0,68.4,34.6
162,162.0,68.4,34.7
163,163.0,69.3,34.8
164,164.0,69.3,35.0
165,165.0,70.1,35.1
166,166.0,70.1,35.3
167,167.0,71.0,35.4
168,168.0,71.0,35.4
169,169.0,71.7,35.5
170,170.0,71.7,35.7
171,171.0,72.3,35.8
172,172.0,72.3,35.9
173,173.0,73.0,36.1
174,174.0,73.0,36.2
175,175.0,73.7,36.3
176,176.0,73.7,36.3
177,177.0,73.7,36.5
178,178.0,74.5,36.6
179,179.0,74.5,36.7
180,180.0,75.3,36.8
181,181.0,75.3,36.9
182,182.0,76.0,36.9
183,183.0,76.0,37.1
184,184.0,76.0,37.2
185,185.0,76.8,37.3
186,186.0,76.8,37.4
187,187.0,77.5,37.6
188,188.0,77.5,37.7
189,189.0,78.2,37.8
190,190.0,78.2,37.8
191,191.0,78.9,38.0
192,192.0,78.9,38.1
193,193.0,78.9,38.2
194,194.0,79.8,38.3
195,195.0,79.8,38.5
196,196.0,80.4,38.6
197,197.0,80.4,38.7
198,198.0,81.1,38.7
199,199.0,81.1,38.8
200,200.0,81.1,38.9
201,201.0,81.8,39.1
202,202.0,81.8,39.2
203,203.0,82.4,39.3
204,204.0,82.4,39.4
205,205.0,83.1,39.4
206,206.0,83.1,39.5
207,207.0,83.1,39.7
208,208.0,83.8,39.8
209,209.0,83.8,39.9
210,210.0,84.4,40.0
211,211.0,84.4,40.1
212,212.0,85.0,40.2
213,213.0,85.0,40.2
214,214.0,85.6,40.4
215,215.0,85.6,40.5
216,216.0,85.6,40.6
217,217.0,86.4,40.7
218,218.0,86.4,40.8
219,219.0,86.4,41.0
220,220.0,87.2,41.1
221,221.0,87.2,41.1
222,222.0,87.2,41.2
223,223.0,87.8,41.3
224,224.0,87.8,41.4
225,225.0,88.5,41.5
226,226.0,88.5,41.6
227,227.0,88.5,41.6
228,228.0,89.3,41.7
229,229.0,89.3,41.8
230,230.0,89.3,41.9
231,231.0,90.0,42.0
232,232.0,90.0,42.1
233,233.0,90.0,42.3
