,time,tc_1,tc_2
0,0.0,21.1,21.1
1,1.0,21.1,21.1
2,2.0,21.0,21.0
3,3.0,21.0,21.0
4,4.0,21.0,21.0
5,5.0,21.0,21.0
6,6.0,21.0,21.0
7,7.0,21.0,21.0
8,8.0,21.0,21.0
9,9.0,21.0,21.0
10,10.0,21.0,21.0
11,11.0,21.0,21.0
12,12.0,21.0,21.0
13,13.0,21.0,21.0
14,14.0,21.0,21.0
15,15.0,21.0,21.0
16,16.0,21.0,21.0
17,17.0,21.0,21.0
18,18.0,21.0,21.0
19,19.0,21.0,21.0
20,20.0,21.0,21.0
21,21.0,21.0,21.0
22,22.0,21.0,21.0
23,23.0,21.0,21.0
24,24.0,21.0,21.0
25,25.0,21.0,21.0
26,26.0,21.0,21.0
27,27.0,21.0,21.0
28,28.0,21.1,21.1
29,29.0,21.0,21.0
30,30.0,21.0,21.0
31,31.0,21.0,21.0
32,32.0,21.0,21.0
33,33.0,21.0,21.0
34,34.0,21.0,21.0
35,35.0,21.0,21.0
36,36.0,21.0,21.0
37,37.0,21.0,21.0
38,38.0,21.0,21.0
39,39.0,21.0,21.0
40,40.0,21.0,21.0
41,41.0,21.0,21.0
42,42.0,21.0,21.0
43,43.0,21.0,21.0
44,44.0,21.0,21.0
45,45.0,21.0,21.0
46,46.0,21.0,21.0
47,47.0,21.0,21.0
48,48.0,21.0,21.0
49,49.0,21.0,21.0
50,50.0,21.0,21.0
51,51.0,21.0,21.0
52,52.0,21.0,21.0
53,53.0,21.0,21.0
54,54.0,21.0,21.0
55,55.0,21.0,21.0
56,56.0,21.0,21.0
57,57.0,21.0,21.0
58,58.0,21.1,21.1
59,59.0,21.1,21.0
60,60.0,21.1,21.0
61,61.0,21.1,21.0
62,62.0,21.1,21.0
63,63.0,21.2,21.1
64,64.0,21.3,21.1
65,65.0,21.5,21.1
66,66.0,23.3,21.2
67,67.0,23.9,21.3
68,68.0,24.5,21.4
69,69.0,25.1,21.5
70,70.0,25.1,21.7
71,71.0,25.8,21.9
72,72.0,26.5,21.9
73,73.0,27.1,22.0
74,74.0,27.7,22.2
75,75.0,28.4,22.4
76,76.0,28.4,22.5
77,77.0,29.6,22.7
78,78.0,29.6,22.9
79,79.0,30.3,23.1
80,80.0,30.3,23.1
81,81.0,31.5,23.2
82,82.0,32.1,23.4
83,83.0,32.7,23.6
84,84.0,33.4,23.8
85,85.0,33.4,23.9
86,86.0,34.0,23.9
87,87.0,34.6,24.1
88,88.0,35.2,24.3
89,89.0,35.8,24.5
90,90.0,36.4,24.6
91,91.0,37.0,24.8
92,92.0,37.0,25.0
93,93.0,37.7,25.1
94,94.0,38.3,25.1
95,95.0,38.9,25.3
96,96.0,38.9,25.5
97,97.0,40.0,25.6
98,98.0,40.6,25.8
99,99.0,41.2,26.0
100,100.0,41.2,26.2
101,101.0,41.9,26.3
102,102.0,41.9,26.3
103,103.0,43.0,26.5
104,104.0,43.0,26.7
105,105.0,44.1,26.9
106,106.0,44.1,27.0
107,107.0,45.2,27.2
