,time,tc_1,tc_2
0,0.0,23.0,23.0
1,1.0,23.0,23.0
2,2.0,23.0,23.0
3,3.0,23.0,23.0
4,4.0,23.1,23.0
5,5.0,23.1,23.0
6,6.0,23.1,23.0
7,7.0,23.1,23.0
8,8.0,23.1,23.0
9,9.0,23.1,23.0
10,10.0,23.1,23.0
11,11.0,23.1,23.0
12,12.0,23.1,23.0
13,13.0,23.1,23.0
14,14.0,23.1,23.0
15,15.0,23.1,23.0
16,16.0,23.1,23.0
17,17.0,23.1,23.0
18,18.0,23.1,23.0
19,19.0,23.1,23.0
20,20.0,23.1,23.0
21,21.0,23.1,23.0
22,22.0,23.1,23.0
23,23.0,23.1,23.0
24,24.0,23.1,23.0
25,25.0,23.1,23.0
26,26.0,23.1,23.0
27,27.0,23.1,23.0
28,28.0,23.1,23.0
29,29.0,23.1,23.0
30,30.0,23.1,23.1
31,31.0,23.1,23.0
32,32.0,23.1,23.0
33,33.0,23.1,23.0
34,34.0,23.1,23.0
35,35.0,23.1,23.0
36,36.0,23.1,23.0
37,37.0,23.1,23.0
38,38.0,23.1,23.0
39,39.0,23.1,23.0
40,40.0,23.1,23.0
41,41.0,23.1,23.0
42,42.0,23.1,23.0
43,43.0,23.1,23.0
44,44.0,23.1,23.0
45,45.0,23.1,23.0
46,46.0,23.1,23.0
47,47.0,23.1,23.0
48,48.0,23.1,23.0
49,49.0,23.1,23.0
50,50.0,23.1,23.0
51,51.0,23.0,23.0
52,52.0,23.0,23.0
53,53.0,23.0,23.1
54,54.0,23.0,23.1
55,55.0,23.0,23.1
56,56.0,23.0,23.0
57,57.0,23.0,23.0
58,58.0,23.0,23.0
59,59.0,23.1,23.0
60,60.0,23.1,23.0
61,61.0,23.1,23.1
62,62.0,23.2,23.1
63,63.0,23.2,23.1
64,64.0,23.3,23.2
65,65.0,23.5,23.2
66,66.0,23.8,23.4
67,67.0,24.2,23.5
68,68.0,26.2,23.7
69,69.0,26.8,23.7
70,70.0,26.8,23.8
71,71.0,26.8,24.0
72,72.0,28.0,24.2
73,73.0,28.6,24.4
74,74.0,29.2,24.5
75,75.0,29.9,24.7
76,76.0,29.9,24.8
77,77.0,31.0,24.8
78,78.0,31.6,25.0
79,79.0,31.6,25.2
80,80.0,32.3,25.4
81,81.0,32.9,25.5
82,82.0,33.5,25.7
83,83.0,33.5,25.8
84,84.0,34.7,26.0
85,85.0,34.7,26.0
86,86.0,35.6,26.2
87,87.0,35.6,26.4
88,88.0,36.5,26.5
89,89.0,37.2,26.7
90,90.0,37.2,26.9
91,91.0,38.2,27.1
92,92.0,38.8,27.2
93,93.0,38.8,27.2
94,94.0,39.5,27.4
95,95.0,40.1,27.6
96,96.0,40.7,27.7
97,97.0,40.7,27.9
98,98.0,41.8,28.1
99,99.0,42.4,28.1
100,100.0,43.0,28.2
101,101.0,43.0,28.4
102,102.0,43.6,28.6
103,103.0,44.2,28.7
104,104.0,44.9,28.9
105,105.0,44.9,29.1
106,106.0,45.8,29.3
107,107.0,46.4,29.3
108,108.0,46.4,29.4
109,109.0,46.4,29.6
110,110.0,47.5,29.8
111,111.0,48.2,30.0
112,112.0,48.2,30.2
113,113.0,49.1,30.3
114,114.0,49.1,30.4
115,115.0,50.2,30.4
116,116.0,50.9,30.6
117,117.0,50.9,30.8
118,118.0,50.9,30.9
119,119.0,52.1,31.1
120,120.0,52.1,31.2
121,121.0,52.9,31.4
122,122.0,52.9,31.6
123,123.0,52.9,31.6
124,124.0,54.0,31.7
125,125.0,54.0,31.9
126,126.0,55.0,32.0
127,127.0,55.0,32.2
128,128.0,56.0,32.3
129,129.0,56.0,32.3
130,130.0,56.9,32.5
131,131.0,56.9,32.6
132,132.0,57.5,32.8
133,133.0,57.5,33.0
134,134.0,58.2,33.1
135,135.0,58.9,33.3
136,136.0,58.9,33.4
137,137.0,59.8,33.4
138,138.0,59.8,33.6
139,139.0,59.8,33.8
140,140.0,60.8,33.9
141,141.0,61.4,34.0
142,142.0,61.4,34.1
143,143.0,62.1,34.3
144,144.0,62.1,34.4
145,145.0,63.1,34.4
146,146.0,63.1,34.6
147,147.0,63.1,34.7
148,148.0,64.1,34.9
149,149.0,64.1,35.1
150,150.0,65.0,35.2
151,151.0,65.0,35.3
152,152.0,65.8,35.5
153,153.0,65.8,35.5
154,154.0,65.8,35.6
155,155.0,66.8,35.8
156,156.0,66.8,35.9
157,157.0,66.8,36.0
158,158.0,67.9,36.1
159,159.0,67.9,36.1
160,160.0,68.7,36.3
161,161.0,68.7,36.5
162,162.0,69.3,36.6
163,163.0,69.3,36.7
164,164.0,70.2,36.9
165,165.0,70.2,37.0
166,166.0,70.8,37.2
167,167.0,70.8,37.2
168,168.0,71.8,37.3
169,169.0,71.8,37.5
170,170.0,71.8,37.6
171,171.0,72.7,37.7
172,172.0,72.7,37.9
173,173.0,72.7,38.0
174,174.0,73.5,38.2
175,175.0,73.5,38.2
176,176.0,74.4,38.3
177,177.0,74.4,38.5
178,178.0,74.4,38.6
179,179.0,75.0,38.7
180,180.0,75.0,38.8
181,181.0,75.8,39.0
182,182.0,75.8,39.8
183,183.0,75.8,39.8
184,184.0,76.6,39.8
185,185.0,76.6,39.8
186,186.0,76.6,39.8
187,187.0,77.7,39.8
188,188.0,77.7,39.8
189,189.0,78.4,39.8
190,190.0,78.4,39.9
191,191.0,78.4,40.0
192,192.0,79.1,40.1
193,193.0,79.1,40.2
194,194.0,80.1,40.3
195,195.0,80.1,40.5
196,196.0,80.1,40.6
197,197.0,80.8,40.6
198,198.0,80.8,40.7
199,199.0,80.8,40.8
200,200.0,81.5,41.0
201,201.0,81.5,41.1
202,202.0,82.1,41.2
203,203.0,82.1,41.4
204,204.0,82.8,41.5
205,205.0,82.8,41.5
206,206.0,83.4,41.6
207,207.0,83.4,41.7
208,208.0,83.4,41.8
209,209.0,84.3,41.9
210,210.0,84.3,42.0
211,211.0,84.3,42.2
212,212.0,85.0,42.4
213,213.0,85.0,42.4
214,214.0,85.0,42.5
215,215.0,85.6,42.6
216,216.0,85.6,42.7
217,217.0,86.2,42.8
218,218.0,86.2,42.9
219,219.0,86.8,42.9
220,220.0,86.8,43.0
221,221.0,86.8,43.1
222,222.0,87.5,43.2
223,223.0,87.5,43.4
224,224.0,87.5,43.5
225,225.0,88.3,43.6
226,226.0,88.3,43.7
227,227.0,88.9,43.7
228,228.0,88.9,43.8
229,229.0,88.9,44.0
230,230.0,89.6,44.1
231,231.0,89.6,44.2
232,232.0,89.6,44.3
233,233.0,90.4,44.4
234,234.0,90.4,44.6
235,235.0,91.1,44.6
236,236.0,91.1,44.7
237,237.0,91.1,44.8
238,238.0,91.8,44.9
239,239.0,91.8,45.0
240,240.0,91.8,45.1
241,241.0,91.8,45.3
242,242.0,92.6,45.4
243,243.0,92.6,45.4
244,244.0,92.6,45.5
245,245.0,93.2,45.6
246,246.0,93.2,45.7
247,247.0,93.2,45.9
248,248.0,94.0,45.9
249,249.0,94.0,45.9
250,250.0,94.7,46.0
251,251.0,94.7,46.2
252,252.0,94.7,46.3
253,253.0,94.7,46.4
254,254.0,95.3,46.5
255,255.0,95.3,46.6
256,256.0,95.3,46.8
257,257.0,95.3,46.8
258,258.0,96.2,46.9
259,259.0,96.2,47.0
260,260.0,96.2,47.1
261,261.0,96.8,47.3
262,262.0,96.8,47.4
263,263.0,96.8,47.5
264,264.0,97.5,47.6
265,265.0,97.5,47.6
266,266.0,97.5,47.7
267,267.0,97.5,47.8
268,268.0,98.1,47.9
269,269.0,98.1,48.0
270,270.0,98.7,48.1
271,271.0,98.7,48.2
272,272.0,98.7,48.2
273,273.0,99.4,48.3
274,274.0,99.4,48.5
275,275.0,99.4,48.6
276,276.0,100.0,48.7
277,277.0,100.0,48.9
278,278.0,100.0,49.0
279,279.0,100.0,49.1
280,280.0,100.8,49.1
281,281.0,100.8,49.2
282,282.0,100.8,49.3
283,283.0,100.8,49.4
284,284.0,101.5,49.5
285,285.0,101.5,49.6
286,286.0,101.5,49.7
287,287.0,102.1,49.8
288,288.0,102.1,49.8
289,289.0,102.1,49.9
290,290.0,102.1,50.0
291,291.0,102.8,50.1
292,292.0,102.8,50.2
293,293.0,102.8,50.3
294,294.0,103.4,50.3
295,295.0,103.4,50.5
296,296.0,103.4,50.6
297,297.0,103.4,50.7
298,298.0,104.0,50.8
299,299.0,104.0,50.9
300,300.0,104.0,51.1
301,301.0,104.7,51.2
302,302.0,104.7,51.2
303,303.0,104.7,51.3
304,304.0,104.7,51.4
305,305.0,104.7,51.5
306,306.0,105.5,51.6
307,307.0,105.5,51.7
308,308.0,105.5,51.9
309,309.0,106.2,52.0
310,310.0,106.2,52.0
311,311.0,106.2,52.1
312,312.0,106.2,52.2
313,313.0,106.2,52.3
314,314.0,107.0,52.4
315,315.0,107.0,52.5
316,316.0,107.0,52.6
317,317.0,107.6,52.7
318,318.0,107.6,52.7
319,319.0,107.6,52.8
320,320.0,107.6,52.9
321,321.0,107.6,53.0
322,322.0,108.2,53.1
323,323.0,108.2,53.2
324,324.0,108.2,53.2
325,325.0,108.2,53.3
326,326.0,108.2,53.5
327,327.0,109.0,53.6
328,328.0,109.0,53.7
329,329.0,109.0,53.8
330,330.0,109.0,53.9
331,331.0,109.6,54.6
332,332.0,109.6,54.6
333,333.0,109.6,54.6
334,334.0,109.6,54.6
335,335.0,110.4,54.6
336,336.0,110.4,54.6
337,337.0,110.4,54.6
338,338.0,110.4,54.7
339,339.0,110.4,54.7
340,340.0,110.5,54.8
341,341.0,110.5,54.9
342,342.0,110.6,55.0
343,343.0,110.8,55.1
