,time,tc_1,tc_2
0,0.0,21.1,21.2
1,1.0,21.1,21.1
2,2.0,21.1,21.1
3,3.0,21.1,21.1
4,4.0,21.1,21.1
5,5.0,21.1,21.1
6,6.0,21.1,21.1
7,7.0,21.1,21.1
8,8.0,21.1,21.1
9,9.0,21.1,21.1
10,10.0,21.1,21.1
11,11.0,21.1,21.1
12,12.0,21.1,21.1
13,13.0,21.1,21.1
14,14.0,21.1,21.1
15,15.0,21.1,21.1
16,16.0,21.1,21.1
17,17.0,21.1,21.1
18,18.0,21.1,21.1
19,19.0,21.1,21.1
20,20.0,21.1,21.1
21,21.0,21.1,21.1
22,22.0,21.1,21.1
23,23.0,21.1,21.1
24,24.0,21.1,21.1
25,25.0,21.1,21.1
26,26.0,21.1,21.1
27,27.0,21.1,21.1
28,28.0,21.1,21.1
29,29.0,21.1,21.1
30,30.0,21.1,21.1
31,31.0,21.1,21.1
32,32.0,21.1,21.1
33,33.0,21.1,21.1
34,34.0,21.1,21.1
35,35.0,21.1,21.1
36,36.0,21.1,21.1
37,37.0,21.1,21.1
38,38.0,21.1,21.1
39,39.0,21.1,21.1
40,40.0,21.1,21.1
41,41.0,21.1,21.1
42,42.0,21.1,21.1
43,43.0,21.1,21.1
44,44.0,21.1,21.1
45,45.0,21.1,21.1
46,46.0,21.1,21.1
47,47.0,21.1,21.1
48,48.0,21.1,21.1
49,49.0,21.1,21.1
50,50.0,21.1,21.1
51,51.0,21.1,21.1
52,52.0,21.1,21.1
53,53.0,21.1,21.1
54,54.0,21.1,21.1
55,55.0,21.1,21.1
56,56.0,21.1,21.1
57,57.0,21.1,21.1
58,58.0,21.1,21.1
59,59.0,21.1,21.1
60,60.0,21.1,21.1
61,61.0,21.1,21.1
62,62.0,21.2,21.1
63,63.0,21.4,21.1
64,64.0,21.4,21.1
65,65.0,22.9,21.2
66,66.0,23.5,21.3
67,67.0,23.5,21.4
68,68.0,24.7,21.5
69,69.0,25.3,21.7
70,70.0,26.0,21.7
71,71.0,26.6,21.8
72,72.0,26.6,22.0
73,73.0,27.3,22.2
74,74.0,28.0,22.3
75,75.0,28.6,22.5
76,76.0,29.2,22.7
77,77.0,29.8,22.9
78,78.0,29.8,22.9
79,79.0,30.6,23.1
80,80.0,31.2,23.2
81,81.0,31.8,23.4
82,82.0,32.4,23.6
83,83.0,33.1,23.8
84,84.0,33.7,23.8
85,85.0,34.3,24.0
86,86.0,34.3,24.2
87,87.0,35.0,24.3
88,88.0,35.7,24.5
89,89.0,35.7,24.7
90,90.0,36.8,24.9
91,91.0,37.5,25.1
92,92.0,38.1,25.1
93,93.0,38.7,25.2
94,94.0,38.7,25.4
95,95.0,39.4,25.6
96,96.0,40.0,25.8
97,97.0,40.6,25.9
98,98.0,41.2,26.1
99,99.0,41.2,26.3
100,100.0,42.3,26.3
101,101.0,42.3,26.5
102,102.0,43.0,26.7
103,103.0,43.6,26.8
104,104.0,44.2,27.0
105,105.0,44.2,27.1
106,106.0,45.3,27.3
107,107.0,45.9,27.3
108,108.0,46.5,27.5
109,109.0,46.5,27.6
110,110.0,47.1,27.8
111,111.0,47.7,28.0
112,112.0,48.4,28.2
113,113.0,48.4,28.3
114,114.0,49.3,28.5
115,115.0,49.3,28.5
116,116.0,50.5,28.7
117,117.0,50.5,28.9
118,118.0,50.5,29.0
119,119.0,51.7,29.2
120,120.0,51.7,29.3
121,121.0,52.6,29.5
122,122.0,52.6,29.6
123,123.0,52.6,29.6
124,124.0,53.7,29.8
125,125.0,53.7,29.9
126,126.0,54.8,30.1
127,127.0,54.8,30.3
128,128.0,55.8,30.5
129,129.0,55.8,30.5
130,130.0,56.7,30.6
131,131.0,56.7,30.8
132,132.0,57.3,30.9
133,133.0,57.3,31.1
134,134.0,58.4,31.3
135,135.0,58.4,31.4
136,136.0,59.2,31.6
137,137.0,59.2,31.6
138,138.0,60.2,31.7
139,139.0,60.2,31.9
140,140.0,60.8,32.0
141,141.0,60.8,32.2
142,142.0,61.6,32.3
143,143.0,61.6,32.5
144,144.0,62.6,32.6
145,145.0,62.6,32.6
146,146.0,63.5,32.7
147,147.0,63.5,32.9
148,148.0,63.5,33.0
149,149.0,64.5,33.2
150,150.0,64.5,33.3
151,151.0,65.3,33.5
152,152.0,65.3,33.6
153,153.0,65.3,33.6
154,154.0,66.3,33.8
155,155.0,66.3,33.9
156,156.0,67.2,34.1
157,157.0,67.2,34.2
158,158.0,68.0,34.3
159,159.0,68.0,34.3
160,160.0,68.8,34.5
161,161.0,68.8,34.6
162,162.0,68.8,34.8
163,163.0,69.7,34.9
164,164.0,69.7,35.0
165,165.0,70.5,35.2
166,166.0,70.5,35.3
167,167.0,71.3,35.3
168,168.0,71.3,35.5
169,169.0,71.3,35.6
170,170.0,72.1,35.7
171,171.0,72.1,35.9
172,172.0,72.9,36.0
173,173.0,72.9,36.1
174,174.0,73.6,36.3
175,175.0,73.6,36.3
176,176.0,74.5,36.4
177,177.0,74.5,36.5
178,178.0,74.5,36.7
179,179.0,75.3,36.8
180,180.0,75.3,36.9
181,181.0,75.9,37.0
182,182.0,75.9,37.1
183,183.0,75.9,37.1
184,184.0,76.6,37.2
185,185.0,76.6,37.3
186,186.0,77.4,37.5
187,187.0,77.4,37.6
188,188.0,78.1,37.7
189,189.0,78.1,37.7
190,190.0,78.8,37.9
191,191.0,78.8,38.0
192,192.0,78.8,38.1
193,193.0,79.5,38.3
194,194.0,79.5,38.4
195,195.0,80.2,38.5
196,196.0,80.2,38.6
197,197.0,80.9,38.8
198,198.0,80.9,38.8
199,199.0,81.5,38.9
