,time,tc_1,tc_2
0,0.0,21.1,21.2
1,1.0,21.1,21.2
2,2.0,21.1,21.2
3,3.0,21.0,21.2
4,4.0,21.0,21.1
5,5.0,21.0,21.1
6,6.0,21.0,21.1
7,7.0,20.9,21.1
8,8.0,20.9,21.1
9,9.0,20.9,21.1
10,10.0,20.9,21.0
11,11.0,20.9,21.0
12,12.0,20.9,21.0
13,13.0,20.9,21.0
14,14.0,20.9,21.0
15,15.0,20.9,21.0
16,16.0,20.9,21.0
17,17.0,20.9,21.0
18,18.0,20.9,21.0
19,19.0,20.9,21.0
20,20.0,20.9,21.0
21,21.0,20.9,21.0
22,22.0,20.9,21.0
23,23.0,20.9,21.0
24,24.0,20.9,21.0
25,25.0,20.9,21.0
26,26.0,20.9,21.0
27,27.0,20.9,21.0
28,28.0,20.9,21.0
29,29.0,21.0,21.0
30,30.0,21.0,21.0
31,31.0,21.0,21.1
32,32.0,21.0,21.1
33,33.0,21.0,21.1
34,34.0,21.0,21.1
35,35.0,21.0,21.1
36,36.0,21.0,21.1
37,37.0,21.0,21.1
38,38.0,21.0,21.1
39,39.0,21.0,21.1
40,40.0,21.0,21.1
41,41.0,21.0,21.0
42,42.0,21.0,21.0
43,43.0,20.9,21.0
44,44.0,20.9,21.0
45,45.0,20.9,21.0
46,46.0,20.9,21.0
47,47.0,20.9,21.0
48,48.0,20.9,21.0
49,49.0,20.9,21.0
50,50.0,20.9,21.0
51,51.0,20.9,21.0
52,52.0,20.9,21.0
53,53.0,20.9,21.0
54,54.0,20.9,21.0
55,55.0,20.9,21.0
56,56.0,20.9,21.0
57,57.0,20.9,21.0
58,58.0,20.9,21.0
59,59.0,20.9,21.0
60,60.0,20.9,21.0
61,61.0,20.9,21.0
62,62.0,21.0,21.0
63,63.0,21.0,21.0
64,64.0,21.2,21.1
65,65.0,21.5,21.1
66,66.0,23.2,21.2
67,67.0,23.8,21.2
68,68.0,24.4,21.4
69,69.0,24.4,21.5
70,70.0,25.0,21.7
71,71.0,25.6,21.8
72,72.0,26.2,22.0
73,73.0,26.8,22.2
74,74.0,27.4,22.3
75,75.0,27.4,22.3
76,76.0,28.1,22.5
77,77.0,28.7,22.7
78,78.0,29.3,22.9
79,79.0,30.0,23.0
80,80.0,30.0,23.2
81,81.0,31.2,23.2
82,82.0,31.8,23.4
83,83.0,31.8,23.5
84,84.0,32.5,23.7
85,85.0,33.1,23.9
86,86.0,33.7,24.1
87,87.0,34.3,24.2
88,88.0,34.9,24.4
89,89.0,35.5,24.4
90,90.0,36.1,24.6
91,91.0,36.1,24.7
92,92.0,36.8,24.9
93,93.0,36.8,25.1
94,94.0,37.9,25.3
95,95.0,38.5,25.4
96,96.0,39.1,25.6
97,97.0,39.7,25.6
98,98.0,40.3,25.7
99,99.0,40.3,25.9
100,100.0,41.0,26.1
101,101.0,41.6,26.3
102,102.0,42.2,26.5
103,103.0,42.8,26.7
104,104.0,42.8,26.8
105,105.0,42.8,26.8
106,106.0,44.0,27.0
107,107.0,44.6,27.2
108,108.0,45.2,27.4
109,109.0,45.2,27.5
110,110.0,46.3,27.7
111,111.0,46.3,27.7
112,112.0,47.3,27.8
113,113.0,47.3,28.0
114,114.0,48.0,28.2
115,115.0,48.0,28.3
116,116.0,49.1,28.5
117,117.0,49.1,28.7
118,118.0,50.2,28.9
119,119.0,50.2,28.9
120,120.0,51.2,29.1
121,121.0,51.2,29.2
122,122.0,51.2,29.4
123,123.0,52.4,29.5
124,124.0,52.4,29.7
125,125.0,53.4,29.9
126,126.0,53.4,29.9
127,127.0,54.4,30.0
128,128.0,54.4,30.2
129,129.0,55.0,30.3
130,130.0,55.0,30.5
131,131.0,56.0,30.6
132,132.0,56.0,30.8
133,133.0,57.0,30.9
134,134.0,57.0,30.9
135,135.0,57.9,31.1
136,136.0,57.9,31.2
137,137.0,58.5,31.4
138,138.0,58.5,31.6
139,139.0,59.4,31.7
140,140.0,59.4,31.9
141,141.0,60.4,32.0
142,142.0,60.4,32.0
143,143.0,61.3,32.2
144,144.0,61.3,32.3
145,145.0,61.3,32.5
146,146.0,62.3,32.6
147,147.0,62.3,32.7
148,148.0,63.2,32.9
149,149.0,63.2,33.0
150,150.0,63.2,33.0
151,151.0,64.1,33.2
152,152.0,64.1,33.3
153,153.0,65.0,33.5
154,154.0,65.0,33.6
155,155.0,65.9,33.8
156,156.0,65.9,33.8
157,157.0,66.7,33.9
158,158.0,66.7,34.0
159,159.0,66.7,34.2
160,160.0,67.7,34.3
161,161.0,67.7,34.5
162,162.0,68.5,34.6
163,163.0,68.5,34.8
164,164.0,69.3,34.8
165,165.0,69.3,34.9
166,166.0,69.3,35.0
167,167.0,70.2,35.2
168,168.0,70.2,35.3
169,169.0,71.0,35.4
170,170.0,71.0,35.6
171,171.0,71.8,35.7
172,172.0,71.8,35.7
173,173.0,72.6,35.8
174,174.0,72.6,36.0
175,175.0,72.6,36.1
176,176.0,73.4,36.3
177,177.0,73.4,36.4
178,178.0,74.2,36.5
179,179.0,74.2,36.7
180,180.0,74.2,36.7
181,181.0,74.9,36.8
182,182.0,74.9,36.9
183,183.0,75.6,37.1
184,184.0,75.6,37.2
185,185.0,76.4,37.3
186,186.0,76.4,37.3
187,187.0,77.1,37.4
188,188.0,77.1,37.6
189,189.0,77.1,37.7
190,190.0,77.8,37.8
191,191.0,77.8,37.9
192,192.0,78.6,38.1
193,193.0,78.6,38.2
194,194.0,79.3,38.2
195,195.0,79.3,38.3
196,196.0,79.3,38.4
197,197.0,80.0,38.6
198,198.0,80.0,38.7
199,199.0,80.7,38.8
200,200.0,80.7,39.0
201,201.0,81.3,39.1
202,202.0,81.3,39.1
203,203.0,82.0,39.2
204,204.0,82.0,39.3
205,205.0,82.0,39.5
206,206.0,82.7,39.6
207,207.0,82.7,39.7
208,208.0,83.4,39.8
209,209.0,83.4,39.9
210,210.0,83.4,39.9
211,211.0,84.0,40.1
212,212.0,84.0,40.2
213,213.0,84.0,40.3
214,214.0,84.9,40.4
215,215.0,84.9,40.5
216,216.0,84.9,40.5
217,217.0,85.7,40.7
218,218.0,85.7,40.8
219,219.0,85.7,40.9
220,220.0,86.4,41.0
221,221.0,86.4,41.1
222,222.0,87.0,41.2
223,223.0,87.0,41.3
224,224.0,87.6,41.3
225,225.0,87.6,41.5
226,226.0,87.6,41.6
227,227.0,88.2,41.7
