,time,tc_1,tc_2
0,0.0,23.374132326575836,23.10983259374235
1,1.0,23.369339918982508,23.382592162091807
2,2.0,23.36360142254304,23.46541105344751
3,3.0,23.35713045557924,23.43713740003476
4,4.0,23.350146034673944,23.36958426707843
5,5.0,23.342863095045978,23.309961460080295
6,6.0,23.335478709480284,23.27675816083063
7,7.0,23.328163413171396,23.26790436566066
8,8.0,23.321056459675,23.27294129296819
9,9.0,23.314265383038,23.28185893007855
10,10.0,23.307868818337077,23.2888165063184
11,11.0,23.301921759325683,23.292103418009294
12,12.0,23.296462460913162,23.292471336788545
13,13.0,23.29152026029614,23.291426922182495
14,14.0,23.28712362016515,23.2901926479285
15,15.0,23.283307780317394,23.289373911316783
16,16.0,23.280121437342647,23.289064830713613
17,17.0,23.277631963680584,23.289100518448627
18,18.0,23.275928714587607,23.289270676800744
19,19.0,23.275124066766814,23.289430228679297
20,20.0,23.27535189289419,23.289520801198414
21,21.0,23.276763282750036,23.289545022243416
22,22.0,23.279519403911973,23.28953080389952
23,23.0,23.283781530371794,23.28950571373887
24,24.0,23.289698390200027,23.289486046750298
25,25.0,23.297391137868797,23.28947665777487
26,26.0,23.306936439228092,23.289475508473892
27,27.0,23.318348333116155,23.289478411605717
28,28.0,23.33155974847222,23.289481938107997
29,29.0,23.346404767399935,23.28948434829552
30,30.0,23.36260294052876,23.28948528993766
31,31.0,23.379747178515625,23.28948509756445
32,32.0,23.39729692400754,23.28948423976683
33,33.0,23.41457848729608,23.289483114898044
34,34.0,23.430794727649374,23.289482139165244
35,35.0,23.445044890436964,23.289481924901175
36,36.0,23.456356945887016,23.28948328673855
37,37.0,23.463724111172738,23.28948684119712
38,38.0,23.466147565503462,23.289492129131492
39,39.0,23.462685474814958,23.28949654716109
40,40.0,23.452509433867128,23.2894948928395
41,41.0,23.43496866344204,23.289480774624423
42,42.0,23.409661634621052,23.289451016923312
43,43.0,23.37651401268856,23.28941287159849
44,44.0,23.335860979286167,23.289390981607852
45,45.0,23.288531086874492,23.289427268817153
46,46.0,23.235927901070983,23.28956456776378
47,47.0,23.18010481620111,23.289807976953522
48,48.0,23.123827651610153,23.29007086320629
49,49.0,23.070619022818455,23.290136082177558
50,50.0,23.024778090674232,23.289689343872183
51,51.0,22.991369043879473,23.288490011963976
52,52.0,22.976173598272585,23.2867041562103
53,53.0,22.985600690721483,23.28531051314377
54,54.0,23.02656000669145,23.286315461138916
55,55.0,23.106287025684736,23.292370085742206
56,56.0,23.232122145329996,23.30546501894728
57,57.0,23.41124714384655,23.32495052954221
58,58.0,23.65038830658191,23.34640200727718
59,59.0,23.955500907641607,23.364551875381334
60,60.0,24.33145451048608,23.379875267277644
61,61.0,24.781747086622552,23.400065136282272
62,62.0,25.30827450859676,23.435692215418733
63,63.0,25.911192373199604,23.493926550206055
64,64.0,26.58891566736489,23.575445920495838
65,65.0,27.33823871058905,23.67821041662276
66,66.0,28.154557909522115,23.803309703210065
67,67.0,29.0321607114526,23.958478274612638
68,68.0,29.964540106174006,24.154859736063344
69,69.0,30.944700988023868,24.394414154359605
70,70.0,31.965426078672998,24.665108081334992
71,71.0,33.019475903249216,24.948096786193297
72,72.0,34.09981764637716,25.227093394930307
73,73.0,35.19983941416155,25.492474280367922
74,74.0,36.31353936753185,25.74105034528184
75,75.0,37.43566983160086,25.980236079957553
76,76.0,38.5618343978452,26.228096443129335
77,77.0,39.68851528234737,26.49828515384594
78,78.0,40.81303866950744,26.792006685020777
79,79.0,41.93346042193656,27.099951745599295
80,80.0,43.04848727949607,27.40696779884867
81,81.0,44.157390116087385,27.697874006339955
82,82.0,45.25991554136078,27.966394159851863
83,83.0,46.35617744686363,28.223580514983983
84,84.0,47.446533452749655,28.48936613140543
85,85.0,48.53142867195098,28.769952897112937
86,86.0,49.61131664189618,29.052753385900463
87,87.0,50.68662061552758,29.32104289273019
88,88.0,51.75772688814233,29.56962442919845
89,89.0,52.824991648084485,29.812019279904845
90,90.0,53.88874591534957,30.071578563028275
91,91.0,54.94928139455278,30.35976858509213
92,92.0,56.00681688876891,30.66978762723757
93,93.0,57.06142311868271,30.986049020085822
94,94.0,58.11301276060124,31.29253564004904
95,95.0,59.161356083503236,31.577127118401428
96,96.0,60.206120313614115,31.835925011100496
97,97.0,61.24692087422369,32.07909981263265
98,98.0,62.28336668533749,32.329289928084876
99,99.0,63.31508160497756,32.604115298835225
100,100.0,64.34169807695233,32.90597185020394
101,101.0,65.36280789789559,33.22262563748816
102,102.0,66.37797306591017,33.53253857731764
103,103.0,67.386755964607,33.81529623229166
104,104.0,68.38876239004726,34.06604842400842
105,105.0,69.38369261605175,34.30225481432336
106,106.0,70.37137864397543,34.553329398008984
107,107.0,71.35179587112994,34.83682748307775
108,108.0,72.32504960560439,35.14789344623698
109,109.0,73.29131655620068,35.46567912307384
110,110.0,74.25083908865571,35.76748403827672
111,111.0,75.20392632378187,36.03915998467935
112,112.0,76.15094859721097,36.28093213577379
113,113.0,77.09232331915798,36.50894910913262
114,114.0,78.02847713547246,36.74562060575943
115,115.0,78.95977358713593,37.00012939007461
116,116.0,79.8864999472399,37.26376226790719
117,117.0,80.8088725191153,37.52034586433286
118,118.0,81.72706460989173,37.760832402276286
119,119.0,82.64124209208522,37.99309179231924
120,120.0,83.55158799306376,38.23641778054722
121,121.0,84.45829596207386,38.501895834523545
122,122.0,85.36153405178082,38.78425086230898
123,123.0,86.26137194712422,39.06691259887635
124,124.0,87.15776341199448,39.33181300415099
125,125.0,88.05055035092383,39.5694671049536
126,126.0,88.93948948676366,39.78516564461941
127,127.0,89.82428521414921,39.99787705866883
128,128.0,90.70461628428002,40.230745258854135
129,129.0,91.58014270560842,40.49350798091066
130,130.0,92.45049176052748,40.77776269618929
131,131.0,93.31521400248617,41.06432302808902
132,132.0,94.17379562334165,41.33357397329873
133,133.0,95.0256922875799,41.57483232628295
134,134.0,95.87037198388953,41.79142735523279
135,135.0,96.70736504838877,41.99907452807018
136,136.0,97.53631420527093,42.21723646105525
137,137.0,98.35699761737135,42.45397647752281
138,138.0,99.16932992618179,42.70395361161008
139,139.0,99.97332255024362,42.955228079313734
140,140.0,100.76908890165411,43.194643170178935
141,141.0,101.55684019774216,43.413565519419485
142,142.0,102.33688306181047,43.61251353079219
143,143.0,103.109599229886,43.803822052650865
144,144.0,103.87540741308597,44.00289420054708
145,145.0,104.63469801478375,44.21301498690617
146,146.0,105.38781795231763,44.4245841549906
147,147.0,106.13506871432271,44.62502489911959
148,148.0,106.87671487604831,44.81152410297119
149,149.0,107.61299114902322,44.99533842530307
150,150.0,108.34411168307817,45.192724998766465
151,151.0,109.070262926746,45.40967550584946
152,152.0,109.79158439207416,45.63948861919629
153,153.0,110.5081228640532,45.86887865531816
154,154.0,111.21983406760634,46.086290897793155
155,155.0,111.92659959599682,46.2855550754397
156,156.0,112.62825972153124,46.46693494876817
157,157.0,113.32464917215323,46.63978188701203
158,158.0,114.01562368673335,46.82145939659103
159,159.0,114.7010761069753,47.024401067077804
160,160.0,115.38092912684269,47.247684740340354
161,161.0,116.0551001656601,47.47912127724164
162,162.0,116.72350378828465,47.703395868351365
163,163.0,117.38606886434923,47.90784218897399
164,164.0,118.04275599810904,48.08833211602407
165,165.0,118.69357876314679,48.25593618601351
166,166.0,119.33862075969583,48.43140478488528
167,167.0,119.97804405020301,48.62791982017586
168,168.0,120.61208200820197,48.84239436792979
169,169.0,121.2410045936667,49.05982029067391
170,170.0,121.8651202487789,49.26460911168073
171,171.0,122.48477404336685,49.44834873969637
172,172.0,123.10034310380065,49.61305307640501
173,173.0,123.71221534591571,49.771006284693456
174,174.0,124.3207511455734,49.93724416125463
175,175.0,124.92622488212439,50.11651592880932
176,176.0,125.52880760449221,50.3025832995056
177,177.0,126.12856875467638,50.486889795115935
178,178.0,126.725495856955,50.6628158454036
179,179.0,127.3195179588967,50.830923468765135
180,180.0,127.91053152861805,51.00144153317723
181,181.0,128.49841512028948,51.18455943386123
182,182.0,129.0830303233849,51.38363117331237
183,183.0,129.66419387170413,51.59450532273639
184,184.0,130.24167920408513,51.80685383677713
185,185.0,130.8152330430284,52.00720822295223
186,186.0,131.38460124217443,52.18636115732294
187,187.0,131.9495595382074,52.34886268606205
188,188.0,132.50993486335042,52.51062962062694
189,189.0,133.06561301722496,52.68481488486182
190,190.0,133.6165351531125,52.87495794486427
191,191.0,134.16267450243402,53.076592370810445
192,192.0,134.70404890556546,53.281037450171276
193,193.0,135.2407413903672,53.478934536863456
194,194.0,135.77292034520437,53.66401243154573
195,195.0,136.3008493164809,53.83810704918922
196,196.0,136.82487580237765,54.01167251277538
197,197.0,137.3453978794684,54.19245733570874
198,198.0,137.86279662546534,54.37889423093571
199,199.0,138.37737784556128,54.56214986571339
200,200.0,138.8893727451086,54.73216243497512
201,201.0,139.3989405831568,54.88425873999003
202,202.0,139.9061634218841,55.02230238131942
203,203.0,140.41107590822094,55.156226826666504
204,204.0,140.91367508419006,55.296341723720296
205,205.0,141.41390665661433,55.444960485361115
206,206.0,141.91166829715775,55.597360908932586
207,207.0,142.40682636467236,55.747937027438425
208,208.0,142.89922349623023,55.89432901607673
209,209.0,143.38872727165128,56.04194524470526
210,210.0,143.87525230945104,56.202110217228324
211,211.0,144.3587586380003,56.38122060423194
212,212.0,144.83921279267418,56.57620882425904
213,213.0,145.31655025867624,56.7769726431212
214,214.0,145.79069513968386,56.970592731269015
215,215.0,146.26156045562072,57.14597142782037
216,216.0,146.7290843245099,57.29903630082336
217,217.0,147.1932441500188,57.43684682615367
218,218.0,147.65403559342045,57.57457348110093
219,219.0,148.11146360143852,57.7242887796228
220,220.0,148.56549387105144,57.88854192894643
221,221.0,149.01601050474707,58.05919768734971
222,222.0,149.46282618548796,58.223377846039384
223,223.0,149.90568400328578,58.37295441085868
224,224.0,150.34431184989703,58.51051417299961
225,225.0,150.77844576066607,58.64822725831836
226,226.0,151.20788397825126,58.80142605650932
227,227.0,151.6325051767447,58.97733504576283
228,228.0,152.05231075446704,59.17189659898576
229,229.0,152.46742067251193,59.37365669809418
230,230.0,152.8780810674893,59.568795693372785
231,231.0,153.28464674355428,59.74585780670337
232,232.0,153.68759562552944,59.900560112396846
233,233.0,154.08750243373387,60.039362600658905
234,234.0,154.48502615436487,60.17614551606001
235,235.0,154.88085569691404,60.321309169227355
236,236.0,155.27565412439023,60.47651287477214
237,237.0,155.67004122301478,60.6353427599287
238,238.0,156.06455932608142,60.79069467237829
239,239.0,156.45967574270833,60.94311031568045
240,240.0,156.85575372411176,61.100090129429574
241,241.0,157.25304532868583,61.26591442479393
242,242.0,157.65165096071806,61.43848241517484
243,243.0,158.051485253421,61.61301188263401
244,244.0,158.45228916001756,61.78418727515854
245,245.0,158.85363340829755,61.94516687290264
246,246.0,159.25496737828,62.091307214262514
247,247.0,159.6556460734342,62.22673758395674
248,248.0,160.05499114122674,62.36429490476093
249,249.0,160.45231867782613,62.51608514658015
250,250.0,160.84698912828068,62.68710074401111
251,251.0,161.23841548401336,62.8723357404368
252,252.0,161.62608412143646,63.059707651202864
253,253.0,162.0095521172112,63.23686573156498
254,254.0,162.38847458564794,63.39829561346235
255,255.0,162.76260705830884,63.54951813329161
256,256.0,163.1318354866687,63.702774852205785
257,257.0,163.49616765793078,63.865192807606405
258,258.0,163.8557373862415,64.03564577154597
259,259.0,164.21077455680674,64.20929153339372
260,260.0,164.56159085009594,64.3806066040428
261,261.0,164.90854336371692,64.54286771111856
262,262.0,165.25202453824735,64.69175003565115
263,263.0,165.59242161200157,64.83120224751652
264,264.0,165.930091878244,64.97238095030234
265,265.0,166.26531395301134,65.12351532854359
266,266.0,166.5982486630333,65.28404804026657
267,267.0,166.92894416955616,65.44434801954553
268,268.0,167.25733539266403,65.59317157322948
269,269.0,167.58328289989888,65.72841666925387
270,270.0,167.90659857297442,65.8614788950572
271,271.0,168.22710424673286,66.00794108604312
272,272.0,168.5446611234826,66.17330710300921
273,273.0,168.85921414301566,66.3507904151242
274,274.0,169.17079883026037,66.52851037436946
275,275.0,169.47954069512213,66.6975590447735
276,276.0,169.7856780247708,66.85537791776817
277,277.0,170.08954662387782,67.00423251266923
278,278.0,170.39156721010636,67.15119460986624
279,279.0,170.6922001447383,67.30449099623442
280,280.0,170.99189791422043,67.46412005535761
281,281.0,171.29108656684755,67.62188248613607
282,282.0,171.59013337715578,67.7698571356944
283,283.0,171.88934093028615,67.90752267446554
284,284.0,172.1889251973246,68.04234688202204
285,285.0,172.4890189624546,68.18527012440741
286,286.0,172.7896581359008,68.34155134431676
287,287.0,173.09079123363114,68.50916043137013
288,288.0,173.39226956107643,68.68115356044481
