,Unnamed: 0,time,tc_1,tc_2
0,0,0.0,21.36389810583737,21.289832379017863
1,1,1.0,21.36754735257548,21.290713178395198
2,2,2.0,21.371920572824568,21.291480715480553
3,3,3.0,21.377040068116646,21.29216866125311
4,4,4.0,21.38292720217909,21.292811338504375
5,5,5.0,21.3895960750306,21.29344365974759
6,6,6.0,21.39705397376489,21.29410054581906
7,7,7.0,21.405296377532206,21.29481643378164
8,8,8.0,21.414304297887096,21.295624597674138
9,9,9.0,21.424042568723024,21.296556428949433
10,10,10.0,21.434455633210305,21.29764065512688
11,11,11.0,21.445464531679693,21.298902460177494
12,12,12.0,21.456966512562907,21.300362663088997
13,13,13.0,21.468830273998,21.302036621831103
14,14,14.0,21.480894870210918,21.303933432226987
15,15,15.0,21.492967853153566,21.306054921837156
16,16,16.0,21.50482632502233,21.30839469911646
17,17,17.0,21.51621396573061,21.31093728621536
18,18,18.0,21.526844046437883,21.313657391912713
19,19,19.0,21.536399060484865,21.316519131755978
20,20,20.0,21.54453425113634,21.319475535319697
21,21,21.0,21.550880869314103,21.322468188189134
22,22,22.0,21.55505148957084,21.325427148845577
23,23,23.0,21.556645075131975,21.328270932402063
24,24,24.0,21.555253634536502,21.330907097190828
25,25,25.0,21.550473111061176,21.333232921487184
26,26,26.0,21.541910402836116,21.335136592465958
27,27,27.0,21.52919640836064,21.33649872934851
28,28,28.0,21.51199817618675,21.337194472543654
29,29,29.0,21.490031946007054,21.337095934007372
30,30,30.0,21.46307806369312,21.336075137326798
31,31,31.0,21.430996318474165,21.33400767239626
32,32,32.0,21.393744920712262,21.330776432662542
33,33,33.0,21.35139356418465,21.326276465722763
34,34,34.0,21.304142164870353,21.320419516349187
35,35,35.0,21.25234254133402,21.313139761035487
36,36,36.0,21.196505220032154,21.304399344295962
37,37,37.0,21.137328567334812,21.294194546539998
38,38,38.0,21.075699358333104,21.282561902485917
39,39,39.0,21.012718872192846,21.269584538073286
40,40,40.0,20.94970552122913,21.255398301653827
41,41,41.0,20.888206055089032,21.24019803192731
42,42,42.0,20.829998926035604,21.224242948266244
43,43,43.0,20.777099693973696,21.207861750117015
44,44,44.0,20.73175082552639,21.191456831748543
45,45,45.0,20.696419399978666,21.175507592203054
46,46,46.0,20.67378230153717,21.1605724141563
47,47,47.0,20.666704905777628,21.147289219982458
48,48,48.0,20.678222211346615,21.136374403729455
49,49,49.0,20.711500472365216,21.128619889113875
50,50,50.0,20.769804986279148,21.124888033662398
51,51,51.0,20.856455994873325,21.126104527407
52,52,52.0,20.974779230549995,21.133248882780112
53,53,53.0,21.128052792258384,21.147342605925875
54,54,54.0,21.31944995929325,21.16943488583615
55,55,55.0,21.551979330803896,21.200586362005456
56,56,56.0,21.82842348632777,21.241850435522313
57,57,57.0,22.151278328694712,21.294253240873964
58,58,58.0,22.52269240703469,21.358771855275524
59,59,59.0,22.944414485717054,21.436312195559978
60,60,60.0,23.41774222741116,21.527686308476117
61,61,61.0,23.943484404591466,21.633591041353238
62,62,62.0,24.521934342604634,21.754589050908013
63,63,63.0,25.152856057904575,21.891089281839466
64,64,64.0,25.83549518309528,22.043338458356452
65,65,65.0,26.56860446545513,22.211409470797335
66,66,66.0,27.35047814685011,22.39519972559099
67,67,67.0,28.179002709023642,22.594441092759954
68,68,68.0,29.05170320719975,22.808691910320018
69,69,69.0,29.965808779151867,23.037361573339137
70,70,70.0,30.9182928542061,23.279722608292168
71,71,71.0,31.905939350786007,23.534934505730295
72,72,72.0,32.925399464459886,23.80207047866022
73,73,73.0,33.973250452286905,24.080135314379692
74,74,74.0,35.04604209595965,24.368088003167102
75,75,75.0,36.140354885285625,24.66487553702665
76,76,76.0,37.25282021174179,24.969430001498818
77,77,77.0,38.38017198861279,25.280693996860165
78,78,78.0,39.51927566293077,25.597634303556067
79,79,79.0,40.667158183431,25.91925797943026
80,80,80.0,41.821036219611635,26.244612576691324
81,81,81.0,42.97833270697782,26.572813480099125
82,82,82.0,44.13669137091593,26.90302369038688
83,83,83.0,45.29398939023718,27.2344730979783
84,84,84.0,46.448321597041115,27.566462042257395
85,85,85.0,47.59800801318301,27.89835732072977
86,86,86.0,48.7415880317824,28.229601749904116
87,87,87.0,49.877816156981226,28.55970733850353
88,88,88.0,51.00565450213086,28.888253892384025
89,89,89.0,52.124263298248536,29.214898901538728
90,90,90.0,53.232988752446595,29.539352143293808
91,91,91.0,54.33135140656663,29.86138003729721
92,92,92.0,55.419012446968004,30.180800321888363
93,93,93.0,56.49577353315164,30.497481430633165
94,94,94.0,57.561554725675016,30.811331584971686
95,95,95.0,58.61638832666761,31.12230123637279
96,96,96.0,59.660405100608514,31.430370719829043
97,97,97.0,60.69382450241085,31.735557199026236
98,98,98.0,61.71693849276464,32.03788628309159
99,99,99.0,62.73010542752424,32.33740572030423
100,100,100.0,63.733718251880845,32.63417170374879
101,101,101.0,64.72820165140085,32.928255648097064
102,102,102.0,65.71399588203661,33.2197357242982
103,103,103.0,66.69154625789515,33.508704511147485
104,104,104.0,67.66129058930095,33.795257266672024
105,105,105.0,68.6236575398195,34.07950824309506
106,106,106.0,69.57903924924278,34.36156532034894
107,107,107.0,70.52779729432152,34.64154047727452
108,108,108.0,71.47025507682915,34.919540596498045
109,109,109.0,72.40669825245978,35.19567164815244
110,110,110.0,73.33737144607572,35.47002941896836
111,111,111.0,74.26248645289792,35.74270916108891
112,112,112.0,75.18221227245351,36.01378379599072
113,113,113.0,76.09669021038405,36.28331351355408
114,114,114.0,77.00601464416401,36.55134205905791
115,115,115.0,77.91024574698157,36.81789790298143
116,116,116.0,78.80941118583584,37.08299717226111
117,117,117.0,79.70351168754533,37.34664268339423
118,118,118.0,80.59252479689339,37.60882947601626
119,119,119.0,81.4764137275084,37.86955422305397
120,120,120.0,82.35512918709507,38.12879877310307
121,121,121.0,83.22861718054003,38.38654279832936
122,122,122.0,84.09680822086105,38.64276262322726
123,123,123.0,84.9596288101423,38.89743334799217
124,124,124.0,85.81700136794957,39.150529787138915
125,125,125.0,86.66885191135886,39.402031693532024
126,126,126.0,87.51511166965207,39.651914863566205
127,127,127.0,88.35572349694112,39.900166077978675
128,128,128.0,89.19063990273155,40.14676304217258
129,129,129.0,90.01983091144974,40.39168616965871
130,130,130.0,90.8432684091451,40.63491662032981
131,131,131.0,91.66093149561094,40.876437222087226
