,time,tc_1,tc_2
0,0.0,23.589009155927588,23.112367392663504
1,1.0,23.582744231783554,23.385906059962874
2,2.0,23.575613805316294,23.479107230849618
3,3.0,23.567834340061168,23.47222653671969
4,4.0,23.559631332600073,23.432635031586507
5,5.0,23.551231442302683,23.39851826696253
6,6.0,23.542850681193674,23.38063527433195
7,7.0,23.534678021067162,23.37305024424778
8,8.0,23.526865200217195,23.364920319940037
9,9.0,23.519522061727134,23.34935097054833
10,10.0,23.512717374524605,23.32765379677573
11,11.0,23.506483754271656,23.306996339330937
12,12.0,23.500825566300506,23.292982989278805
13,13.0,23.495728768471228,23.2865953324768
14,14.0,23.491171755462748,23.285678392136642
15,15.0,23.487136339184403,23.28729638602325
16,16.0,23.483618101491086,23.289245988963508
17,17.0,23.48063542833922,23.290483868237867
18,18.0,23.478236614457444,23.290872877824555
19,19.0,23.476504513302576,23.290725376345897
20,20.0,23.475558275522655,23.290437724546024
21,21.0,23.47555181002655,23.29029840957345
22,22.0,23.476668716159935,23.29042273503865
23,23.0,23.47911351884267,23.29073684402821
24,24.0,23.483099217026922,23.29097441614273
25,25.0,23.48883129945637,23.290718027475858
26,26.0,23.496488586653488,23.28956821518636
27,27.0,23.506201503017977,23.287509549689972
28,28.0,23.51802861847141,23.285425454840304
29,29.0,23.53193264149748,23.28549286256931
30,30.0,23.547757286616566,23.290956108522387
31,31.0,23.56520684557493,23.3047641995437
32,32.0,23.583830538484346,23.32710243621497
33,33.0,23.603014070369813,23.35328809826048
34,34.0,23.621981218004606,23.375628929305915
35,35.0,23.63980710568959,23.389443140536955
36,36.0,23.655445467430205,23.394916301727392
37,37.0,23.667760743071028,23.394994440388146
38,38.0,23.675567133661605,23.39291355312754
39,39.0,23.677675823642527,23.39083770208226
40,40.0,23.672952483202458,23.389639478468876
41,41.0,23.660386286662895,23.389308066958108
42,42.0,23.63917083942559,23.389480456497264
43,43.0,23.608796359305835,23.38981510837295
44,44.0,23.569151286587342,23.39014082777224
45,45.0,23.520630182976657,23.39043252554371
46,46.0,23.464243388000135,23.390699492326526
