,Unnamed: 0,time,tc_1,tc_2
0,0,0.0,21.792335596860458,21.688258676598625
1,1,1.0,21.796170464013986,21.689244269068634
2,2,2.0,21.799227495275876,21.69018686293959
3,3,3.0,21.801564113369437,21.69110971469623
4,4,4.0,21.803239132051573,21.692036570546914
5,5,5.0,21.80431084019624,21.692991212878777
6,6,6.0,21.80483613965401,21.693997132784087
7,7,7.0,21.804869791011,21.695077063665895
8,8,8.0,21.804463635820937,21.69625253810638
9,9,9.0,21.803667604800985,21.697543157257215
10,10,10.0,21.802530218118658,21.69896596267781
11,11,11.0,21.801100253764464,21.700534981629293
12,12,12.0,21.79942885228025,21.7022602023393
13,13,13.0,21.797571463928417,21.704147157833003
14,14,14.0,21.795590777156367,21.706195966967
15,15,15.0,21.793558742759473,21.708400814465936
16,16,16.0,21.791558650222452,21.71074932196615
17,17,17.0,21.789686867664365,21.71322180481643
18,18,18.0,21.788053217286635,21.715790889172716
19,19,19.0,21.78678085980814,21.718421099097604
20,20,20.0,21.7860043010996,21.72106856701978
21,21,21.0,21.785866351094295,21.723680808262227
22,22,22.0,21.786513131849244,21.72619693774041
23,23,23.0,21.788087275982072,21.72854782507716
24,24,24.0,21.79071959473427,21.730656565245326
25,25,25.0,21.794518587984193,21.732439277364488
26,26,26.0,21.799558768827726,21.733806001150622
27,27,27.0,21.80586776347069,21.734662260689554
28,28,28.0,21.813412481472728,21.734910289371665
29,29,29.0,21.822085475543105,21.734451333620665
30,30,30.0,21.831691961564033,21.73318769184685
31,31,31.0,21.84193835675636,21.731025542949954
32,32,32.0,21.85242391090617,21.727877771086177
33,33,33.0,21.86263630912638,21.723667414632523
34,34,34.0,21.871952146553685,21.7183308343961
35,35,35.0,21.879645360938436,21.711822035870807
36,36,36.0,21.884901752974592,21.70411660412322
37,37,37.0,21.88684437020474,21.69521611660091
38,38,38.0,21.884568933409927,21.685152165763938
39,39,39.0,21.877188222245405,21.673991081327966
40,40,40.0,21.86389067301796,21.6618384511402
41,41,41.0,21.844006880499382,21.648843180417796
42,42,42.0,21.81708801922503,21.635201497427353
43,43,43.0,21.78299169382155,21.62116074658445
44,44,44.0,21.741973596087494,21.607022701760133
45,45,45.0,21.6947814160126,21.59314589410413
46,46,46.0,21.642746979969125,21.579947483419694
47,47,47.0,21.58787077447654,21.567904330449455
48,48,48.0,21.532893801371593,21.55755276463035
49,49,49.0,21.481348897675147,21.549487457965736
50,50,50.0,21.437585882864955,21.544358813620736
51,51,51.0,21.406762263458585,21.542869190363966
52,52,52.0,21.394794210415938,21.545767503767
53,53,53.0,21.408261191636836,21.55384258574998
54,54,54.0,21.454261174783042,21.567914612262943
55,55,55.0,21.54021396048455,21.588825472913783
56,56,56.0,21.67361600818607,21.617427509487655
57,57,57.0,21.86175098843926,21.654571105346403
58,58,58.0,22.111368892629145,21.70109103217582
59,59,59.0,22.428349261901463,21.75779219404445
60,60,60.0,22.817373398319514,21.825434822984427
61,61,61.0,23.28163697888365,21.904719716895247
62,62,62.0,23.822634848492825,21.996275016528237
63,63,63.0,24.440057661276718,22.1006397454006
64,64,64.0,25.131851253847636,22.21825858533668
65,65,65.0,25.894388275839482,22.34946779052346
66,66,66.0,26.72272421101417,22.494487969732734
67,67,67.0,27.610894537209152,22.65342917532094
68,68,68.0,28.552209574742587,22.82627905042319
69,69,69.0,29.539527967210475,23.012913553349517
70,70,70.0,30.565473611582654,23.2130987971215
71,71,71.0,31.622699473501882,23.42650282242277
72,72,72.0,32.70413359439174,23.652705898700454
73,73,73.0,33.80321477127794,23.891213885197864
74,74,74.0,34.9140787311549,24.14146478549236
75,75,75.0,36.03169451842974,24.40285616679054
76,76,76.0,37.15192132351069,24.674737837610063
77,77,77.0,38.271492834620084,24.956430454941852
78,78,78.0,39.38791019157265,25.247238170760966
79,79,79.0,40.49936764247518,25.546455577581757
80,80,80.0,41.604663951893265,25.853373215294987
81,81,81.0,42.703106711186884,26.167289720924956
82,82,82.0,43.794388670470546,26.487506747960822
83,83,83.0,44.87845162830743,26.813346344573326
84,84,84.0,45.95531953805213,27.144131702774292
85,85,85.0,47.02502196896731,27.4791972078882
86,86,86.0,48.08756674590972,27.817881225922374
87,87,87.0,49.1429616505368,28.159530536552946
88,88,88.0,50.191253912775935,28.503492532770746
89,89,89.0,51.23256999329686,28.849117099172094
90,90,90.0,52.2671461734174,29.195763067676026
91,91,91.0,53.295330062660085,29.542779476181877
92,92,92.0,54.31754874790486,29.889522806378103
93,93,93.0,55.33422793531496,30.23535664112701
94,94,94.0,56.34577373693173,30.579657431468124
95,95,95.0,57.35256127715342,30.92184333618265
96,96,96.0,58.35493273393292,31.261335858684973
97,97,97.0,59.35318504326596,31.597655686527553
98,98,98.0,60.34753788818495,31.930377293499756
99,99,99.0,61.338066739712815,32.25915462181641
100,100,100.0,62.324706854962336,32.58369454503616
101,101,101.0,63.30728964521585,32.90380256059867
102,102,102.0,64.2856020590834,33.219332109359385
103,103,103.0,65.25943884175408,33.530216579307655
104,104,104.0,66.2286424130463,33.83644696449042
105,105,105.0,67.19311138067057,34.13804439255916
106,106,106.0,68.15277772177386,34.43508802348978
107,107,107.0,69.1075311248621,34.7276905048332
108,108,108.0,70.05719759740921,35.01596704491661
109,109,109.0,71.00153948121587,35.30008147909249
110,110,110.0,71.9402862094383,35.58019151114991
111,111,111.0,72.87317149574612,35.85648234307992
112,112,112.0,73.79996980686217,36.12914723406835
113,113,113.0,74.72050977916942,36.39836495575417
114,114,114.0,75.6346585931589,36.664338733866884
115,115,115.0,76.54226210598895,36.927247476645945
116,116,116.0,77.44314135861462,37.187286195646685
117,117,117.0,78.33710981479416,37.44464735928136
118,118,118.0,79.22401267558769,37.69949797066084
119,119,119.0,80.10377173775622,37.95201992486712
120,120,120.0,80.97642164938881,38.20238660001665
121,121,121.0,81.84212125422843,38.45074805214339
122,122,122.0,82.70113793999772,38.69726649325443
123,123,123.0,83.5537837768246,38.94207586145583
124,124,124.0,84.40039893085279,39.18532271417942
125,125,125.0,85.24133933312825,39.42712548196938
126,126,126.0,86.0769745720647,39.66760861326245
127,127,127.0,86.90767072251634,39.906879379110194
128,128,128.0,87.73375390735558,40.14503527253243
129,129,129.0,88.5554489358912,40.382138242482974
130,130,130.0,89.37288385008195,40.6182564686363
131,131,131.0,90.18611573375154,40.85341840590572
132,132,132.0,90.99517123935092,41.08765570465182
133,133,133.0,91.8000837487626,41.32097993081651
134,134,134.0,92.60092618119361,41.553395336546984
135,135,135.0,93.39781588337726,41.78487333743974
136,136,136.0,94.19089137445319,42.01540328928651
137,137,137.0,94.98024450818434,42.24494590353259
