,time,tc_1,tc_2
0,0.0,22.1,22.1
1,1.0,22.1,22.1
2,2.0,22.1,22.0
3,3.0,22.1,22.0
4,4.0,22.1,21.9
5,5.0,22.0,21.9
6,6.0,22.0,21.9
7,7.0,22.0,21.9
8,8.0,22.0,21.9
9,9.0,22.0,21.9
10,10.0,22.0,21.9
11,11.0,22.0,21.9
12,12.0,22.0,21.9
13,13.0,22.0,21.9
14,14.0,22.0,21.9
15,15.0,22.0,21.9
16,16.0,22.0,21.9
17,17.0,22.0,21.9
18,18.0,22.0,21.9
19,19.0,22.0,21.9
20,20.0,22.0,21.9
21,21.0,22.0,21.9
22,22.0,22.0,21.9
23,23.0,22.0,21.9
24,24.0,22.0,21.9
25,25.0,22.0,21.9
26,26.0,21.9,21.9
27,27.0,21.9,21.9
28,28.0,21.9,21.9
29,29.0,21.9,21.9
30,30.0,21.9,21.9
31,31.0,21.9,21.9
32,32.0,21.9,21.9
33,33.0,21.9,21.9
34,34.0,21.9,21.9
35,35.0,21.9,21.9
36,36.0,21.9,21.9
37,37.0,21.9,21.9
38,38.0,21.9,21.9
39,39.0,21.9,21.9
40,40.0,21.9,21.9
41,41.0,21.9,21.9
42,42.0,21.9,21.9
43,43.0,21.9,21.9
44,44.0,21.9,21.9
45,45.0,21.9,21.9
46,46.0,21.9,21.9
47,47.0,21.9,21.9
48,48.0,21.9,21.9
49,49.0,21.9,21.9
50,50.0,21.9,21.8
51,51.0,21.9,21.8
52,52.0,21.9,21.8
53,53.0,21.9,21.8
54,54.0,22.0,21.8
55,55.0,22.0,21.8
56,56.0,22.0,21.9
57,57.0,22.1,21.9
58,58.0,22.1,21.9
59,59.0,22.2,22.0
60,60.0,22.2,22.0
61,61.0,22.3,22.0
62,62.0,23.9,22.1
63,63.0,25.3,22.2
64,64.0,26.7,22.3
65,65.0,28.5,22.5
66,66.0,30.2,22.5
67,67.0,31.9,22.8
68,68.0,31.9,23.2
69,69.0,34.1,23.6
70,70.0,35.9,24.1
71,71.0,37.6,24.6
72,72.0,39.6,25.1
73,73.0,41.3,25.6
74,74.0,41.3,25.6
75,75.0,43.5,27.7
76,76.0,45.4,27.7
77,77.0,47.2,28.7
78,78.0,49.0,28.7
79,79.0,50.9,29.8
80,80.0,52.7,29.8
81,81.0,54.4,29.8
82,82.0,54.4,30.9
83,83.0,56.6,30.9
84,84.0,58.5,31.9
85,85.0,60.2,31.9
86,86.0,62.0,32.8
87,87.0,63.8,33.4
88,88.0,65.6,33.4
89,89.0,67.3,33.4
90,90.0,67.3,34.4
91,91.0,69.4,34.4
92,92.0,71.1,35.4
93,93.0,72.8,35.4
94,94.0,74.5,36.3
95,95.0,76.3,36.3
96,96.0,78.0,36.3
97,97.0,79.6,37.4
98,98.0,79.6,37.4
99,99.0,81.6,38.4
100,100.0,83.3,38.4
101,101.0,85.0,39.2
102,102.0,86.6,39.2
103,103.0,88.2,40.1
104,104.0,88.2,40.1
105,105.0,90.1,40.1
106,106.0,91.7,41.1
107,107.0,93.3,41.7
108,108.0,94.8,41.7
109,109.0,96.5,42.4
110,110.0,98.1,42.4
111,111.0,99.5,42.4
112,112.0,99.5,43.3
113,113.0,101.4,43.3
114,114.0,103.0,44.1
115,115.0,104.4,44.1
116,116.0,105.8,45.0
117,117.0,107.4,45.0
118,118.0,108.9,45.0
119,119.0,110.3,45.9
120,120.0,110.3,45.9
121,121.0,112.1,46.6
122,122.0,113.5,46.6
123,123.0,114.8,47.4
124,124.0,116.3,47.4
125,125.0,117.7,48.2
126,126.0,119.1,48.2
127,127.0,120.5,48.2
128,128.0,120.5,48.9
129,129.0,122.1,48.9
130,130.0,123.4,49.6
131,131.0,124.8,49.6
132,132.0,126.1,50.4
133,133.0,127.4,50.4
134,134.0,127.4,50.4
135,135.0,128.9,51.1
136,136.0,130.3,51.1
137,137.0,131.5,51.7
138,138.0,132.8,51.7
139,139.0,134.0,52.5
140,140.0,135.3,52.5
141,141.0,136.5,52.5
142,142.0,136.5,53.2
143,143.0,138.0,53.2
144,144.0,139.1,53.2
145,145.0,140.4,54.1
146,146.0,141.4,54.1
147,147.0,142.7,54.8
148,148.0,143.9,54.8
149,149.0,145.0,54.8
150,150.0,145.0,55.5
151,151.0,146.5,55.5
152,152.0,147.7,56.1
153,153.0,148.8,56.1
154,154.0,149.9,56.7
155,155.0,151.0,56.7
156,156.0,152.1,56.7
157,157.0,153.2,57.4
158,158.0,153.2,57.4
159,159.0,154.5,58.0
160,160.0,155.5,58.0
161,161.0,156.6,58.6
162,162.0,157.6,58.6
163,163.0,158.6,59.4
164,164.0,158.6,59.4
165,165.0,159.8,59.4
166,166.0,160.8,60.0
167,167.0,161.8,60.0
168,168.0,162.9,60.0
169,169.0,163.9,60.7
170,170.0,165.0,60.7
171,171.0,165.9,60.7
172,172.0,165.9,61.4
173,173.0,167.1,61.4
174,174.0,168.0,61.4
175,175.0,168.9,62.2
176,176.0,169.9,62.2
177,177.0,170.8,62.2
178,178.0,171.8,62.2
179,179.0,172.6,63.1
180,180.0,172.6,63.1
181,181.0,173.8,63.8
182,182.0,174.8,63.8
183,183.0,175.7,63.8
184,184.0,176.6,64.4
185,185.0,177.5,64.4
186,186.0,178.5,64.4
187,187.0,179.3,65.1
188,188.0,179.3,65.1
189,189.0,180.4,65.1
190,190.0,181.4,66.0
191,191.0,182.1,66.0
192,192.0,183.0,66.0
193,193.0,183.8,66.9
194,194.0,183.8,66.9
195,195.0,184.8,66.9
196,196.0,185.6,67.5
197,197.0,186.4,67.5
198,198.0,187.2,67.5
199,199.0,188.0,68.1
200,200.0,188.7,68.1
201,201.0,189.5,68.1
202,202.0,189.5,68.7
203,203.0,190.5,68.7
204,204.0,191.3,68.7
205,205.0,192.0,69.5
206,206.0,192.8,69.5
207,207.0,193.7,70.1
208,208.0,194.4,70.1
209,209.0,194.4,70.1
210,210.0,194.4,70.7
211,211.0,195.9,70.7
212,212.0,196.5,70.7
213,213.0,197.4,71.4
214,214.0,198.1,71.4
215,215.0,198.8,72.0
216,216.0,199.5,72.0
217,217.0,200.2,72.0
218,218.0,200.2,72.7
219,219.0,201.0,72.7
220,220.0,201.6,72.7
221,221.0,202.4,73.3
222,222.0,203.0,73.3
223,223.0,203.7,74.0
224,224.0,203.7,74.0
225,225.0,204.5,74.0
226,226.0,205.1,74.0
227,227.0,205.1,74.7
228,228.0,206.4,74.7
229,229.0,207.0,74.7
230,230.0,207.6,74.7
231,231.0,207.6,75.5
232,232.0,207.6,75.5
233,233.0,209.0,76.1
234,234.0,209.7,76.1
235,235.0,210.3,76.1
236,236.0,210.3,76.8
237,237.0,211.5,76.8
238,238.0,212.1,76.8
239,239.0,212.8,76.8
240,240.0,212.8,77.6
241,241.0,213.4,77.6
242,242.0,214.0,77.6
243,243.0,214.6,78.3
244,244.0,214.6,78.3
245,245.0,215.7,79.0
246,246.0,216.3,79.0
247,247.0,216.3,79.0
248,248.0,216.3,79.0
249,249.0,217.6,79.7
250,250.0,217.6,79.7
251,251.0,218.7,79.7
252,252.0,219.3,80.5
253,253.0,219.3,80.5
254,254.0,219.3,80.5
255,255.0,220.4,81.1
256,256.0,220.4,81.1
257,257.0,221.4,81.1
258,258.0,221.4,81.8
259,259.0,222.4,81.8
260,260.0,223.0,81.8
261,261.0,223.0,81.8
262,262.0,223.0,82.6
263,263.0,224.0,82.6
264,264.0,224.6,82.6
265,265.0,224.6,83.3
266,266.0,225.5,83.3
267,267.0,225.5,84.0
268,268.0,226.5,84.0
269,269.0,226.5,84.0
270,270.0,226.5,84.0
271,271.0,227.6,84.6
272,272.0,228.2,84.6
273,273.0,228.2,85.2
274,274.0,229.0,85.2
275,275.0,229.6,85.2
276,276.0,230.2,85.2
277,277.0,230.2,86.0
278,278.0,230.2,86.0
279,279.0,230.9,86.0
280,280.0,231.5,86.7
281,281.0,231.5,86.7
282,282.0,232.3,87.3
283,283.0,232.3,87.3
284,284.0,232.3,87.3
285,285.0,233.2,87.9
286,286.0,233.2,87.9
287,287.0,234.2,87.9
288,288.0,234.2,88.6
289,289.0,235.0,88.6
290,290.0,235.0,88.6
291,291.0,235.9,88.6
