,time,tc_1,tc_2
0,0.0,22.1,22.1
1,1.0,22.1,22.1
2,2.0,22.1,22.1
3,3.0,22.1,22.0
4,4.0,22.1,22.0
5,5.0,22.0,22.0
6,6.0,22.0,22.0
7,7.0,22.0,22.0
8,8.0,22.0,22.0
9,9.0,22.0,21.9
10,10.0,22.0,21.9
11,11.0,22.0,21.9
12,12.0,22.0,21.9
13,13.0,22.0,21.9
14,14.0,22.0,21.9
15,15.0,22.0,21.9
16,16.0,22.0,21.9
17,17.0,22.0,21.9
18,18.0,22.0,21.9
19,19.0,22.0,21.9
20,20.0,22.0,21.9
21,21.0,22.0,21.9
22,22.0,22.0,21.9
23,23.0,22.0,21.9
24,24.0,22.0,21.9
25,25.0,22.0,21.9
26,26.0,22.0,21.9
27,27.0,22.0,21.9
28,28.0,22.0,21.9
29,29.0,22.0,21.9
30,30.0,22.0,21.9
31,31.0,22.0,21.9
32,32.0,22.0,21.9
33,33.0,22.0,21.9
34,34.0,22.0,21.9
35,35.0,22.0,21.9
36,36.0,22.0,21.9
37,37.0,22.0,21.9
38,38.0,22.0,21.9
39,39.0,22.0,21.9
40,40.0,22.0,21.9
41,41.0,22.0,21.9
42,42.0,22.0,21.9
43,43.0,22.0,21.9
44,44.0,22.0,21.9
45,45.0,22.0,21.9
46,46.0,22.0,21.9
47,47.0,22.0,21.9
48,48.0,22.0,21.9
49,49.0,22.0,21.8
50,50.0,22.0,21.8
51,51.0,22.0,21.8
52,52.0,22.0,21.8
53,53.0,22.0,21.8
54,54.0,22.0,21.8
55,55.0,22.0,21.9
56,56.0,22.0,21.9
57,57.0,22.1,21.9
58,58.0,22.1,21.9
59,59.0,22.1,21.9
60,60.0,22.1,21.9
61,61.0,22.2,22.0
62,62.0,23.5,22.0
63,63.0,24.8,22.1
64,64.0,26.3,22.3
65,65.0,28.0,22.3
66,66.0,28.0,23.8
67,67.0,30.0,23.8
68,68.0,31.9,24.7
69,69.0,33.7,25.3
70,70.0,35.5,25.3
71,71.0,37.5,26.3
72,72.0,39.4,26.3
73,73.0,41.2,26.9
74,74.0,41.2,27.5
75,75.0,43.4,28.1
76,76.0,45.3,28.1
77,77.0,47.2,29.1
78,78.0,49.0,29.7
79,79.0,50.9,29.7
80,80.0,52.8,29.7
81,81.0,54.7,30.9
82,82.0,56.4,30.9
83,83.0,56.4,31.9
84,84.0,58.7,31.9
85,85.0,60.5,32.8
86,86.0,62.4,33.4
87,87.0,64.3,33.4
88,88.0,66.0,34.0
89,89.0,66.0,34.0
90,90.0,68.2,35.0
91,91.0,70.0,35.0
92,92.0,71.8,35.9
93,93.0,73.5,35.9
94,94.0,75.4,36.9
95,95.0,77.1,36.9
96,96.0,78.8,37.6
97,97.0,78.8,37.6
98,98.0,80.9,38.5
99,99.0,82.6,38.5
100,100.0,84.3,39.4
101,101.0,85.9,39.4
102,102.0,87.6,40.4
103,103.0,89.3,40.4
104,104.0,90.9,40.4
105,105.0,90.9,41.4
106,106.0,92.9,41.4
107,107.0,94.5,42.4
108,108.0,96.2,42.4
109,109.0,97.8,43.2
110,110.0,99.3,43.2
111,111.0,99.3,43.2
112,112.0,101.2,44.1
113,113.0,102.7,44.1
114,114.0,104.3,45.0
115,115.0,105.7,45.0
116,116.0,107.4,45.9
117,117.0,108.8,45.9
118,118.0,110.3,45.9
119,119.0,110.3,46.8
120,120.0,112.1,46.8
121,121.0,113.5,47.5
122,122.0,114.9,47.5
123,123.0,116.3,48.3
124,124.0,117.8,48.3
125,125.0,119.3,48.3
126,126.0,120.5,49.1
127,127.0,120.5,49.1
128,128.0,122.3,49.9
129,129.0,123.6,49.9
130,130.0,125.0,50.6
131,131.0,126.3,50.6
132,132.0,127.7,51.3
133,133.0,129.0,51.3
134,134.0,130.3,51.3
135,135.0,130.3,52.1
136,136.0,131.9,52.1
137,137.0,133.2,52.7
138,138.0,134.5,52.7
139,139.0,135.8,53.5
140,140.0,137.0,53.5
141,141.0,137.0,53.5
142,142.0,138.5,54.2
143,143.0,139.7,54.2
144,144.0,141.0,54.9
145,145.0,142.1,54.9
146,146.0,143.4,55.6
147,147.0,144.6,55.6
148,148.0,145.8,55.6
149,149.0,145.8,56.3
150,150.0,147.2,56.3
151,151.0,148.4,56.3
152,152.0,149.5,57.3
153,153.0,150.6,57.3
154,154.0,151.8,57.3
155,155.0,152.9,57.3
156,156.0,154.0,58.2
157,157.0,154.0,58.2
158,158.0,155.4,58.8
159,159.0,156.4,58.8
160,160.0,157.6,59.5
161,161.0,158.6,59.5
162,162.0,159.6,59.5
163,163.0,160.6,59.5
164,164.0,161.6,60.4
165,165.0,161.6,60.4
166,166.0,162.9,60.4
167,167.0,163.9,61.3
168,168.0,164.9,61.3
169,169.0,165.9,61.9
170,170.0,166.9,61.9
171,171.0,166.9,61.9
172,172.0,168.1,62.5
173,173.0,169.1,62.5
174,174.0,170.1,63.1
175,175.0,171.1,63.1
176,176.0,172.1,63.7
177,177.0,173.1,63.7
178,178.0,174.0,63.7
179,179.0,174.0,64.3
180,180.0,175.2,64.3
181,181.0,176.1,64.9
182,182.0,177.0,64.9
183,183.0,177.8,64.9
184,184.0,178.8,65.8
185,185.0,179.7,65.8
186,186.0,180.6,65.8
187,187.0,180.6,65.8
188,188.0,181.6,66.6
189,189.0,182.5,66.6
190,190.0,183.4,67.2
191,191.0,184.2,67.2
192,192.0,185.1,67.8
193,193.0,185.9,67.8
194,194.0,186.7,67.8
195,195.0,186.7,68.4
196,196.0,187.8,68.4
197,197.0,188.6,68.4
198,198.0,189.5,69.2
199,199.0,190.3,69.2
200,200.0,191.0,69.2
201,201.0,191.0,69.8
202,202.0,192.0,69.8
203,203.0,192.9,69.8
204,204.0,193.7,70.6
205,205.0,194.4,70.6
206,206.0,195.3,71.2
207,207.0,196.1,71.2
208,208.0,196.8,71.2
209,209.0,196.8,71.2
210,210.0,197.7,72.0
211,211.0,198.4,72.0
212,212.0,199.2,72.0
213,213.0,199.8,72.8
214,214.0,200.6,72.8
215,215.0,201.3,72.8
216,216.0,202.0,73.4
217,217.0,202.0,73.4
218,218.0,202.8,73.4
219,219.0,203.5,74.2
220,220.0,204.2,74.2
221,221.0,204.9,74.2
222,222.0,205.6,75.0
223,223.0,206.2,75.0
224,224.0,206.9,75.0
225,225.0,206.9,75.0
226,226.0,207.7,75.7
227,227.0,208.5,75.7
228,228.0,209.1,76.3
229,229.0,209.8,76.3
230,230.0,210.4,76.3
231,231.0,210.4,76.9
232,232.0,211.1,76.9
233,233.0,211.7,76.9
234,234.0,212.3,77.7
235,235.0,212.9,77.7
236,236.0,213.5,77.7
237,237.0,214.1,77.7
238,238.0,214.7,78.4
239,239.0,214.7,78.4
240,240.0,215.4,78.4
241,241.0,216.0,79.2
242,242.0,216.7,79.2
243,243.0,216.7,79.8
244,244.0,217.8,79.8
245,245.0,218.4,79.8
246,246.0,218.4,79.8
247,247.0,218.4,80.6
248,248.0,219.7,80.6
249,249.0,219.7,80.6
250,250.0,220.8,81.4
251,251.0,220.8,81.4
252,252.0,221.9,81.4
253,253.0,221.9,81.4
254,254.0,222.9,82.2
255,255.0,222.9,82.2
256,256.0,223.6,82.2
257,257.0,223.6,83.0
258,258.0,224.7,83.0
259,259.0,224.7,83.0
260,260.0,225.7,83.0
261,261.0,225.7,83.8
262,262.0,226.3,83.8
263,263.0,226.9,83.8
264,264.0,226.9,84.6
265,265.0,227.8,84.6
266,266.0,228.4,84.6
267,267.0,228.4,84.6
268,268.0,229.3,85.4
269,269.0,229.3,85.4
270,270.0,229.3,85.4
271,271.0,230.4,86.1
272,272.0,230.4,86.1
273,273.0,231.2,86.1
274,274.0,231.2,86.9
275,275.0,232.2,86.9
276,276.0,232.2,86.9
277,277.0,232.2,86.9
278,278.0,233.2,87.7
279,279.0,233.2,87.7
280,280.0,234.1,87.7
281,281.0,234.1,88.5
282,282.0,235.1,88.5
283,283.0,235.7,88.5
284,284.0,235.7,89.1
285,285.0,235.7,89.1
286,286.0,236.5,89.1
287,287.0,236.5,89.8
288,288.0,237.3,89.8
289,289.0,237.3,89.8
290,290.0,238.2,89.8
291,291.0,238.2,90.6
