,time,tc_1,tc_2
0,0.0,22.1,22.2
1,1.0,22.1,22.2
2,2.0,22.1,22.2
3,3.0,22.1,22.1
4,4.0,22.1,22.1
5,5.0,22.0,22.0
6,6.0,22.0,22.0
7,7.0,22.0,21.9
8,8.0,22.0,21.9
9,9.0,22.0,21.9
10,10.0,22.0,21.9
11,11.0,22.0,21.9
12,12.0,22.0,21.9
13,13.0,22.0,21.9
14,14.0,22.0,21.9
15,15.0,22.0,21.9
16,16.0,22.0,21.9
17,17.0,22.0,21.9
18,18.0,22.0,21.9
19,19.0,22.0,21.9
20,20.0,22.0,21.9
21,21.0,22.0,21.9
22,22.0,22.0,21.9
23,23.0,22.0,21.9
24,24.0,22.0,21.9
25,25.0,22.0,21.9
26,26.0,22.0,21.9
27,27.0,22.0,21.9
28,28.0,22.0,21.9
29,29.0,22.0,21.8
30,30.0,22.0,21.8
31,31.0,22.0,21.8
32,32.0,22.0,21.8
33,33.0,22.0,21.8
34,34.0,22.0,21.8
35,35.0,22.0,21.8
36,36.0,22.0,21.8
37,37.0,22.0,21.8
38,38.0,22.0,21.8
39,39.0,22.0,21.8
40,40.0,22.0,21.8
41,41.0,22.0,21.8
42,42.0,22.0,21.8
43,43.0,22.0,21.8
44,44.0,22.0,21.8
45,45.0,22.0,21.8
46,46.0,22.0,21.8
47,47.0,22.0,21.8
48,48.0,22.0,21.8
49,49.0,22.0,21.8
50,50.0,22.0,21.8
51,51.0,22.0,21.8
52,52.0,22.0,21.8
53,53.0,21.9,21.7
54,54.0,21.9,21.7
55,55.0,21.9,21.8
56,56.0,21.9,21.8
57,57.0,21.9,21.8
58,58.0,21.9,21.8
59,59.0,21.9,21.8
60,60.0,21.9,21.8
61,61.0,22.0,21.8
62,62.0,22.0,21.9
63,63.0,23.8,22.0
64,64.0,25.4,22.1
65,65.0,27.1,22.3
66,66.0,28.8,22.6
67,67.0,30.7,24.4
68,68.0,32.5,24.4
69,69.0,34.3,25.0
70,70.0,34.3,25.0
71,71.0,36.6,26.0
72,72.0,38.5,26.0
73,73.0,40.4,27.1
74,74.0,42.2,27.1
75,75.0,44.1,28.2
76,76.0,46.1,28.2
77,77.0,47.8,28.2
78,78.0,47.8,29.2
79,79.0,50.2,29.8
80,80.0,52.0,29.8
81,81.0,53.9,30.9
82,82.0,55.8,30.9
83,83.0,57.5,31.8
84,84.0,57.5,31.8
85,85.0,59.7,32.5
86,86.0,61.5,32.5
87,87.0,63.4,33.5
88,88.0,65.1,33.5
89,89.0,67.0,34.5
90,90.0,68.7,34.5
91,91.0,70.5,35.1
92,92.0,70.5,35.1
93,93.0,72.7,36.1
94,94.0,74.4,36.1
95,95.0,76.1,37.1
96,96.0,77.8,37.1
97,97.0,79.6,38.0
98,98.0,81.3,38.0
99,99.0,83.0,38.7
100,100.0,83.0,38.7
101,101.0,85.0,39.6
102,102.0,86.7,39.6
103,103.0,88.4,40.5
104,104.0,90.0,40.5
105,105.0,91.8,41.4
106,106.0,93.4,41.4
107,107.0,94.9,41.4
108,108.0,94.9,42.4
109,109.0,96.9,42.4
110,110.0,98.5,43.3
111,111.0,100.0,43.3
112,112.0,101.6,44.1
113,113.0,103.1,44.1
114,114.0,103.1,44.1
115,115.0,105.0,45.0
116,116.0,106.4,45.0
117,117.0,108.0,45.9
118,118.0,109.5,45.9
119,119.0,111.1,46.7
120,120.0,112.5,46.7
121,121.0,114.0,46.7
122,122.0,114.0,47.5
123,123.0,115.8,47.5
124,124.0,117.2,48.3
125,125.0,118.6,48.3
126,126.0,120.0,49.2
127,127.0,121.4,49.2
128,128.0,122.8,49.2
129,129.0,124.2,50.0
130,130.0,124.2,50.0
131,131.0,125.8,50.6
132,132.0,127.2,50.6
133,133.0,128.5,51.3
134,134.0,129.8,51.3
135,135.0,131.2,52.1
136,136.0,132.5,52.1
137,137.0,133.7,52.1
138,138.0,133.7,52.8
139,139.0,135.3,52.8
140,140.0,136.5,53.4
141,141.0,137.8,53.4
142,142.0,139.1,54.2
143,143.0,140.3,54.2
144,144.0,140.3,54.2
145,145.0,141.8,54.9
146,146.0,143.0,54.9
147,147.0,144.2,55.5
148,148.0,145.4,55.5
149,149.0,146.6,56.1
150,150.0,147.9,56.1
151,151.0,149.0,56.1
152,152.0,149.0,56.9
153,153.0,150.5,56.9
154,154.0,151.6,57.5
155,155.0,152.7,57.5
156,156.0,153.8,58.2
157,157.0,155.0,58.2
158,158.0,156.0,58.2
159,159.0,157.1,58.9
160,160.0,157.1,58.9
161,161.0,158.4,58.9
162,162.0,159.5,59.7
163,163.0,160.6,59.7
164,164.0,161.6,60.4
165,165.0,162.7,60.4
166,166.0,163.9,60.4
167,167.0,164.8,61.0
168,168.0,164.8,61.0
169,169.0,166.1,61.6
170,170.0,167.1,61.6
171,171.0,168.1,62.2
172,172.0,169.1,62.2
173,173.0,170.2,62.8
174,174.0,170.2,62.8
175,175.0,171.4,62.8
176,176.0,172.3,63.5
177,177.0,173.3,63.5
178,178.0,174.2,63.5
179,179.0,175.2,64.3
180,180.0,176.2,64.3
181,181.0,177.1,64.3
182,182.0,177.1,64.9
183,183.0,178.2,64.9
184,184.0,179.1,65.5
185,185.0,180.1,65.5
186,186.0,181.0,66.1
187,187.0,181.9,66.1
188,188.0,182.8,66.1
189,189.0,183.7,66.7
190,190.0,183.7,66.7
191,191.0,184.7,67.3
192,192.0,185.6,67.3
193,193.0,186.5,67.3
194,194.0,187.4,68.1
195,195.0,188.2,68.1
196,196.0,189.1,68.1
197,197.0,189.9,68.8
198,198.0,189.9,68.8
199,199.0,191.0,68.8
200,200.0,191.8,69.6
201,201.0,192.5,69.6
202,202.0,193.3,70.2
203,203.0,194.0,70.2
204,204.0,194.0,70.2
205,205.0,195.0,70.8
206,206.0,195.7,70.8
207,207.0,196.6,71.4
208,208.0,197.3,71.4
209,209.0,198.1,71.4
210,210.0,198.8,71.4
211,211.0,199.6,72.3
212,212.0,199.6,72.3
213,213.0,200.4,72.3
214,214.0,201.2,73.0
215,215.0,201.9,73.0
216,216.0,202.6,73.6
217,217.0,203.4,73.6
218,218.0,204.0,73.6
219,219.0,204.7,74.2
220,220.0,204.7,74.2
221,221.0,205.4,74.2
222,222.0,206.0,75.0
223,223.0,206.7,75.0
224,224.0,207.4,75.6
225,225.0,208.2,75.6
226,226.0,208.9,75.6
227,227.0,209.5,76.2
228,228.0,209.5,76.2
229,229.0,210.4,76.8
230,230.0,211.0,76.8
231,231.0,211.7,76.8
232,232.0,212.3,77.5
233,233.0,213.1,77.5
234,234.0,213.1,77.5
235,235.0,213.1,78.1
236,236.0,214.3,78.1
237,237.0,214.9,78.1
238,238.0,215.5,78.8
239,239.0,216.1,78.8
240,240.0,216.7,78.8
241,241.0,216.7,78.8
242,242.0,217.8,79.6
243,243.0,217.8,79.6
244,244.0,218.5,80.2
245,245.0,219.1,80.2
246,246.0,219.1,80.2
247,247.0,220.1,81.0
248,248.0,220.7,81.0
249,249.0,220.7,81.0
250,250.0,221.3,81.0
251,251.0,222.0,81.8
252,252.0,222.6,81.8
253,253.0,223.2,81.8
254,254.0,223.8,82.6
255,255.0,224.4,82.6
256,256.0,224.4,82.6
257,257.0,224.4,83.2
258,258.0,225.5,83.2
259,259.0,226.1,83.2
260,260.0,226.1,84.0
261,261.0,227.1,84.0
262,262.0,227.1,84.0
263,263.0,228.2,84.0
264,264.0,228.2,84.8
265,265.0,228.2,84.8
266,266.0,229.3,85.4
267,267.0,229.3,85.4
268,268.0,230.3,85.4
269,269.0,230.3,86.1
270,270.0,231.3,86.1
271,271.0,231.3,86.1
272,272.0,232.2,86.7
273,273.0,232.2,86.7
274,274.0,232.8,86.7
275,275.0,232.8,87.5
276,276.0,233.7,87.5
277,277.0,233.7,87.5
278,278.0,234.6,88.2
279,279.0,234.6,88.2
280,280.0,234.6,88.2
281,281.0,235.7,88.8
282,282.0,235.7,88.8
283,283.0,236.6,88.8
284,284.0,236.6,89.6
285,285.0,237.3,89.6
286,286.0,237.3,89.6
287,287.0,237.3,89.6
288,288.0,238.2,90.4
289,289.0,238.2,90.4
290,290.0,239.0,90.4
291,291.0,239.0,91.1
292,292.0,239.8,91.1
293,293.0,239.8,91.1
