,time,tc_1,tc_2
0,0.0,22.1,21.9
1,1.0,22.1,21.9
2,2.0,22.0,21.9
3,3.0,22.0,21.8
4,4.0,22.0,21.8
5,5.0,22.0,21.8
6,6.0,22.0,21.8
7,7.0,22.0,21.8
8,8.0,22.0,21.8
9,9.0,21.9,21.8
10,10.0,21.9,21.8
11,11.0,21.9,21.8
12,12.0,21.9,21.8
13,13.0,21.9,21.8
14,14.0,21.9,21.8
15,15.0,21.9,21.8
16,16.0,21.9,21.8
17,17.0,21.9,21.8
18,18.0,21.9,21.8
19,19.0,21.9,21.8
20,20.0,21.9,21.8
21,21.0,21.9,21.8
22,22.0,21.9,21.8
23,23.0,21.9,21.8
24,24.0,21.9,21.8
25,25.0,21.9,21.8
26,26.0,21.9,21.8
27,27.0,21.9,21.8
28,28.0,21.9,21.8
29,29.0,21.9,21.8
30,30.0,21.9,21.8
31,31.0,21.9,21.8
32,32.0,21.9,21.8
33,33.0,21.9,21.8
34,34.0,21.9,21.8
35,35.0,21.9,21.8
36,36.0,21.9,21.8
37,37.0,21.9,21.8
38,38.0,21.9,21.8
39,39.0,21.9,21.8
40,40.0,21.8,21.8
41,41.0,21.8,21.8
42,42.0,21.8,21.8
43,43.0,21.8,21.8
44,44.0,21.8,21.8
45,45.0,21.8,21.8
46,46.0,21.8,21.8
47,47.0,21.8,21.8
48,48.0,21.9,21.8
49,49.0,21.9,21.8
50,50.0,21.9,21.8
51,51.0,21.9,21.8
52,52.0,21.9,21.8
53,53.0,21.9,21.8
54,54.0,21.9,21.8
55,55.0,21.9,21.8
56,56.0,21.9,21.8
57,57.0,21.9,21.8
58,58.0,21.9,21.8
59,59.0,21.9,21.8
60,60.0,22.0,21.8
61,61.0,22.8,21.8
62,62.0,23.7,21.9
63,63.0,25.0,22.0
64,64.0,26.6,22.2
65,65.0,28.3,22.2
66,66.0,30.0,22.4
67,67.0,30.0,22.7
68,68.0,32.0,24.5
69,69.0,33.7,24.5
70,70.0,35.7,25.5
71,71.0,37.5,25.5
72,72.0,39.3,25.5
73,73.0,41.2,26.5
74,74.0,41.2,27.1
75,75.0,43.3,27.1
76,76.0,45.2,28.2
77,77.0,47.0,28.2
78,78.0,48.8,29.2
79,79.0,50.8,29.8
80,80.0,52.6,29.8
81,81.0,54.3,30.4
82,82.0,54.3,30.4
83,83.0,56.6,31.5
84,84.0,58.4,32.1
85,85.0,60.1,32.1
86,86.0,61.9,33.0
87,87.0,63.6,33.0
88,88.0,63.6,33.0
89,89.0,65.8,34.1
90,90.0,67.5,34.1
91,91.0,69.3,35.1
92,92.0,71.0,35.1
93,93.0,72.7,36.1
94,94.0,74.5,36.1
95,95.0,76.2,36.7
96,96.0,76.2,37.3
97,97.0,78.3,37.3
98,98.0,80.0,38.2
99,99.0,81.7,38.2
100,100.0,83.4,39.1
101,101.0,85.2,39.1
102,102.0,86.9,39.1
103,103.0,88.5,40.0
104,104.0,88.5,40.0
105,105.0,90.5,41.0
106,106.0,92.3,41.0
107,107.0,93.9,41.8
108,108.0,95.5,41.8
109,109.0,97.2,42.6
110,110.0,98.8,42.6
111,111.0,100.3,42.6
112,112.0,100.3,43.5
113,113.0,102.3,44.1
114,114.0,103.9,44.1
115,115.0,105.4,44.8
116,116.0,106.9,44.8
117,117.0,108.3,45.5
118,118.0,108.3,45.5
119,119.0,110.1,45.5
120,120.0,111.6,46.4
121,121.0,113.2,46.4
122,122.0,114.6,47.1
123,123.0,116.0,47.1
124,124.0,117.5,47.1
125,125.0,118.9,48.0
126,126.0,118.9,48.0
127,127.0,120.5,48.8
128,128.0,121.9,48.8
129,129.0,123.3,49.5
130,130.0,124.6,49.5
131,131.0,126.0,50.3
132,132.0,127.3,50.3
133,133.0,128.5,50.3
134,134.0,128.5,51.0
135,135.0,130.1,51.0
136,136.0,131.5,51.8
137,137.0,132.8,51.8
138,138.0,134.0,51.8
139,139.0,135.4,52.8
140,140.0,136.6,52.8
141,141.0,137.8,52.8
142,142.0,137.8,53.5
143,143.0,139.5,53.5
144,144.0,140.7,54.2
145,145.0,141.8,54.2
146,146.0,143.1,54.8
147,147.0,144.2,54.8
148,148.0,144.2,54.8
149,149.0,145.7,55.4
150,150.0,146.8,55.4
151,151.0,148.0,56.1
152,152.0,149.1,56.1
153,153.0,150.3,56.8
154,154.0,151.4,56.8
155,155.0,152.5,56.8
156,156.0,152.5,57.4
157,157.0,153.8,57.4
158,158.0,154.9,58.0
159,159.0,156.0,58.0
160,160.0,157.0,58.7
161,161.0,158.2,58.7
162,162.0,159.3,58.7
163,163.0,160.3,59.3
164,164.0,160.3,59.3
165,165.0,161.6,59.9
166,166.0,162.7,59.9
167,167.0,163.7,60.5
168,168.0,164.6,60.5
169,169.0,165.7,61.1
170,170.0,166.7,61.1
171,171.0,167.7,61.1
172,172.0,167.7,61.7
173,173.0,169.0,61.7
174,174.0,170.0,62.4
175,175.0,170.9,62.4
176,176.0,171.9,62.4
177,177.0,172.8,63.2
178,178.0,172.8,63.2
179,179.0,174.0,63.2
180,180.0,174.9,63.8
181,181.0,175.9,63.8
182,182.0,176.7,63.8
183,183.0,177.6,64.6
184,184.0,178.6,64.6
185,185.0,179.4,64.6
186,186.0,179.4,65.3
187,187.0,180.4,65.3
188,188.0,181.4,65.3
189,189.0,182.2,66.1
190,190.0,183.0,66.1
191,191.0,183.9,66.1
192,192.0,184.8,66.1
193,193.0,185.5,66.8
194,194.0,185.5,66.8
195,195.0,186.5,67.4
196,196.0,187.4,67.4
197,197.0,188.2,67.4
198,198.0,188.9,68.2
199,199.0,189.7,68.2
200,200.0,190.6,68.2
201,201.0,191.4,68.8
202,202.0,191.4,68.8
203,203.0,192.4,69.4
204,204.0,193.2,69.4
205,205.0,193.9,69.4
206,206.0,194.7,70.1
207,207.0,195.5,70.1
208,208.0,195.5,70.1
209,209.0,196.3,70.7
210,210.0,197.2,70.7
211,211.0,198.0,70.7
212,212.0,198.7,71.4
213,213.0,199.5,71.4
214,214.0,200.1,71.4
215,215.0,200.8,72.0
216,216.0,200.8,72.0
217,217.0,201.6,72.0
218,218.0,202.3,72.7
219,219.0,203.0,72.7
220,220.0,203.7,72.7
221,221.0,204.5,73.5
222,222.0,205.1,73.5
223,223.0,205.8,73.5
224,224.0,205.8,73.5
225,225.0,206.6,74.2
226,226.0,207.4,74.2
227,227.0,208.0,74.2
228,228.0,208.7,75.0
229,229.0,209.3,75.0
230,230.0,210.0,75.0
231,231.0,210.6,75.6
232,232.0,210.6,75.6
233,233.0,211.5,76.2
234,234.0,212.2,76.2
235,235.0,212.2,76.2
236,236.0,213.3,76.8
237,237.0,213.9,76.8
238,238.0,213.9,76.8
239,239.0,214.7,77.4
240,240.0,215.3,77.4
241,241.0,215.9,77.4
242,242.0,216.5,78.0
243,243.0,217.1,78.0
244,244.0,217.7,78.0
245,245.0,217.7,78.6
246,246.0,217.7,78.6
247,247.0,218.8,78.6
248,248.0,218.8,79.3
249,249.0,219.9,79.3
250,250.0,219.9,79.3
251,251.0,220.9,80.0
252,252.0,221.5,80.0
253,253.0,221.5,80.0
254,254.0,221.5,80.6
255,255.0,222.6,80.6
256,256.0,223.3,80.6
257,257.0,223.3,81.3
258,258.0,224.3,81.3
259,259.0,224.3,81.3
260,260.0,225.2,81.3
261,261.0,225.8,82.0
262,262.0,225.8,82.0
263,263.0,226.4,82.6
264,264.0,226.4,82.6
265,265.0,227.3,82.6
266,266.0,227.9,83.2
267,267.0,227.9,83.2
268,268.0,227.9,83.2
269,269.0,229.0,83.2
270,270.0,229.0,84.0
271,271.0,230.0,84.0
272,272.0,230.0,84.0
273,273.0,230.9,84.7
274,274.0,231.5,84.7
275,275.0,231.5,84.7
276,276.0,231.5,84.7
277,277.0,232.5,85.4
278,278.0,232.5,85.4
279,279.0,233.4,85.4
280,280.0,233.4,86.1
281,281.0,234.3,86.1
282,282.0,234.3,86.1
283,283.0,235.1,86.1
284,284.0,235.1,86.9
285,285.0,235.1,86.9
286,286.0,236.1,86.9
287,287.0,236.1,87.6
288,288.0,236.9,87.6
289,289.0,236.9,87.6
290,290.0,237.8,88.3
291,291.0,237.8,88.3
292,292.0,237.8,88.3
293,293.0,238.8,88.9
294,294.0,238.8,88.9
295,295.0,239.5,88.9
296,296.0,239.5,89.5
297,297.0,240.2,89.5
298,298.0,240.2,89.5
299,299.0,240.2,89.5
300,300.0,241.1,90.3
301,301.0,241.1,90.3
302,302.0,241.9,90.3
303,303.0,241.9,90.9
304,304.0,242.7,90.9
305,305.0,242.7,90.9
306,306.0,243.5,91.5
307,307.0,243.5,91.5
308,308.0,243.5,92.1
309,309.0,244.4,92.1
310,310.0,244.4,92.1
311,311.0,245.0,92.7
312,312.0,245.0,92.7
313,313.0,245.0,92.7
314,314.0,245.8,92.7
315,315.0,245.8,93.4
316,316.0,246.5,93.4
317,317.0,246.5,93.4
318,318.0,247.3,94.2
319,319.0,247.3,94.2
320,320.0,248.0,94.2
321,321.0,248.0,94.2
322,322.0,248.0,94.9
323,323.0,248.7,94.9
324,324.0,248.7,94.9
325,325.0,249.4,95.6
326,326.0,249.4,95.6
327,327.0,250.2,95.6
328,328.0,250.2,95.6
329,329.0,250.2,96.4
330,330.0,250.8,96.4
331,331.0,250.8,96.4
332,332.0,251.4,97.1
333,333.0,251.4,97.1
334,334.0,252.1,97.1
335,335.0,252.1,97.1
336,336.0,252.7,97.8
337,337.0,252.7,97.8
338,338.0,252.7,98.4
339,339.0,253.5,98.4
340,340.0,253.5,98.4
341,341.0,254.1,99.0
342,342.0,254.1,99.0
343,343.0,254.1,99.0
344,344.0,254.9,99.6
345,345.0,254.9,99.6
346,346.0,255.6,99.6
347,347.0,255.6,100.3
348,348.0,255.6,100.3
349,349.0,256.5,100.3
350,350.0,256.5,100.9
351,351.0,256.5,100.9
352,352.0,257.2,100.9
353,353.0,257.2,101.6
354,354.0,257.2,101.6
355,355.0,258.0,101.6
356,356.0,258.0,102.3
357,357.0,258.6,102.3
358,358.0,258.6,102.3
359,359.0,258.6,102.3
360,360.0,259.3,103.1
361,361.0,259.3,103.1
362,362.0,259.3,103.1
363,363.0,259.3,103.1
364,364.0,257.7,103.1
365,365.0,256.7,103.1
366,366.0,255.2,103.1
367,367.0,255.2,103.1
368,368.0,253.8,103.1
369,369.0,252.4,103.0
370,370.0,251.0,102.9
371,371.0,249.6,102.8
372,372.0,248.4,102.6
373,373.0,248.4,102.6
374,374.0,246.7,102.4
375,375.0,245.4,102.2
376,376.0,244.0,102.1
377,377.0,242.7,101.9
378,378.0,241.3,101.7
379,379.0,240.0,101.7
380,380.0,238.7,101.5
381,381.0,238.7,101.3
382,382.0,237.1,101.2
383,383.0,235.8,101.0
384,384.0,234.6,100.8
385,385.0,233.3,100.6
386,386.0,231.9,100.5
387,387.0,230.6,100.5
388,388.0,229.3,100.3
389,389.0,229.3,100.1
390,390.0,227.8,99.9
391,391.0,226.5,99.8
392,392.0,225.2,99.6
393,393.0,224.0,99.4
394,394.0,222.7,99.3
395,395.0,221.5,99.3
396,396.0,220.4,99.1
397,397.0,220.4,99.0
398,398.0,218.9,98.8
399,399.0,217.8,98.6
400,400.0,216.6,98.5
401,401.0,215.4,98.3
402,402.0,214.3,98.2
403,403.0,214.3,98.2
404,404.0,212.9,98.0
405,405.0,211.8,97.9
406,406.0,210.6,97.8
407,407.0,209.6,97.6
408,408.0,208.4,97.5
409,409.0,207.3,97.5
410,410.0,206.3,97.3
411,411.0,206.3,97.2
412,412.0,205.0,97.1
413,413.0,203.9,96.9
414,414.0,202.9,96.8
415,415.0,201.9,96.7
416,416.0,200.9,96.6
417,417.0,199.9,96.6
418,418.0,198.9,96.4
419,419.0,198.9,96.3
420,420.0,197.7,96.2
