,time,tc_1,tc_2
0,0.0,22.1,22.3
1,1.0,22.1,22.3
2,2.0,22.0,22.3
3,3.0,22.0,22.2
4,4.0,22.0,22.2
5,5.0,22.0,22.2
6,6.0,22.0,22.1
7,7.0,22.0,22.1
8,8.0,22.0,22.1
9,9.0,22.0,22.1
10,10.0,22.0,22.1
11,11.0,22.0,22.1
12,12.0,22.0,22.1
13,13.0,22.0,22.1
14,14.0,22.0,22.1
15,15.0,22.0,22.1
16,16.0,22.0,22.1
17,17.0,22.0,22.1
18,18.0,22.0,22.1
19,19.0,22.0,22.1
20,20.0,22.0,22.1
21,21.0,22.0,22.1
22,22.0,22.0,22.1
23,23.0,22.0,22.1
24,24.0,22.0,22.1
25,25.0,22.0,22.1
26,26.0,22.0,22.1
27,27.0,22.0,22.1
28,28.0,22.0,22.1
29,29.0,22.0,22.1
30,30.0,22.0,22.1
31,31.0,22.0,22.1
32,32.0,21.9,22.1
33,33.0,21.9,22.1
34,34.0,21.9,22.1
35,35.0,21.9,22.1
36,36.0,21.9,22.1
37,37.0,21.9,22.1
38,38.0,21.9,22.1
39,39.0,21.9,22.1
40,40.0,22.0,22.1
41,41.0,22.0,22.1
42,42.0,22.0,22.1
43,43.0,22.0,22.1
44,44.0,22.0,22.1
45,45.0,22.0,22.1
46,46.0,22.0,22.1
47,47.0,22.0,22.1
48,48.0,22.0,22.1
49,49.0,22.0,22.1
50,50.0,22.0,22.1
51,51.0,22.0,22.1
52,52.0,22.0,22.1
53,53.0,22.0,22.1
54,54.0,22.1,22.1
55,55.0,22.1,22.1
56,56.0,22.1,22.2
57,57.0,22.1,22.2
58,58.0,22.2,22.2
59,59.0,22.2,22.2
60,60.0,22.2,22.2
61,61.0,23.4,22.3
62,62.0,24.9,22.4
63,63.0,26.5,22.4
64,64.0,28.1,23.7
65,65.0,28.1,23.7
66,66.0,30.4,24.8
67,67.0,32.2,25.4
68,68.0,34.0,25.4
69,69.0,35.9,26.3
70,70.0,37.6,26.3
71,71.0,37.6,27.0
72,72.0,40.0,27.0
73,73.0,41.8,28.1
74,74.0,43.7,28.1
75,75.0,45.5,29.2
76,76.0,47.4,29.2
77,77.0,49.3,29.2
78,78.0,51.2,30.4
79,79.0,52.9,31.0
80,80.0,52.9,31.0
81,81.0,55.3,32.1
82,82.0,57.1,32.1
83,83.0,58.8,33.0
84,84.0,60.7,33.6
85,85.0,62.3,33.6
86,86.0,62.3,34.2
87,87.0,64.6,34.2
88,88.0,66.4,35.2
89,89.0,68.1,35.8
90,90.0,69.8,35.8
91,91.0,71.6,36.8
92,92.0,73.4,36.8
93,93.0,75.1,37.4
94,94.0,75.1,37.4
95,95.0,77.1,38.3
96,96.0,79.0,38.9
97,97.0,80.6,38.9
98,98.0,82.2,39.7
99,99.0,83.9,40.3
100,100.0,85.6,40.3
101,101.0,87.1,40.3
102,102.0,87.1,41.3
103,103.0,89.2,41.3
104,104.0,90.8,42.3
105,105.0,92.4,42.3
106,106.0,94.0,43.1
107,107.0,95.7,43.1
108,108.0,97.2,43.1
109,109.0,98.8,44.1
110,110.0,98.8,44.1
111,111.0,100.6,44.9
112,112.0,102.0,44.9
113,113.0,103.7,45.8
114,114.0,105.2,45.8
115,115.0,106.7,45.8
116,116.0,106.7,46.7
117,117.0,108.4,46.7
118,118.0,109.9,47.5
119,119.0,111.3,47.5
120,120.0,112.7,48.4
