,Unnamed: 0,time,tc_1,tc_2
0,0,0.0,21.097857585714276,20.96301068363745
1,1,1.0,21.099358203967874,20.967990071718308
2,2,2.0,21.100346056844266,20.972929519734627
3,3,3.0,21.100869166075547,20.977840117618882
4,4,4.0,21.100977811702954,20.982732895562847
5,5,5.0,21.100724556999783,20.987618441835473
6,6,6.0,21.100164050139558,20.992506550101076
7,7,7.0,21.09935349701504,20.997405884309558
8,8,8.0,21.09835224184787,21.00232323224713
9,9,9.0,21.097222316378804,21.007263248717873
10,10,10.0,21.096028145125675,21.012227732203474
11,11,11.0,21.094836684778432,21.017215275784995
12,12,12.0,21.093717275499234,21.022220638350923
13,13,13.0,21.09274116719689,21.027234302414254
14,14,14.0,21.091981054151585,21.032242207928846
15,15,15.0,21.091509934450308,21.037225278190206
16,16,16.0,21.091399943684845,21.042159194648914
17,17,17.0,21.091720490794764,21.04701434295571
18,18,18.0,21.092536341447044,21.051755893295972
19,19,19.0,21.093904720834406,21.0563437106516
20,20,20.0,21.095872524362296,21.060732800856183
21,21,21.0,21.098472836697873,21.06487383272838
22,22,22.0,21.10172124091932,21.068713674658675
23,23,23.0,21.105611915003987,21.07219634878952
24,24,24.0,21.11011357076768,21.07526409870786
25,25,25.0,21.11516552330135,21.077860624263277
26,26,26.0,21.1206741995837,21.079924884472923
27,27,27.0,21.12650969451667,21.08140454536991
28,28,28.0,21.132503682742424,21.08224980743367
29,29,29.0,21.138447849758727,21.082417269141537
30,30,30.0,21.144093979357677,21.08187125396799
31,31,31.0,21.149155443167093,21.08058558954664
32,32,32.0,21.153310974521887,21.07854491261969
33,33,33.0,21.156210136780697,21.075746373847693
34,34,34.0,21.157481919791614,21.07220055666257
35,35,35.0,21.15674527655301,21.06793346506914
36,36,36.0,21.153623337044124,21.062987032112357
37,37,37.0,21.14775990882423,21.057420656397312
38,38,38.0,21.13883900359888,21.051312284342085
39,39,39.0,21.126607537523764,21.04475883909838
40,40,40.0,21.11089971226198,21.037877823117498
41,41,41.0,21.091663906821353,21.030806938823336
42,42,42.0,21.068991011461847,21.023705204303084
43,43,43.0,21.04314315112137,21.016753019902985
44,44,44.0,21.01458212047131,21.010151906315308
45,45,45.0,20.983996238856523,21.0041246273786
46,46,46.0,20.95232464254775,20.998914246343194
47,47,47.0,20.92077713834018,20.994783630477944
48,48,48.0,20.890848452739423,20.992014007436676
49,49,49.0,20.86432491393035,20.990903758209733
50,50,50.0,20.84328241677335,20.99176619599142
51,51,51.0,20.830073777731727,20.994927704030022
52,52,52.0,20.827304321300137,21.00072491301768
53,53,53.0,20.83779464146139,21.009501961915152
54,54,54.0,20.864529837623984,21.02160701172276
55,55,55.0,20.91059491677914,21.037388745758165
56,56,56.0,20.97909733469927,21.05719243128739
57,57,57.0,21.073077595041777,21.08135569342287
58,58,58.0,21.19541034148619,21.110204088071786
59,59,59.0,21.348699603074014,21.144046699380947
60,60,60.0,21.535172721562578,21.183171297248457
61,61,61.0,21.756579960660954,21.22783999001321
62,62,62.0,22.01410423706496,21.27828461784427
63,63,63.0,22.308297078078,21.334702831655825
64,64,64.0,22.639043287076095,21.397254107784516
65,65,65.0,23.005551715459795,21.466058741002616
66,66,66.0,23.406421682244602,21.541189682516677
67,67,67.0,23.83971612097219,21.622676918700726
68,68,68.0,24.30305756214415,21.710504954707176
69,69,69.0,24.793729230043432,21.80461132553465
70,70,70.0,25.30877904527955,21.9048973060832
71,71,71.0,25.845088476523163,22.011212137463925
72,72,72.0,26.39947267848458,22.12336756653326
73,73,73.0,26.968767835117976,22.241144967444242
74,74,74.0,27.549910175036004,22.36428766398806
75,75,75.0,28.140010664218448,22.49250891306167
76,76,76.0,28.736406774916937,22.625509850763578
77,77,77.0,29.336699750395514,22.76296053282311
78,78,78.0,29.938779565984458,22.904519944445894
79,79,79.0,30.540803443694294,23.049834819200598
80,80,80.0,31.141209161155114,23.19855186852302
81,81,81.0,31.738702393996892,23.350310364168866
82,82,82.0,32.33224735692187,23.504753862597223
83,83,83.0,32.92106503645703,23.661528001453373
84,84,84.0,33.50458234244474,23.820299284947808
85,85,85.0,34.08243908972694,23.98073424834747
86,86,86.0,34.654459818036436,24.14251556148485
87,87,87.0,35.220604974114366,24.305347958842116
88,88,88.0,35.78095544603947,24.468948295296443
89,89,89.0,36.335691177035265,24.63305482321856
90,90,90.0,36.88507218549419,24.797426584643677
91,91,91.0,37.429421241887866,24.96184011212177
92,92,92.0,37.969097366511214,25.126103265676118
93,93,93.0,38.50447843343259,25.290039324666648
94,94,94.0,39.03592281277996,25.45349042887318
95,95,95.0,39.563730842037735,25.61632084116258
96,96,96.0,40.08817737141685,25.778414464975906
97,97,97.0,40.60951108634336,25.939672257995955
98,98,98.0,41.127970654241174,26.10001897649481
