,Unnamed: 0,time,tc_1,tc_2
0,0,0.0,22.793842821551024,22.89332873870099
1,1,1.0,22.79639112313136,22.891645383762043
2,2,2.0,22.79820424628429,22.88980700073415
3,3,3.0,22.799356688975124,22.887822811752333
4,4,4.0,22.79992657542728,22.885702377277113
5,5,5.0,22.799995388572693,22.883455370274298
6,6,6.0,22.799647419360557,22.881091558833972
7,7,7.0,22.79896943791555,22.87862060745945
8,8,8.0,22.798050144426902,22.87605196250776
9,9,9.0,22.79697979189873,22.873394624450658
10,10,10.0,22.795849597830077,22.870656942831154
11,11,11.0,22.794751201530378,22.867846219781953
12,12,12.0,22.793775846418253,22.864966526669797
13,13,13.0,22.793013432158155,22.862025579926534
14,14,14.0,22.79255129639414,22.85902332645906
15,15,15.0,22.79247264716228,22.855958752681882
16,16,16.0,22.792854711368935,22.852827976589204
17,17,17.0,22.793766464939214,22.849624114440356
18,18,18.0,22.795265988496435,22.84633730809031
19,19,19.0,22.797397512986375,22.84295489846125
20,20,20.0,22.80018808248211,22.839461778050257
21,21,21.0,22.803644049239416,22.835840720969482
22,22,22.0,22.80774734330885,22.83207302062271
23,23,23.0,22.81245184437515,22.828138959374897
24,24,24.0,22.81767979617095,22.824018595153984
25,25,25.0,22.823318705566887,22.81969247124787
26,26,26.0,22.82921877074018,22.815142497714515
27,27,27.0,22.83519113473349,22.81035292657875
28,28,28.0,22.841007371418108,22.805311151553795
29,29,29.0,22.846400299689908,22.800008684806695
30,30,30.0,22.8510664978239,22.794442466915356
31,31,31.0,22.854670941033426,22.788615422470034
32,32,32.0,22.856853763364754,22.7825378782648
33,33,33.0,22.857239660245117,22.776228498976756
34,34,34.0,22.855449869746984,22.76971497576976
35,35,35.0,22.851116988458543,22.763035431626626
36,36,36.0,22.84390261610337,22.75623899814992
37,37,37.0,22.8335178830476,22.749386700399295
38,38,38.0,22.8197462352487,22.74255223678264
39,39,39.0,22.80246877154338,22.735822851869713
40,40,40.0,22.781690934043997,22.729298891498633
41,41,41.0,22.757570613959114,22.723095549578883
42,42,42.0,22.73044615998607,22.71734218927778
43,43,43.0,22.700863766555834,22.71218250442318
44,44,44.0,22.669602898076114,22.707774654935935
45,45,45.0,22.637698264458386,22.70429062939015
46,46,46.0,22.606457348998184,22.70191596027288
47,47,47.0,22.577471346922536,22.70084876678184
48,48,48.0,22.55261857123769,22.701299011519268
49,49,49.0,22.534058410367518,22.703486960231753
50,50,50.0,22.52421440681889,22.707642084272056
51,51,51.0,22.525745590232003,22.71400095987393
52,52,52.0,22.541504600522156,22.72280569941705
53,53,53.0,22.574482688417024,22.734301604213552
54,54,54.0,22.62774117409608,22.74873487840011
55,55,55.0,22.70433040213763,22.76635007079519
56,56,56.0,22.80719773050501,22.78738733895451
57,57,57.0,22.939087152419553,22.812079739885057
58,58,58.0,23.102434213322752,22.840650219929614
59,59,59.0,23.299261534828116,22.87330868110694
60,60,60.0,23.531081162166956,22.910249198644472
61,61,61.0,23.79881235578863,22.95164700293883
62,62,62.0,24.102722350795002,22.997656104554142
63,63,63.0,24.44240991118154,23.048406731114504
64,64,64.0,24.816805306832485,23.104005213067335
65,65,65.0,25.224270803424528,23.164527044117573
66,66,66.0,25.662650082878194,23.230019417005916
67,67,67.0,26.129403076364373,23.30050643190982
68,68,68.0,26.62169997816353,23.375977838093327
69,69,69.0,27.136533110011197,23.456396982785222
70,70,70.0,27.67078293689376,23.54169985177798
71,71,71.0,28.22131323506743,23.631798370965207
72,72,72.0,28.785058050838845,23.72657462066793
73,73,73.0,29.35905631683574,23.82589408219583
74,74,74.0,29.940561518158358,23.929598494879553
75,75,75.0,30.527051888398358,24.037519106268025
76,76,76.0,31.116302329138716,24.149460753298033
77,77,77.0,31.706405419790403,24.265224426780115
78,78,78.0,32.29575559930749,24.38459542896445
79,79,79.0,32.88305944672003,24.50735159562593
80,80,80.0,33.46731567891961,24.633271411274553
81,81,81.0,34.047792584082764,24.762123660813536
82,82,82.0,34.62399123179199,24.89368057712405
83,83,83.0,35.1956117489712,25.02772159968039
84,84,84.0,35.762484452613066,25.164018176175322
85,85,85.0,36.32453635284145,25.302355653873473
86,86,86.0,36.88176981067904,25.442517868848267
87,87,87.0,37.43421361345122,25.584303052618633
88,88,88.0,37.98194313342768,25.727508235328756
89,89,89.0,38.52507592208978,25.871952228735204
90,90,90.0,39.06377557944305,26.017450342994962
91,91,91.0,39.59824452203621,26.163837161937508
92,92,92.0,40.12872578941532,26.31095231367103
93,93,93.0,40.65546119524456,26.45864846568277
94,94,94.0,41.178683323206535,26.60678806647538
95,95,95.0,41.69860735429565,26.75525099806235
96,96,96.0,42.21539286813998,26.903923424346758
97,97,97.0,42.729164754217244,27.052701333007636
98,98,98.0,43.24001185951091,27.201500806252714
99,99,99.0,43.747967619385065,27.350242321529283
100,100,100.0,44.25302964598589,27.498851456019043
101,101,101.0,44.755163410419094,27.647266688347067
102,102,102.0,45.25433339366552,27.795432910669074
103,103,103.0,45.750490065746575,27.943292409941844
104,104,104.0,46.24361541450413,28.09080417747188
105,105,105.0,46.73372134029414,28.23791675112308
106,106,106.0,47.22085659990903,28.38458968548359
107,107,107.0,47.70508409787065,28.530777942547807
108,108,108.0,48.18644533403589,28.67643907661917
109,109,109.0,48.66499102562079,28.82152933430942
110,110,110.0,49.14074778754582,28.96601097974633
111,111,111.0,49.613753429894615,29.109837518263816
112,112,112.0,50.084052403331384,29.25297576296035
113,113,113.0,50.55170182999532,29.395381682516536
114,114,114.0,51.0167517640655,29.537013583127266
115,115,115.0,51.47921526030356,29.677835969421206
116,116,116.0,51.93910644375908,29.817806942432618
117,117,117.0,52.39641018875436,29.956893335077506
118,118,118.0,52.85113944433294,30.095056053760583
119,119,119.0,53.303312598186444,30.232261770989005
120,120,120.0,53.753006041144594,30.36848478290802
121,121,121.0,54.200325742100986,30.50369267957801
122,122,122.0,54.6454453440634,30.63785789223292
123,123,123.0,55.088568274340396,30.770962054016003
124,124,124.0,55.52993851462447,30.902985705356507
125,125,125.0,55.96979981822394,31.03391458551934
126,126,126.0,56.40840055706843,31.163745930542927
127,127,127.0,56.84597703391675,31.292474066781978
128,128,128.0,57.28272546467342,31.420111253412806
129,129,129.0,57.7187633949121,31.546671108792154
130,130,130.0,58.15415817065074,31.672170379290385
131,131,131.0,58.588889711520636,31.796640082336253
132,132,132.0,59.02289119450641,31.92011079416468
133,133,133.0,59.45602224891831,32.04262337786427
134,134,134.0,59.88811677495811,32.164230666165544
135,135,135.0,60.31895666028968,32.28498008776673
136,136,136.0,60.748310916148675,32.40493361810366
137,137,137.0,61.175909201777955,32.52415067211784
138,138,138.0,61.601467798016564,32.642700243177366
139,139,139.0,62.024664457673374,32.76065280234376
140,140,140.0,62.44518507978971,32.87808112476931
141,141,141.0,62.862701618347806,32.99505731780398
142,142,142.0,63.276920199061905,33.11166080952628
143,143,143.0,63.68755939157677,33.22795865721407
144,144,144.0,64.09439189277576,33.3440229759497
145,145,145.0,64.49722039622193,33.45992056014514
146,146,146.0,64.8959041580148,33.57571386594041
147,147,147.0,65.29033397080555,33.69146201539879
148,148,148.0,65.68047162520925,33.807212595689535
149,149,149.0,66.06632387470728,33.92301043545801
150,150,150.0,66.44798257327456,34.03889703658625
151,151,151.0,66.82559228504671,34.15490261639433
152,152,152.0,67.19937364984678,34.27104593782974
153,153,153.0,67.569592469991,34.387345536591006
154,154,154.0,67.9365274253141,34.503804978588164
155,155,155.0,68.30048057745435,34.620426242627566
156,156,156.0,68.66173233041353,34.73720463117847
157,157,157.0,69.02055820640406,34.854121669223545
158,158,158.0,69.37719944939468,34.97116390539308
159,159,159.0,69.73183882995919,35.08830657835735
160,160,160.0,70.08462522007403,35.20551614028921
161,161,161.0,70.43564807320094,35.32275984577097
162,162,162.0,70.78498206250178,35.44000053375227
163,163,163.0,71.1326671061383,35.55719015315906
164,164,164.0,71.47874758883626,35.67428866824094
165,165,165.0,71.82324700350424,35.79124788627123
166,166,166.0,72.16618771033384,35.908014067823295
167,167,167.0,72.5075702369318,36.02453765026371
168,168,168.0,72.847351165161,36.1407686708061
169,169,169.0,73.18546728089059,36.25665196497761
170,170,170.0,73.52181064839642,36.37213896520254
171,171,171.0,73.85626332307422,36.48717936223632
172,172,172.0,74.18867705784288,36.60173251495029
173,173,173.0,74.5189119357743,36.71574966089925
174,174,174.0,74.84682676527842,36.82919502868282
175,175,175.0,75.17227139703282,36.94202985287086
176,176,176.0,75.4951217661203,37.05422608583677
177,177,177.0,75.81526305352651,37.165761320175
178,178,178.0,76.1326276744015,37.27661395363541
179,179,179.0,76.44717873795278,37.38677250146096
180,180,180.0,76.758943142023,37.49623586574801
181,181,181.0,77.06798743049883,37.605003620426785
182,182,182.0,77.37443678771187,37.71308336779653
183,183,183.0,77.67845272629785,37.820490295165435
184,184,184.0,77.98020907481599,37.92723951835749
185,185,185.0,78.27990661322413,38.03335684441083
186,186,186.0,78.57773841270304,38.13887107068564
187,187,187.0,78.87390837829136,38.243813077529225
188,188,188.0,79.16860566090887,38.348222776298485
189,189,189.0,79.46198234144312,38.452136845522354
190,190,190.0,79.75416553416842,38.55559547783761
191,191,191.0,80.04523014573061,38.658641645036845
192,192,192.0,80.33522620654752,38.761313096847644
193,193,193.0,80.6241573894944,38.86365109635038
194,194,194.0,80.91200700238103,38.96569987182646
195,195,195.0,81.19871742317902,39.06749683384895
196,196,196.0,81.48421069616232,39.16907938474765
197,197,197.0,81.76837976753112,39.27048470862837
198,198,198.0,82.05107983316974,39.37174213647677
199,199,199.0,82.33216720800806,39.47288417888859
200,200,200.0,82.61148720908253,39.57393908746453
201,201,201.0,82.88891554526005,39.67493073012457
