,time,tc_1,tc_2
0,0.0,23.06583825949224,22.815198535949136
1,1.0,23.05820526392067,23.00758376714552
2,2.0,23.05049387762652,23.03244247217327
3,3.0,23.04280992178727,22.97937786274331
4,4.0,23.035260945120285,22.91909269757897
5,5.0,23.027949398761496,22.8840435446656
6,6.0,23.020971121750737,22.87546731068587
7,7.0,23.01441301817585,22.88133371778402
8,8.0,23.008352337957046,22.889962835048674
9,9.0,23.002856825365054,22.89534878436385
10,10.0,22.997985460587135,22.896675198245955
11,11.0,22.99378955335879,22.895787367352572
12,12.0,22.99031395186711,22.89499282122243
13,13.0,22.987598166091306,22.895785973678
14,14.0,22.98567724783522,22.898115389683777
15,15.0,22.984582260234287,22.899844267186175
16,16.0,22.984340247526436,22.89673608093487
17,17.0,22.98497361097857,22.883935289918742
18,18.0,22.986498850078057,22.859562582651954
19,19.0,22.988924663302324,22.828719049818645
20,20.0,22.992249418285166,22.80192412418774
21,21.0,22.996458072792358,22.786895740703965
22,22.0,23.001518629363513,22.78664010316167
23,23.0,23.007378265355637,22.801744081413798
24,24.0,23.013959305835705,22.830055614533467
25,25.0,23.02115524931997,22.863639970769555
26,26.0,23.02882708792786,22.889857085043424
27,27.0,23.03680017919434,22.899317664889484
28,28.0,23.04486197825761,22.88890284420276
29,29.0,23.05276093895277,22.861609829038336
30,30.0,23.060206909108864,22.827391251390992
31,31.0,23.06687335942471,22.80040375642502
32,32.0,23.072401765264154,22.790442970597457
33,33.0,23.076408455724383,22.800137935080862
34,34.0,23.078494209993057,22.825816676607094
35,35.0,23.07825682893248,22.857658031475275
36,36.0,23.075306854583484,22.88340042306331
37,37.0,23.069286542000008,22.89713638585932
38,38.0,23.059892076101566,22.900627524414052
39,39.0,23.046898921389968,22.89882105268674
40,40.0,23.030190543118014,22.89595163267236
41,41.0,23.009787373092987,22.894102391932268
42,42.0,22.98588135806297,22.89357059497734
43,43.0,22.958864157344586,22.893828490385932
44,44.0,22.9293540025901,22.89428153365339
45,45.0,22.898217527180243,22.89459255124568
46,46.0,22.866585908911006,22.894684944364137
47,47.0,22.835864131621214,22.894624304396594
48,48.0,22.807731642604285,22.894515991031323
49,49.0,22.78413581933569,22.894460160721398
50,50.0,22.76727118452003,22.894538188761043
51,51.0,22.75955442387777,22.894783278004155
52,52.0,22.76358841453751,22.895111171545725
53,53.0,22.782117294941727,22.895245898696533
54,54.0,22.817971782943047,22.894748909514206
55,55.0,22.874004894880756,22.893296056514615
56,56.0,22.953018821223058,22.89126218688037
57,57.0,23.057684399502893,22.890398984146035
58,58.0,23.190455492063055,22.893985001230046
59,59.0,23.35348149789283,22.905608093221737
60,60.0,23.548522728174905,22.926342336745684
61,61.0,23.776871432973238,22.952240410971513
62,62.0,24.03929096116541,22.97762124183708
63,63.0,24.335970371936934,23.003720346437177
64,64.0,24.666512385319628,23.037776113178893
65,65.0,25.029936034534895,23.084590592751336
66,66.0,25.424770197661037,23.14315010226375
67,67.0,25.84909563309322,23.214573667336783
68,68.0,26.30066791080384,23.306587839132508
69,69.0,26.777000567787134,23.42525378223608
70,70.0,27.27546603686337,23.56777534796825
71,71.0,27.793354839537358,23.72282546859916
72,72.0,28.32796064413461,23.877007377657897
73,73.0,28.87664671955677,24.01988568270566
74,74.0,29.436901299120887,24.152581665370473
75,75.0,30.006376897186744,24.287985721252028
76,76.0,30.58292636174434,24.435802052921215
77,77.0,31.164594198432077,24.595056281891715
78,78.0,31.74964083553444,24.754215675316598
79,79.0,32.3365420137361,24.90131382537247
80,80.0,32.92398771035644,25.034479413731404
81,81.0,33.51087811883043,25.163226625437332
82,82.0,34.09630035907314,25.30258612473502
83,83.0,34.67951064674436,25.45926313823888
84,84.0,35.25989195233812,25.63079259603324
85,85.0,35.83690628150026,25.809568781524856
86,86.0,36.410111270217136,25.98142101154969
87,87.0,36.9791436105306,26.131773250274968
88,88.0,37.54372305151132,26.258781365527433
89,89.0,38.103651446921674,26.379606636593024
90,90.0,38.65881450934482,26.516555531773403
91,91.0,39.20917085576713,26.676570055949334
92,92.0,39.754749272855626,26.851732254556413
93,93.0,40.29561292207159,27.031616498272854
94,94.0,40.83185389848411,27.20851274667403
95,95.0,41.363599521404055,27.373313149188125
96,96.0,41.89098183903773,27.51911887798769
97,97.0,42.41416449510878,27.651196462475422
98,98.0,42.933339401356115,27.786611100287764
99,99.0,43.448727934302084,27.938286479818128
100,100.0,43.96058715088188,28.106164070235767
101,101.0,44.469179135939896,28.27581092248092
102,102.0,44.974776275602466,28.428802996223062
103,103.0,45.477659587722464,28.559097272592037
104,104.0,45.97808894791068,28.680397943557328
105,105.0,46.4763183712033,28.812295425319697
106,106.0,46.97259557124305,28.959978407445497
107,107.0,47.467135124446635,29.115128320901213
108,108.0,47.96011793931356,29.266435193296424
109,109.0,48.4516950297087,29.4048906445538
110,110.0,48.94196271581724,29.52920890281994
111,111.0,49.4309872824181,29.648163922011946
112,112.0,49.91881922716715,29.778010404263927
113,113.0,50.40546972950277,29.929881725208908
114,114.0,50.89094969556404,30.10372179674055
115,115.0,51.37524040940251,30.286341317748455
116,116.0,51.85829886560556,30.45794448801292
117,117.0,52.34006530809244,30.604069655686587
118,118.0,52.820429861885074,30.72399659176712
119,119.0,53.299259786317656,30.83150602380131
120,120.0,53.77636012451986,30.94961433713355
121,121.0,54.25150692906347,31.09250351851252
122,122.0,54.724429952351905,31.256142077018485
123,123.0,55.19480572046225,31.426664329585577
124,124.0,55.66229570200762,31.58977192582196
125,125.0,56.126575767922965,31.733486101026752
126,126.0,56.58733730990185,31.856562903608268
127,127.0,57.04433195769227,31.9747005178704
128,128.0,57.49739170272123,32.10825351954943
129,129.0,57.94641295852575,32.26290589976802
130,130.0,58.39138615808515,32.429473816204684
131,131.0,58.832360516746846,32.592050622398354
132,132.0,59.26945687349461,32.73288417277015
133,133.0,59.702830765322936,32.84432112096842
134,134.0,60.132684661815425,32.9394897801484
135,135.0,60.55925380261184,33.043793938972954
136,136.0,60.982781047323314,33.1731908116638
137,137.0,61.403481756157085,33.32494381300896
138,138.0,61.82156132433913,33.483719104730575
139,139.0,62.237177421133644,33.62994763768136
140,140.0,62.65047875496107,33.75396680053608
141,141.0,63.06157654748182,33.865702140032454
142,142.0,63.47058483505688,33.98442730626115
143,143.0,63.877591372541204,34.12014871139809
144,144.0,64.28269100074117,34.26980642054362
145,145.0,64.68596626708732,34.42062530443844
146,146.0,65.0874670678077,34.557263037019815
147,147.0,65.48724062326468,34.66846030143968
148,148.0,65.88529901368857,34.756397578366055
149,149.0,66.28164947634376,34.838518482139925
150,150.0,66.6762626448622,34.937316843722456
151,151.0,67.0690984333447,35.06331296917233
152,152.0,67.46008775185115,35.21078187922541
153,153.0,67.84911504584035,35.36626239211405
154,154.0,68.23605521988621,35.514957722327956
155,155.0,68.62075115931262,35.6466443911466
156,156.0,69.00305659283276,35.75944976893932
157,157.0,69.3828189155264,35.86376598068366
158,158.0,69.75992519976606,35.97420996598182
159,159.0,70.13428000810616,36.09606097988028
160,160.0,70.5058389257997,36.22561676264707
161,161.0,70.87459198799291,36.352900964024066
162,162.0,71.24054438649374,36.46683683187153
163,163.0,71.60374080613492,36.566247219116185
164,164.0,71.96423265774423,36.66219361041119
165,165.0,72.32209993274701,36.76826843895505
166,166.0,72.67741792416015,36.88899869549104
167,167.0,73.03027494413304,37.02197726019794
168,168.0,73.38075108870046,37.16000914200084
169,169.0,73.72889790358933,37.29286632530545
170,170.0,74.07476771654895,37.413650396488876
171,171.0,74.41838799455122,37.52038503886815
172,172.0,74.75979745943948,37.61778491629276
173,173.0,75.09902237435548,37.71881867166718
